实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2012-05-11,年度分红,,10.0,2.2,2012-05-17,2012-05-18,2012-05-18,2012-05-18,10转增10股派2.2元(含税),2011年报
2013-05-29,年度分红,,2.0,1.1,2013-06-05,2013-06-06,2013-06-06,2013-06-06,10转增2股派1.1元(含税),2012年报
2014-05-17,年度分红,,5.0,1.1,2014-05-22,2014-05-23,2014-05-23,2014-05-23,10转增5股派1.1元(含税),2013年报
2015-05-20,年度分红,,7.0,1.0,2015-05-26,2015-05-27,2015-05-27,2015-05-27,10转增7股派1元(含税),2014年报
2016-05-06,年度分红,,,0.2,2016-05-12,2016-05-13,2016-05-13,,10派0.2元(含税),2015年报
2017-06-06,年度分红,,,0.3,2017-06-09,2017-06-12,2017-06-12,,10派0.3元(含税),2016年报
2018-05-16,年度分红,,12.0,1.0,2018-05-22,2018-05-23,2018-05-23,2018-05-23,10转增12股派1元(含税),2017年报
2019-05-23,年度分红,,,0.1,2019-05-29,2019-05-30,2019-05-30,,10派0.1元(含税),2018年报
2020-06-12,年度分红,,,0.5,2020-06-18,2020-06-19,2020-06-19,,10派0.5元(含税),2019年报
2021-05-11,年度分红,,,0.9,2021-05-18,2021-05-19,2021-05-19,,10派0.9元(含税),2020年报
2022-05-17,年度分红,,,1.5,2022-05-20,2022-05-23,2022-05-23,,10派1.5元(含税),2021年报
2023-05-10,年度分红,,,1.0,2023-05-15,2023-05-16,2023-05-16,,10派1元(含税),2022年报
2023-09-14,中期分红,,,0.5,2023-09-19,2023-09-20,2023-09-20,,10派0.5元(含税),2023半年报
2024-05-16,年度分红,,,0.7,2024-05-22,2024-05-23,2024-05-23,,10派0.7元(含税),2023年报
2024-12-03,季度分红,,,0.2,2024-12-09,2024-12-10,2024-12-10,,10派0.2元(含税),2024三季报
2025-06-24,年度分红,,,0.5,2025-06-30,2025-07-01,2025-07-01,,10派0.5元(含税),2024年报
2025-12-31,季度分红,,,0.5,2026-01-07,2026-01-08,2026-01-08,,10派0.5元(含税),2025三季报
2026-05-08,年度分红,,,0.6,2026-05-13,2026-05-14,2026-05-14,,10派0.6元(含税),2025年报
