实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1999-06-12,年度分红,0.0,0.0,0.19,1999-06-18,1999-06-21,1999-06-25,,10派0.19元(含税,1998年报
2000-08-05,年度分红,,,2.5,2000-08-10,2000-08-11,2000-08-14,,10派2.5元（含税）,1999年报
2001-07-27,年度分红,,,1.0,2001-08-02,2001-08-03,2001-08-06,,10派1元(含税),2000年报
2008-05-31,年度分红,,2.0,,2008-06-05,2008-06-06,,,10转增2股,2007年报
2016-05-25,年度分红,,10.0,3.0,2016-05-30,2016-05-31,2016-05-31,2016-05-31,10转增10股派3元(含税),2015年报
2017-05-18,年度分红,,,1.5,2017-05-23,2017-05-24,2017-05-24,,10派1.5元(含税),2016年报
2018-05-03,年度分红,,,2.0,2018-05-09,2018-05-10,2018-05-10,,10派2元（含税）,2017年报
2019-05-16,年度分红,,,2.0,2019-05-21,2019-05-22,2019-05-22,,10派2元(含税),2018年报
2020-05-27,年度分红,,,2.0,2020-06-01,2020-06-02,2020-06-02,,10派2元(含税),2019年报
2021-04-30,年度分红,,,2.0,2021-05-10,2021-05-11,2021-05-11,,10派2元(含税),2020年报
2022-05-10,年度分红,,,2.0,2022-05-16,2022-05-17,2022-05-17,,10派2元(含税),2021年报
2023-05-16,年度分红,,,2.0,2023-05-22,2023-05-23,2023-05-23,,10派2元(含税),2022年报
2024-05-14,年度分红,,,3.0,2024-05-20,2024-05-21,2024-05-21,,10派3元(含税),2023年报
2025-05-13,年度分红,,,3.0,2025-05-19,2025-05-20,2025-05-20,,10派3元(含税),2024年报
