实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2004-10-12,中期分红,0.0,5.0,2.0,2004-10-15,2004-10-18,2004-10-18,2004-10-18,10转增5股派2元(含税),2004半年报
2006-05-19,年度分红,,,3.0,2006-05-24,2006-05-25,2006-05-25,,10派3元（含税）,2005年报
2009-05-15,年度分红,,,3.3,2009-05-21,2009-05-22,2009-05-22,,10派3.3元（含税）,2008年报
2012-05-09,年度分红,,10.0,5.0,2012-05-14,2012-05-15,2012-05-15,2012-05-15,10转增10股派5元(含税),2011年报
2012-08-29,中期分红,,5.0,,2012-09-03,2012-09-04,,2012-09-04,10转增5股,2012半年报
2013-07-04,年度分红,,,3.0,2013-07-09,2013-07-10,2013-07-10,,10派3元(含税),2012年报
2014-10-17,中期分红,,,3.0,2014-10-24,2014-10-27,2014-10-27,,10派3元(含税),2014半年报
2015-05-20,年度分红,,15.0,3.0,2015-05-26,2015-05-27,2015-05-27,2015-05-27,10转增15股派3元(含税),2014年报
2016-06-23,年度分红,,,2.0,2016-06-29,2016-06-30,2016-06-30,,10派2元(含税),2015年报
2017-06-10,年度分红,,,1.5,2017-06-15,2017-06-16,2017-06-16,,10派1.5元(含税),2016年报
2018-06-08,年度分红,,,2.0,2018-06-14,2018-06-15,2018-06-15,,10派2元(含税),2017年报
2019-06-29,年度分红,,,2.2,2019-07-04,2019-07-05,2019-07-05,,10派2.2元(含税),2018年报
2020-06-13,年度分红,,,2.2,2020-06-18,2020-06-19,2020-06-19,,10派2.2元(含税),2019年报
2021-04-23,年度分红,,,2.2,2021-04-29,2021-04-30,2021-04-30,,10派2.2元(含税),2020年报
2022-05-27,年度分红,,,2.2,2022-06-01,2022-06-02,2022-06-02,,10派2.2元(含税),2021年报
2023-06-08,年度分红,,,2.2,2023-06-14,2023-06-15,2023-06-15,,10派2.2元(含税),2022年报
2024-05-28,年度分红,,,2.2,2024-05-31,2024-06-03,2024-06-03,,10派2.2元(含税),2023年报
2025-09-09,中期分红,,,2.0,2025-09-15,2025-09-16,2025-09-16,,10派2元(含税),2025半年报
