实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2007-06-15,年度分红,,,1.0,2007-06-20,2007-06-21,2007-06-21,,10派1元（含税）,2006年报
2008-07-08,年度分红,,,2.0,2008-07-15,2008-07-16,2008-07-16,,10派2元（含税）,2007年报
2009-05-26,年度分红,,,1.0,2009-06-03,2009-06-04,2009-06-04,,10派1元（含税）,2008年报
2010-07-27,年度分红,,,1.0,2010-08-02,2010-08-03,2010-08-03,,10派1元（含税）,2009年报
2011-05-25,年度分红,,,2.0,2011-05-30,2011-05-31,2011-05-31,,10派2元(含税),2010年报
2012-06-12,年度分红,,,3.0,2012-06-18,2012-06-19,2012-06-19,,10派3元(含税),2011年报
2013-06-26,年度分红,,,1.0,2013-07-03,2013-07-04,2013-07-04,,10派1元(含税),2012年报
2014-07-12,年度分红,,,2.0,2014-07-17,2014-07-18,2014-07-18,,10派2元(含税),2013年报
2015-05-29,年度分红,,10.0,1.1,2015-06-03,2015-06-04,2015-06-04,2015-06-04,10转增10股派1.1元(含税),2014年报
2016-06-14,年度分红,,,0.8,2016-06-17,2016-06-20,2016-06-20,,10派0.8元(含税),2015年报
2017-07-11,年度分红,,,0.8,2017-07-14,2017-07-17,2017-07-17,,10派0.8元(含税),2016年报
2018-07-13,年度分红,,,0.2,2018-07-19,2018-07-20,2018-07-20,,10派0.2元(含税),2017年报
2024-06-27,年度分红,,,1.1,2024-07-04,2024-07-05,2024-07-05,,10派1.1元(含税),2023年报
2025-06-23,年度分红,,,1.0,2025-06-30,2025-07-01,2025-07-01,,10派1元(含税),2024年报
