实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2017-05-22,年度分红,,,2.8,2017-05-25,2017-05-26,2017-05-26,,10派2.8元(含税),2016年报
2018-05-28,年度分红,,3.0,5.3,2018-05-31,2018-06-01,2018-06-01,,10转增3股派5.3元(含税),2017年报
2019-05-29,年度分红,,,4.0,2019-06-05,2019-06-06,2019-06-06,,10派4元(含税),2018年报
2020-06-02,年度分红,,3.0,5.0,2020-06-08,2020-06-09,2020-06-09,,10转增3股派5元(含税),2019年报
2021-06-04,年度分红,,3.0,5.0,2021-06-10,2021-06-11,2021-06-11,,10转增3股派5元(含税),2020年报
2022-06-10,年度分红,,,3.0,2022-06-15,2022-06-16,2022-06-16,,10派3元(含税),2021年报
2023-06-14,年度分红,,,3.5,2023-06-19,2023-06-20,2023-06-20,,10派3.5元(含税),2022年报
2023-09-21,中期分红,,,1.5,2023-09-26,2023-09-27,2023-09-27,,10派1.5元(含税),2023半年报
2024-06-07,年度分红,,,4.0,2024-06-13,2024-06-14,2024-06-14,,10派4元(含税),2023年报
2024-10-15,中期分红,,,2.0,2024-10-18,2024-10-21,2024-10-21,,10派2元(含税),2024半年报
2025-01-14,季度分红,,,1.0,2025-01-20,2025-01-21,2025-01-21,,10派1元(含税),2024三季报
2025-06-04,年度分红,,,6.0,2025-06-11,2025-06-12,2025-06-12,,10派6元(含税),2024年报
2025-09-19,中期分红,,,3.0,2025-09-24,2025-09-25,2025-09-25,,10派3元(含税),2025半年报
2025-11-19,季度分红,,,2.5,2025-11-25,2025-11-26,2025-11-26,,10派2.5元(含税),2025三季报
