实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2009-06-05,年度分红,,,1.2,2009-06-10,2009-06-11,2009-06-11,,10派1.2元（含税）,2008年报
2009-09-18,中期分红,1.0,5.0,0.2,2009-09-25,2009-09-28,2009-09-28,2009-09-28,10送1转增5股派0.2元（含税）,2009半年报
2010-05-26,年度分红,,,1.2,2010-05-31,2010-06-01,2010-06-01,,10派1.2元（含税）,2009年报
2012-05-29,年度分红,,,1.0,2012-06-04,2012-06-05,2012-06-05,,10派1元(含税),2011年报
2013-03-29,年度分红,,,0.3,2013-04-03,2013-04-08,2013-04-08,,10派0.3元(含税),2012年报
2014-05-29,年度分红,,,0.3,2014-06-05,2014-06-06,2014-06-06,,10派0.3元(含税),2013年报
2017-05-18,年度分红,,,0.5,2017-05-24,2017-05-25,2017-05-25,,10派0.5元(含税),2016年报
2018-05-31,年度分红,,,0.5,2018-06-06,2018-06-07,2018-06-07,,10派0.5元(含税),2017年报
2019-05-14,年度分红,,,0.5,2019-05-20,2019-05-21,2019-05-21,,10派0.5元(含税),2018年报
2020-04-22,年度分红,,,0.7,2020-04-27,2020-04-28,2020-04-28,,10派0.7元(含税),2019年报
2021-05-21,年度分红,,,0.8,2021-05-27,2021-05-28,2021-05-28,,10派0.8元(含税),2020年报
2022-05-20,年度分红,,,0.8,2022-05-26,2022-05-27,2022-05-27,,10派0.8元(含税),2021年报
2023-05-18,年度分红,,,0.8,2023-05-25,2023-05-26,2023-05-26,,10派0.8元(含税),2022年报
2024-05-30,年度分红,,,0.9,2024-06-06,2024-06-07,2024-06-07,,10派0.9元(含税),2023年报
2025-05-21,年度分红,,,0.7,2025-05-27,2025-05-28,2025-05-28,,10派0.7元(含税),2024年报
