实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2005-04-20,年度分红,,,0.9,2005-04-25,2005-04-26,2005-04-29,,10派0.90元（含税）,2004年报
2006-03-22,年度分红,,,0.9,2006-03-29,2006-03-30,2006-04-04,,10派0.9元（含税）,2005年报
2007-04-30,年度分红,,,1.0,2007-05-10,2007-05-11,2007-05-17,,10派1元（含税）,2006年报
2008-04-24,年度分红,,,1.3,2008-04-29,2008-04-30,2008-05-12,,10派1.3元（含税）,2007年报
2009-05-07,年度分红,,,1.8,2009-05-12,2009-05-13,2009-05-19,,10派1.8元（含税）,2008年报
2010-06-02,年度分红,,,1.0,2010-06-07,2010-06-08,2010-06-17,,10派1元（含税）,2009年报
2010-10-18,中期分红,3.0,3.0,0.5,2010-10-21,2010-10-22,2010-10-28,2010-10-25,10送3转增3股派0.5元（含税）,2010半年报
2011-06-07,年度分红,,,1.0,2011-06-10,2011-06-13,2011-06-17,,10派1元(含税),2010年报
2012-05-09,年度分红,,,0.61,2012-05-14,2012-05-15,2012-05-18,,10派0.61元(含税),2011年报
2013-07-25,年度分红,,,0.5,2013-07-31,2013-08-01,2013-08-06,,10派0.5元(含税),2012年报
2014-06-12,年度分红,,,0.8,2014-06-18,2014-06-19,2014-06-19,,10派0.8元(含税),2013年报
2015-06-30,年度分红,,,0.5,2015-07-07,2015-07-08,2015-07-08,,10派0.5元(含税),2014年报
2016-07-12,年度分红,,,0.6,2016-07-15,2016-07-18,2016-07-18,,10派0.6元(含税),2015年报
2017-07-04,年度分红,,,1.05,2017-07-11,2017-07-12,2017-07-12,,10派1.05元(含税),2016年报
2018-07-10,年度分红,,,0.5,2018-07-16,2018-07-17,2018-07-17,,10派0.5元(含税),2017年报
2019-07-01,年度分红,,,0.5,2019-07-05,2019-07-08,2019-07-08,,10派0.5元(含税),2018年报
2020-06-30,年度分红,,,0.5,2020-07-07,2020-07-08,2020-07-08,,10派0.5元(含税),2019年报
2023-11-23,季度分红,,,7.1,2023-11-28,2023-11-29,2023-11-29,,10派7.1元(含税),2023三季报
2024-05-30,年度分红,,,0.783,2024-06-04,2024-06-05,2024-06-05,,10派0.783元(含税),2023年报
2025-06-21,年度分红,,,2.9,2025-06-26,2025-06-27,2025-06-27,,10派2.9元(含税),2024年报
