实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2010-05-11,年度分红,,10.0,2.5,2010-05-17,2010-05-18,2010-05-18,2010-05-18,10转增10股派2.5元（含税）,2009年报
2011-04-21,年度分红,,,2.5,2011-04-26,2011-04-27,2011-04-27,,10派2.5元(含税),2010年报
2012-04-14,年度分红,,,1.8,2012-04-20,2012-04-23,2012-04-23,,10派1.8元(含税),2011年报
2013-05-07,年度分红,,,1.8,2013-05-10,2013-05-13,2013-05-13,,10派1.8元(含税),2012年报
2014-05-20,年度分红,,,1.3,2014-05-23,2014-05-26,2014-05-26,,10派1.3元(含税),2013年报
2015-06-02,年度分红,,,1.4,2015-06-08,2015-06-09,2015-06-09,,10派1.4元(含税),2014年报
2016-06-16,年度分红,,10.0,1.6,2016-06-22,2016-06-23,2016-06-23,2016-06-23,10转增10股派1.6元(含税),2015年报
2017-06-09,年度分红,,,0.98,2017-06-15,2017-06-16,2017-06-16,,10派0.98元(含税),2016年报
2018-06-14,年度分红,,,1.27,2018-06-21,2018-06-22,2018-06-22,,10派1.27元(含税),2017年报
2019-06-14,年度分红,,,1.65,2019-06-20,2019-06-21,2019-06-21,,10派1.65元(含税),2018年报
2020-06-08,年度分红,,,2.0,2020-06-15,2020-06-16,2020-06-16,,10派2元(含税),2019年报
2021-06-19,年度分红,,,2.28,2021-06-24,2021-06-25,2021-06-25,,10派2.28元(含税),2020年报
2022-06-23,年度分红,,,2.75,2022-06-29,2022-06-30,2022-06-30,,10派2.75元(含税),2021年报
2023-06-21,年度分红,,,3.41,2023-06-29,2023-06-30,2023-06-30,,10派3.41元(含税),2022年报
2024-06-19,年度分红,,,3.3141,2024-06-26,2024-06-27,2024-06-27,,10派3.3141元(含税),2023年报
2024-09-11,中期分红,,,1.42,2024-09-19,2024-09-20,2024-09-20,,10派1.42元(含税),2024半年报
2025-06-13,年度分红,,,1.35,2025-06-19,2025-06-20,2025-06-20,,10派1.35元(含税),2024年报
2025-09-16,中期分红,,,1.6275,2025-09-22,2025-09-23,2025-09-23,,10派1.6275元(含税),2025半年报
