实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2013-05-16,年度分红,,5.0,4.0,2013-05-22,2013-05-23,2013-05-23,2013-05-23,10转增5股派4元(含税),2012年报
2014-05-21,年度分红,,3.0,1.0,2014-05-27,2014-05-28,2014-05-28,2014-05-28,10转增3股派1元(含税),2013年报
2015-05-08,年度分红,,6.0,0.25,2015-05-14,2015-05-15,2015-05-15,2015-05-15,10转增6股派0.25元(含税),2014年报
2016-05-31,年度分红,,,0.12,2016-06-06,2016-06-07,2016-06-07,,10派0.12元(含税),2015年报
2017-07-03,年度分红,,,0.050003,2017-07-10,2017-07-11,2017-07-11,,10派0.050003元(含税),2016年报
2018-05-23,年度分红,,,0.1,2018-05-29,2018-05-30,2018-05-30,,10派0.1元(含税),2017年报
2019-05-22,年度分红,,,0.3,2019-05-28,2019-05-29,2019-05-29,,10派0.3元(含税),2018年报
2020-05-22,年度分红,,,0.5,2020-05-28,2020-05-29,2020-05-29,,10派0.5元(含税),2019年报
2021-05-18,年度分红,,,1.1,2021-05-21,2021-05-24,2021-05-24,,10派1.1元(含税),2020年报
2022-04-22,年度分红,,,1.75,2022-04-28,2022-04-29,2022-04-29,,10派1.75元(含税),2021年报
2023-04-04,年度分红,,,1.77,2023-04-11,2023-04-12,2023-04-12,,10派1.77元(含税),2022年报
2024-06-26,年度分红,,,1.28,2024-07-02,2024-07-03,2024-07-03,,10派1.28元(含税),2023年报
2025-05-16,年度分红,,,1.77,2025-05-22,2025-05-23,2025-05-23,,10派1.77元(含税),2024年报
