实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2016-04-16,年度分红,,5.0,1.8,2016-04-21,2016-04-22,2016-04-22,2016-04-22,10转增5股派1.8元(含税),2015年报
2017-06-07,年度分红,,5.0,0.81,2017-06-12,2017-06-13,2017-06-13,2017-06-13,10转增5股派0.81元(含税),2016年报
2018-05-31,年度分红,,5.0,1.61,2018-06-04,2018-06-05,2018-06-05,,10转增5股派1.61元(含税),2017年报
2019-06-10,年度分红,,,2.5,2019-06-13,2019-06-14,2019-06-14,,10派2.5元(含税),2018年报
2020-06-16,年度分红,,,0.4,2020-06-22,2020-06-23,2020-06-23,,10派0.4元(含税),2019年报
2021-05-26,年度分红,,,0.85,2021-06-01,2021-06-02,2021-06-02,,10派0.85元(含税),2020年报
2022-05-27,年度分红,,,2.12,2022-06-02,2022-06-06,2022-06-06,,10派2.12元(含税),2021年报
2023-06-14,年度分红,,,0.16,2023-06-20,2023-06-21,2023-06-21,,10派0.16元(含税),2022年报
2024-06-20,年度分红,,,1.37,2024-06-25,2024-06-26,2024-06-26,,10派1.37元(含税),2023年报
2025-06-10,年度分红,,,1.5,2025-06-16,2025-06-17,2025-06-17,,10派1.5元(含税),2024年报
