实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1999-07-16,年度分红,0.0,0.0,1.0,1999-07-21,1999-07-22,1999-07-23,,10派1元(含税),1998年报
2000-06-12,年度分红,,,1.0,2000-06-15,2000-06-16,2000-06-17,,10派1元（含税 ）,1999年报
2001-12-05,中期分红,,,1.5,2001-12-12,2001-12-13,2001-12-21,,10派1.5元(含税),2001半年报
2003-07-01,年度分红,,,2.0,2003-07-04,2003-07-07,2003-07-14,,10股派2元(含税),2002年报
2008-05-22,年度分红,,5.0,,2008-05-27,2008-05-28,,,10转增5股,2007年报
2023-06-20,年度分红,,,1.0,2023-06-29,2023-06-30,2023-06-30,,10派1元(含税),2022年报
2024-07-02,年度分红,,,0.5,2024-07-09,2024-07-10,2024-07-10,,10派0.5元(含税),2023年报
2024-11-06,中期分红,,,0.2,2024-11-13,2024-11-14,2024-11-14,,10派0.2元(含税),2024半年报
2025-07-02,年度分红,,,0.83,2025-07-09,2025-07-10,2025-07-10,,10派0.83元(含税),2024年报
2026-07-01,年度分红,,,0.3,2026-07-07,2026-07-08,2026-07-08,,10派0.3元(含税),2025年报
