实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2013-04-22,年度分红,,10.0,8.0,2013-04-26,2013-05-02,2013-05-02,2013-05-02,10转增10股派8元(含税),2012年报
2014-04-16,年度分红,,10.0,4.0,2014-04-21,2014-04-22,2014-04-22,2014-04-22,10转增10股派4元(含税),2013年报
2015-05-13,年度分红,,10.0,2.0,2015-05-19,2015-05-20,2015-05-20,2015-05-20,10转增10股派2元(含税),2014年报
2016-05-13,年度分红,,,1.0,2016-05-19,2016-05-20,2016-05-20,,10派1元(含税),2015年报
2017-09-12,中期分红,,,1.0,2017-09-18,2017-09-19,2017-09-19,,10派1元(含税),2017半年报
2018-05-22,年度分红,,,2.0,2018-05-29,2018-05-30,2018-05-30,,10派2元(含税),2017年报
2019-06-24,年度分红,,5.0,3.5,2019-06-28,2019-07-01,2019-07-01,2019-07-01,10转增5股派3.5元(含税),2018年报
2020-05-15,年度分红,,,2.78,2020-05-21,2020-05-22,2020-05-22,,10派2.78元(含税),2019年报
2021-05-26,年度分红,,,3.0,2021-05-31,2021-06-01,2021-06-01,,10派3元(含税),2020年报
2022-05-24,年度分红,,,5.0,2022-05-30,2022-05-31,2022-05-31,,10派5元(含税),2021年报
2023-07-03,年度分红,,,5.5,2023-07-06,2023-07-07,2023-07-07,,10派5.5元(含税),2022年报
2024-07-05,年度分红,,,5.68,2024-07-11,2024-07-12,2024-07-12,,10派5.68元(含税),2023年报
2025-06-09,年度分红,,,3.0,2025-06-16,2025-06-17,2025-06-17,,10派3元(含税),2024年报
