实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2012-06-27,年度分红,,,0.38,2012-07-03,2012-07-04,2012-07-10,,10派0.38元(含税),2011年报
2013-06-26,年度分红,,,1.28,2013-07-03,2013-07-04,2013-07-10,,10派1.28元(含税),2012年报
2014-06-27,年度分红,,,1.43,2014-07-03,2014-07-04,2014-07-04,,10派1.43元(含税),2013年报
2015-05-26,年度分红,,,1.0,2015-05-29,2015-06-01,2015-06-01,,10派1元(含税),2014年报
2016-07-07,年度分红,,,0.77,2016-07-13,2016-07-14,2016-07-14,,10派0.77元(含税),2015年报
2017-07-07,年度分红,,,0.8541,2017-07-13,2017-07-14,2017-07-14,,10派0.8541元(含税),2016年报
2018-06-21,年度分红,,,0.9255,2018-06-28,2018-06-29,2018-06-29,,10派0.9255元(含税),2017年报
2019-07-18,年度分红,,,0.9782,2019-07-23,2019-07-24,2019-07-24,,10派0.9782元(含税),2018年报
2020-06-30,年度分红,,,0.3976,2020-07-06,2020-07-07,2020-07-07,,10派0.3976元(含税),2019年报
2021-06-30,年度分红,,,0.9264,2021-07-06,2021-07-07,2021-07-07,,10派0.9264元(含税),2020年报
2022-07-19,年度分红,,,0.9957,2022-07-22,2022-07-25,2022-07-25,,10派0.9957元(含税),2021年报
2023-07-05,年度分红,,,1.2007,2023-07-10,2023-07-11,2023-07-11,,10派1.2007元(含税),2022年报
2024-07-12,年度分红,,,1.3649,2024-07-18,2024-07-19,2024-07-19,,10派1.3649元(含税),2023年报
2025-07-11,年度分红,,,1.2695,2025-07-17,2025-07-18,2025-07-18,,10派1.2695元(含税),2024年报
2026-07-03,年度分红,,,1.0552,2026-07-09,2026-07-10,2026-07-10,,10派1.0552元(含税),2025年报
