实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1996-12-06,年度分红,0.0,0.0,0.0,,,,,95年度股利结转96年一并分配,1995年报
1997-10-25,年度分红,0.0,0.0,0.0,,,,,不分配不转增,1996年报
1997-10-25,中期分红,2.0,0.0,0.0,1997-11-03,1997-11-04,,,10送2股,1997半年报
1998-07-09,年度分红,5.2033,3.4689,0.0,1998-07-15,1998-07-16,,,10送5.203304转增3.468869股,1997年报
1999-06-17,年度分红,0.0,0.0,0.4,1999-06-24,1999-06-25,,,10派0.4元(含税),1998年报
2002-06-06,年度分红,,,0.69,2002-06-13,2002-06-14,2002-06-14,,10派0.69元(含税),2001年报
2006-12-08,股改分红,,2.5906,,2006-12-11,,,2006-12-12,10转增2.5906股,
2014-06-13,年度分红,,,0.8,2014-06-19,2014-06-20,2014-06-20,,10派0.8元(含税),2013年报
2015-06-26,年度分红,,,0.8,2015-07-02,2015-07-03,2015-07-03,,10派0.8元(含税),2014年报
2016-06-07,年度分红,,,1.0,2016-06-14,2016-06-15,2016-06-15,,10派1元(含税),2015年报
2017-06-09,年度分红,,,0.8,2017-06-14,2017-06-15,2017-06-15,,10派0.8元(含税),2016年报
2018-05-21,年度分红,,,0.8,2018-05-24,2018-05-25,2018-05-25,,10派0.8元(含税),2017年报
2019-07-06,年度分红,,4.0,0.6,2019-07-11,2019-07-12,2019-07-12,2019-07-12,10转增4股派0.6元(含税),2018年报
2020-07-11,年度分红,,,0.3,2020-07-16,2020-07-17,2020-07-17,,10派0.3元(含税),2019年报
