实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2016-05-16,年度分红,4.0,1.0,1.0,2016-05-23,2016-05-24,2016-05-24,2016-05-24,10送4转增1股派1元(含税),2015年报
2017-06-01,年度分红,1.0,2.0,0.5,2017-06-08,2017-06-09,2017-06-09,2017-06-09,10送1转增2股派0.5元(含税),2016年报
2018-06-19,年度分红,,,0.5,2018-06-26,2018-06-27,2018-06-27,,10派0.5元(含税),2017年报
2019-06-05,年度分红,,,0.25,2019-06-11,2019-06-12,2019-06-12,,10派0.25元(含税),2018年报
2020-05-27,年度分红,,,0.25,2020-06-01,2020-06-02,2020-06-02,,10派0.25元(含税),2019年报
2021-06-04,年度分红,,,0.1,2021-06-10,2021-06-11,2021-06-11,,10派0.1元(含税),2020年报
2022-06-25,年度分红,,,0.3,2022-06-30,2022-07-01,2022-07-01,,10派0.3元(含税),2021年报
2023-07-10,年度分红,,,0.5,2023-07-14,2023-07-17,2023-07-17,,10派0.5元(含税),2022年报
2024-07-03,年度分红,,,1.0,2024-07-09,2024-07-10,2024-07-10,,10派1元(含税),2023年报
2025-07-03,年度分红,,,1.0,2025-07-09,2025-07-10,2025-07-10,,10派1元(含税),2024年报
2026-05-11,年度分红,,,1.0,2026-05-18,2026-05-19,2026-05-19,,10派1元(含税),2025年报
