实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2001-05-29,年度分红,,,2.0,2001-06-05,2001-06-06,2001-06-11,,10派2元(含税),2000年报
2002-06-19,年度分红,,,2.0,2002-06-24,2002-06-25,2002-07-01,,10派2元(含税),2001年报
2003-07-12,年度分红,,,4.0,2003-07-16,2003-07-17,2003-07-23,,10股派4元（含税）,2002年报
2004-05-17,年度分红,,,3.0,2004-05-20,2004-05-21,2004-05-26,,10派3元(含税),2003年报
2004-10-14,中期分红,,10.0,,2004-10-19,2004-10-20,,,10转增10股,2004半年报
2005-06-13,年度分红,,,1.25,2005-06-16,2005-06-17,2005-06-23,,10派1.25元(含税),2004年报
2006-06-26,年度分红,,,1.2,2006-06-29,2006-06-30,2006-07-05,,10派1.2元（含税）,2005年报
2007-06-13,年度分红,,,1.37,2007-06-18,2007-06-19,2007-06-25,,10派1.37元（含税）,2006年报
2008-06-02,年度分红,,,1.133,2008-06-05,2008-06-06,2008-06-12,,10派1.133元（含税）,2007年报
2012-10-26,中期分红,,,0.2,2012-10-31,2012-11-01,2012-11-07,,10派0.2元(含税),2012半年报
2013-08-12,年度分红,,,0.8,2013-08-16,2013-08-19,2013-08-23,,10派0.8元(含税),2012年报
2014-05-12,年度分红,,,1.5,2014-05-15,2014-05-16,2014-05-21,,10派1.5元(含税),2013年报
2015-07-06,年度分红,,3.0,1.3,2015-07-10,2015-07-13,2015-07-13,,10转增3股派1.3元(含税),2014年报
2016-06-09,年度分红,,,1.0,2016-06-16,2016-06-17,2016-06-17,,10派1元(含税),2015年报
2017-06-08,年度分红,,,0.6,2017-06-15,2017-06-16,2017-06-16,,10派0.6元(含税),2016年报
2018-06-15,年度分红,,,0.55,2018-06-21,2018-06-22,2018-06-22,,10派0.55元(含税),2017年报
2019-06-14,年度分红,,,0.5,2019-06-20,2019-06-21,2019-06-21,,10派0.5元(含税),2018年报
2020-07-04,年度分红,,,0.5,2020-07-09,2020-07-10,2020-07-10,,10派0.5元(含税),2019年报
2021-07-10,年度分红,,,0.11,2021-07-15,2021-07-16,2021-07-16,,10派0.11元(含税),2020年报
2022-06-14,年度分红,,,0.21,2022-06-17,2022-06-20,2022-06-20,,10派0.21元(含税),2021年报
2024-06-17,年度分红,,,0.28,2024-06-20,2024-06-21,2024-06-21,,10派0.28元(含税),2023年报
2026-05-23,年度分红,,,0.61,2026-05-28,2026-05-29,2026-05-29,,10派0.61元(含税),2025年报
