实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2015-04-17,年度分红,,,5.0,2015-04-22,2015-04-23,2015-04-23,,10派5元(含税),2014年报
2016-04-12,年度分红,,,5.5,2016-04-15,2016-04-18,2016-04-18,,10派5.5元(含税),2015年报
2017-04-18,年度分红,,15.0,2.5,2017-04-21,2017-04-24,2017-04-24,2017-04-24,10转增15股派2.5元(含税),2016年报
2018-04-24,年度分红,,8.0,1.6,2018-05-03,2018-05-04,2018-05-04,2018-05-04,10转增8股派1.6元(含税),2017年报
2018-09-12,中期分红,,,4.15,2018-09-18,2018-09-19,2018-09-19,,10派4.15元(含税),2018半年报
2019-04-17,年度分红,,,1.0,2019-04-23,2019-04-24,2019-04-24,,10派1元(含税),2018年报
2019-09-09,中期分红,,,1.0,2019-09-16,2019-09-17,2019-09-17,,10派1元(含税),2019半年报
2020-03-26,年度分红,,,1.4,2020-04-01,2020-04-02,2020-04-02,,10派1.4元(含税),2019年报
2021-04-12,年度分红,,,1.1,2021-04-19,2021-04-20,2021-04-20,,10派1.1元(含税),2020年报
2021-09-15,中期分红,,,0.5,2021-09-23,2021-09-24,2021-09-24,,10派0.5元(含税),2021半年报
2022-05-24,年度分红,,,0.8,2022-05-30,2022-05-31,2022-05-31,,10派0.8元(含税),2021年报
2023-05-10,年度分红,,,1.3,2023-05-16,2023-05-17,2023-05-17,,10派1.3元(含税),2022年报
2023-09-20,中期分红,,,1.3,2023-09-26,2023-09-27,2023-09-27,,10派1.3元(含税),2023半年报
2024-05-21,年度分红,,,2.5,2024-05-27,2024-05-28,2024-05-28,,10派2.5元(含税),2023年报
2024-09-04,中期分红,,,1.3,2024-09-10,2024-09-11,2024-09-11,,10派1.3元(含税),2024半年报
2025-04-22,年度分红,,,0.5,2025-04-28,2025-04-29,2025-04-29,,10派0.5元(含税),2024年报
2025-09-09,中期分红,,,0.5,2025-09-15,2025-09-16,2025-09-16,,10派0.5元(含税),2025半年报
