实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1997-04-14,年度分红,3.0,0.0,0.0,1997-04-17,1997-04-18,,,10送3股,1996年报
1997-09-26,中期分红,0.0,0.0,1.8,1997-10-06,1997-10-07,,,10派1.8元(含税),1997半年报
1998-04-21,年度分红,1.0,1.0,0.0,1998-04-27,1998-04-28,,,10送1转增1股,1997年报
1999-05-13,年度分红,0.0,0.0,2.0,1999-05-17,1999-05-18,1999-05-19,,10派2元(含税),1998年报
2000-03-15,年度分红,2.0,8.0,,2000-03-20,2000-03-21,,,10送2转增8股,1999年报
2001-10-23,中期分红,,6.0,2.0,2001-10-29,2001-10-30,2001-11-06,,10转增6股派2元(含税),2001半年报
2003-05-16,年度分红,,,1.25,2003-05-21,2003-05-22,2003-05-28,,10股派1.25元（含税）,2002年报
2005-05-30,年度分红,,,2.0,2005-06-02,2005-06-03,2005-06-10,,10派2元(含税),2004年报
2006-12-19,股改分红,,5.1,,2006-12-20,,,,10转增5.1股,
2009-10-29,中期分红,,,0.6,2009-11-03,2009-11-04,2009-11-10,,10派0.6元（含税）,2009半年报
2012-04-27,年度分红,,,1.0,2012-05-04,2012-05-07,2012-05-11,,10派1元(含税),2011年报
2013-05-28,年度分红,,,1.0,2013-06-03,2013-06-04,2013-06-13,,10派1元(含税),2012年报
2014-06-13,年度分红,,,1.2,2014-06-18,2014-06-19,2014-06-19,,10派1.2元(含税),2013年报
2015-06-03,年度分红,,,1.0,2015-06-08,2015-06-09,2015-06-09,,10派1元(含税),2014年报
2019-05-15,年度分红,,,0.2,2019-05-22,2019-05-23,2019-05-23,,10派0.2元(含税),2018年报
2020-05-27,年度分红,,,2.7,2020-06-03,2020-06-04,2020-06-04,,10派2.7元(含税),2019年报
2021-05-07,年度分红,,,2.2,2021-05-12,2021-05-13,2021-05-13,,10派2.2元(含税),2020年报
2022-05-10,年度分红,,,2.5,2022-05-17,2022-05-18,2022-05-18,,10派2.5元(含税),2021年报
2023-05-30,年度分红,,,1.5,2023-06-05,2023-06-06,2023-06-06,,10派1.5元(含税),2022年报
2024-06-07,年度分红,,,1.5,2024-06-13,2024-06-14,2024-06-14,,10派1.5元(含税),2023年报
2025-06-17,年度分红,,,1.4,2025-06-24,2025-06-25,2025-06-25,,10派1.4元(含税),2024年报
2026-02-07,季度分红,,,0.7,2026-02-12,2026-02-13,2026-02-13,,10派0.7元(含税),2025三季报
2026-06-06,年度分红,,,0.5,2026-06-11,2026-06-12,2026-06-12,,10派0.5元(含税),2025年报
