实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1999-06-10,年度分红,0.0,0.0,1.0,1999-06-15,1999-06-16,1999-06-17,,10派1元(含税),1998年报
2001-07-04,年度分红,,,1.0,2001-07-10,2001-07-11,2001-07-18,,10派1元(含税),2000年报
2001-10-13,中期分红,1.5,,0.38,2001-10-18,2001-10-19,2001-10-29,,10送1.5股派0.38元(含税),2001半年报
2004-05-29,年度分红,,,0.5,2004-06-02,2004-06-03,2004-06-10,,10派0.5元(含税),2003年报
2008-06-11,年度分红,,6.0,,2008-06-16,2008-06-17,,,10转增6股,2007年报
2013-07-10,年度分红,,,0.1,2013-07-15,2013-07-16,2013-07-19,,10派0.1元(含税),2012年报
2014-06-25,年度分红,,,0.05,2014-07-02,2014-07-03,2014-07-03,,10派0.05元(含税),2013年报
2015-06-29,年度分红,,,0.1,2015-07-02,2015-07-03,2015-07-03,,10派0.1元(含税),2014年报
2016-06-07,年度分红,,,1.0,2016-06-14,2016-06-15,2016-06-15,,10派1元(含税),2015年报
2017-06-23,年度分红,,,0.1,2017-06-29,2017-06-30,2017-06-30,,10派0.1元(含税),2016年报
2018-07-03,年度分红,,,0.1,2018-07-09,2018-07-10,2018-07-10,,10派0.1元(含税),2017年报
2020-07-09,年度分红,,,0.15,2020-07-15,2020-07-16,2020-07-16,,10派0.15元(含税),2019年报
2022-07-09,年度分红,,,0.1,2022-07-14,2022-07-15,2022-07-15,,10派0.1元(含税),2021年报
