实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1997-07-28,年度分红,2.2,5.8,0.0,1997-07-31,1997-08-01,,,10送2.2转增5.8股,1996年报
1999-06-12,年度分红,0.0,0.0,1.5,1999-06-18,1999-06-21,1999-06-25,,10派1.5元(含税),1998年报
2001-07-04,年度分红,,,1.0,2001-07-11,2001-07-12,2001-07-13,,10派1元(含税),2000年报
2002-08-16,年度分红,,,0.5,2002-08-22,2002-08-23,2002-08-23,,10派0.5元(含税),2001年报
2006-04-20,年度分红,,,1.0,2006-04-26,2006-04-27,2006-04-27,,10派1.00元（含税）,2005年报
2007-06-16,年度分红,,,0.4,2007-06-21,2007-06-22,2007-06-22,,10派0.4元（含税）,2006年报
2008-08-13,年度分红,,,0.4,2008-08-18,2008-08-19,2008-08-19,,10派0.4元（含税）,2007年报
2009-06-18,年度分红,,,0.5,2009-06-25,2009-06-26,2009-06-26,,10派0.5元（含税）,2008年报
2010-05-21,年度分红,,,0.7,2010-05-27,2010-05-28,2010-05-28,,10派0.7元（含税）,2009年报
2013-05-24,年度分红,,,0.5,2013-05-29,2013-05-30,2013-05-30,,10派0.5元(含税),2012年报
2014-08-20,中期分红,,10.0,,2014-08-26,2014-08-27,,2014-08-27,10转增10股,2014半年报
2016-07-22,年度分红,,,0.25,2016-07-27,2016-07-28,2016-07-28,,10派0.25元(含税),2015年报
2017-06-09,年度分红,,,0.2,2017-06-14,2017-06-15,2017-06-15,,10派0.2元(含税),2016年报
2019-06-12,年度分红,,,0.3,2019-06-18,2019-06-19,2019-06-19,,10派0.3元(含税),2018年报
2020-07-30,年度分红,,,0.6,2020-08-05,2020-08-06,2020-08-06,,10派0.6元(含税),2019年报
2021-07-22,年度分红,,,0.7,2021-07-27,2021-07-28,2021-07-28,,10派0.7元(含税),2020年报
2022-06-09,年度分红,,,0.6,2022-06-14,2022-06-15,2022-06-15,,10派0.6元(含税),2021年报
2023-08-02,年度分红,,,0.6,2023-08-07,2023-08-08,2023-08-08,,10派0.6元(含税),2022年报
2024-05-31,年度分红,,,0.6,2024-06-06,2024-06-07,2024-06-07,,10派0.6元(含税),2023年报
2025-06-21,年度分红,,,0.6,2025-06-26,2025-06-27,2025-06-27,,10派0.6元(含税),2024年报
