实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1993-06-22,年度分红,5.0,0.0,0.0,1993-06-25,1993-06-28,,,10送5股,1992年报
1994-04-18,年度分红,5.0,0.0,0.0,1994-04-22,1994-04-25,,,10送5股,1993年报
1995-05-13,年度分红,3.0,0.0,0.0,1995-05-19,1995-05-22,,,10送3股,1994年报
1996-06-11,年度分红,0.0,0.0,2.7,1996-06-14,1996-06-17,,,10派2.70元(含税),1995年报
1996-12-03,中期分红,0.0,3.0,0.0,1996-12-06,1996-12-09,,,10转增3股,1996半年报
1998-07-21,年度分红,0.0,0.0,0.37,1998-07-24,1998-07-27,1998-07-28,,10派0.37元(含税),1997年报
2001-03-20,年度分红,3.7,2.3,2.7,2001-03-26,2001-03-27,2001-04-04,,10送3.7转增2.3股派2.7元（含税）,2000年报
2002-03-20,年度分红,1.1,,1.35,2002-03-26,2002-03-27,2002-04-04,,10送1.1股派1.35元(含税),2001年报
2003-03-11,年度分红,,,1.5,2003-03-14,2003-03-17,2003-03-20,,10股派1.50元（含税）,2002年报
2004-06-03,年度分红,3.5,6.5,3.0,2004-06-08,2004-06-09,2004-06-15,,10送3.5转增6.5股派3元(含税),2003年报
2007-06-07,年度分红,,,3.1,2007-06-12,2007-06-13,2007-06-19,,10派3.1元（含税）,2006年报
2008-05-07,年度分红,10.0,,5.0,2008-05-12,2008-05-13,2008-05-19,2008-05-14,10送10股派5元（含税）,2007年报
2010-04-15,年度分红,,,1.7,2010-04-20,2010-04-21,2010-04-29,,10派1.7元（含税）,2009年报
2011-03-25,年度分红,,,5.7,2011-03-30,2011-03-31,2011-04-08,,10派5.7元(含税),2010年报
2012-06-21,年度分红,,,4.0,2012-06-27,2012-06-28,2012-07-06,,10派4元(含税),2011年报
2013-05-29,年度分红,,,5.0,2013-06-03,2013-06-04,2013-06-07,,10派5元(含税),2012年报
2014-05-08,年度分红,,,5.0,2014-05-13,2014-05-14,2014-05-19,,10派5元(含税),2013年报
2015-04-08,年度分红,,,7.5,2015-04-14,2015-04-15,2015-04-15,,10派7.5元(含税),2014年报
2016-06-01,年度分红,,,7.5,2016-06-07,2016-06-08,2016-06-08,,10派7.5元（含税）,2015年报
2017-05-09,年度分红,,,7.5,2017-05-12,2017-05-15,2017-05-15,,10派7.5元(含税),2016年报
2018-05-22,年度分红,,,7.5,2018-05-28,2018-05-29,2018-05-29,,10派7.5元(含税),2017年报
2018-10-17,中期分红,,,4.0,2018-10-23,2018-10-24,2018-10-24,,10派4元(含税),2018半年报
2019-05-22,年度分红,,,7.5,2019-05-28,2019-05-29,2019-05-29,,10派7.5元(含税),2018年报
2020-07-16,年度分红,,,7.5,2020-07-22,2020-07-23,2020-07-23,,10派7.5元(含税),2019年报
2021-06-25,年度分红,,,7.5,2021-06-30,2021-07-01,2021-07-01,,10派7.5元(含税),2020年报
2022-05-12,年度分红,,,10.0,2022-05-18,2022-05-19,2022-05-19,,10派10元(含税),2021年报
2023-05-11,年度分红,,,12.5,2023-05-17,2023-05-18,2023-05-18,,10派12.5元(含税),2022年报
2024-05-10,年度分红,,,13.0,2024-05-16,2024-05-17,2024-05-17,,10派13元(含税),2023年报
2025-04-30,年度分红,,,18.0,2025-05-08,2025-05-09,2025-05-09,,10派18元(含税),2024年报
2025-09-26,中期分红,,,9.0,2025-10-10,2025-10-13,2025-10-13,,10派9元(含税),2025半年报
2026-05-01,年度分红,,,12.0,2026-05-12,2026-05-13,2026-05-13,,10派12元(含税),2025年报
