实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2012-06-05,年度分红,,,0.51,2012-06-08,2012-06-11,2012-06-11,,10派0.51元(含税),2011年报
2013-05-24,年度分红,,,2.0,2013-05-29,2013-05-30,2013-05-30,,10派2元(含税),2012年报
2014-05-23,年度分红,,,2.2,2014-05-29,2014-05-30,2014-05-30,,10派2.2元(含税),2013年报
2014-08-23,中期分红,,5.0,,2014-08-29,2014-09-01,,2014-09-01,10转增5股,2014半年报
2015-04-17,年度分红,,10.0,2.0,2015-04-22,2015-04-23,2015-04-23,2015-04-23,10转增10股派2元(含税),2014年报
2016-05-25,年度分红,,,0.51,2016-05-30,2016-05-31,2016-05-31,,10派0.51元(含税),2015年报
2017-06-07,年度分红,,,0.6,2017-06-13,2017-06-14,2017-06-14,,10派0.6元(含税),2016年报
2018-06-06,年度分红,,,0.65,2018-06-13,2018-06-14,2018-06-14,,10派0.65元(含税),2017年报
2019-05-22,年度分红,,,0.7,2019-05-27,2019-05-28,2019-05-28,,10派0.7元(含税),2018年报
2020-07-03,年度分红,,,0.8,2020-07-10,2020-07-13,2020-07-13,,10派0.8元(含税),2019年报
2021-06-17,年度分红,,,1.0,2021-06-24,2021-06-25,2021-06-25,,10派1元(含税),2020年报
2022-04-12,年度分红,,,0.6,2022-04-19,2022-04-20,2022-04-20,,10派0.6元(含税),2021年报
2023-06-06,年度分红,,,0.6,2023-06-09,2023-06-12,2023-06-12,,10派0.6元(含税),2022年报
2024-06-01,年度分红,,,0.7,2024-06-07,2024-06-11,2024-06-11,,10派0.7元(含税),2023年报
2026-05-14,年度分红,,,0.6,2026-05-20,2026-05-21,2026-05-21,,10派0.6元(含税),2025年报
