实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2000-05-11,年度分红,,,1.25,2000-05-18,2000-05-19,2000-05-22,,10派1.25元(含税),1999年报
2001-05-12,年度分红,,,1.5,2001-05-18,2001-05-21,2001-05-22,,10派1.5元（含税）,2000年报
2004-05-11,年度分红,,,0.25,2004-05-14,2004-05-17,2004-05-17,,10派0.25元(含税),2003年报
2008-04-29,股改分红,,6.0,,2008-04-30,,,,10转增6股,2006年报
2014-07-11,年度分红,,,0.1,2014-07-16,2014-07-17,2014-07-17,,10派0.1元(含税),2013年报
2019-06-06,年度分红,,,0.1,2019-06-13,2019-06-14,2019-06-14,,10派0.1元(含税),2018年报
2020-07-29,年度分红,,,1.0,2020-08-03,2020-08-04,2020-08-04,,10派1元(含税),2019年报
2021-07-07,年度分红,,,1.0,2021-07-12,2021-07-13,2021-07-13,,10派1元(含税),2020年报
2022-06-03,年度分红,,,3.0,2022-06-09,2022-06-10,2022-06-10,,10派3元(含税),2021年报
2023-06-20,年度分红,,,3.0,2023-06-27,2023-06-28,2023-06-28,,10派3元(含税),2022年报
2024-05-28,年度分红,,,6.0,2024-05-31,2024-06-03,2024-06-03,,10派6元(含税),2023年报
2025-06-19,年度分红,,,5.0,2025-06-24,2025-06-25,2025-06-25,,10派5元(含税),2024年报
