实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2018-08-06,年度分红,,,0.45,2018-08-09,2018-08-10,2018-08-10,,10派0.45元（含税）,2017年报
2019-06-27,年度分红,,,1.8,2019-07-03,2019-07-04,2019-07-04,,10派1.8元(含税),2018年报
2020-07-18,年度分红,,,0.7,2020-07-23,2020-07-24,2020-07-24,,10派0.7元(含税),2019年报
2021-06-24,年度分红,,,3.15,2021-06-29,2021-06-30,2021-06-30,,10派3.15元(含税),2020年报
2022-07-22,年度分红,,3.5,5.2,2022-07-27,2022-07-28,2022-07-28,,10转增3.5股派5.2元(含税),2021年报
2023-07-25,年度分红,,,0.84,2023-07-28,2023-07-31,2023-07-31,,10派0.84元(含税),2022年报
2024-08-07,年度分红,,,1.4,2024-08-12,2024-08-13,2024-08-13,,10派1.4元(含税),2023年报
2024-12-12,季度分红,,,2.0,2024-12-17,2024-12-18,2024-12-18,,10派2元(含税),2024三季报
2025-07-26,年度分红,,,2.2,2025-07-31,2025-08-01,2025-08-01,,10派2.2元(含税),2024年报
2025-11-18,季度分红,,,4.0,2025-11-21,2025-11-24,2025-11-24,,10派4元(含税),2025三季报
