实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1998-04-25,年度分红,2.0,3.0,0.0,1998-04-29,1998-04-30,,,10送2转增3股,1997年报
1999-05-22,年度分红,2.0,8.0,3.0,1999-05-26,1999-05-27,1999-05-28,,10送2转增8股派3元（含税）,1998年报
2000-05-24,年度分红,,,1.25,2000-05-29,2000-05-30,2000-05-31,,10派1.25元（含税）,1999年报
2001-06-07,年度分红,,,1.25,2001-06-13,2001-06-14,2001-06-21,,10派1.25元(含税),2000年报
2002-05-17,年度分红,,,1.25,2002-05-24,2002-05-27,2002-05-31,,10派1.25元(含税),2001年报
2003-06-10,年度分红,,,1.0,2003-06-13,2003-06-16,2003-06-20,,10股派1.00元（含税）,2002年报
2004-06-03,年度分红,,,1.3,2004-06-08,2004-06-09,2004-06-15,,10派1.3元(含税),2003年报
2005-04-08,年度分红,,,1.4,2005-04-13,2005-04-14,2005-04-20,,10派1.4元(含税),2004年报
2006-06-13,年度分红,,,1.5,2006-06-16,2006-06-19,2006-06-23,,10派1.50元(含税),2005年报
2007-06-06,年度分红,,,1.68,2007-06-11,2007-06-12,2007-06-14,,10派1.68元（含税）,2006年报
2008-05-29,年度分红,,,1.65,2008-06-03,2008-06-04,2008-06-06,,10派1.65元（含税）,2007年报
2009-05-21,年度分红,,5.0,2.0,2009-05-26,2009-05-27,2009-06-05,2009-05-27,10转增5股派2元（含税）,2008年报
2010-05-20,年度分红,,,0.2,2010-05-25,2010-05-26,2010-05-31,,10派0.2元（含税）,2009年报
2011-05-10,年度分红,,,0.4,2011-05-16,2011-05-17,2011-05-20,,10派0.4元(含税),2010年报
2012-05-15,年度分红,,,0.3,2012-05-21,2012-05-22,2012-05-25,,10派0.3元(含税),2011年报
2014-05-21,年度分红,,,0.1,2014-05-26,2014-05-27,2014-05-30,,10派0.1元(含税),2013年报
2015-05-22,年度分红,,,0.1,2015-05-28,2015-05-29,2015-05-29,,10派0.1元(含税),2014年报
2016-05-20,年度分红,,,0.1,2016-05-26,2016-05-27,2016-05-27,,10派0.1元(含税),2015年报
2017-05-20,年度分红,,,0.3,2017-05-25,2017-05-26,2017-05-26,,10派0.3元(含税),2016年报
2018-05-17,年度分红,,,0.5,2018-05-22,2018-05-23,2018-05-23,,10派0.5元(含税),2017年报
2019-05-17,年度分红,,,0.6,2019-05-23,2019-05-24,2019-05-24,,10派0.6元(含税),2018年报
2020-05-13,年度分红,,,0.6,2020-05-18,2020-05-19,2020-05-19,,10派0.6元(含税),2019年报
2021-06-04,年度分红,,,0.6,2021-06-10,2021-06-11,2021-06-11,,10派0.6元(含税),2020年报
2022-07-09,年度分红,,,0.8,2022-07-14,2022-07-15,2022-07-15,,10派0.8元(含税),2021年报
2023-07-07,年度分红,,,0.3,2023-07-12,2023-07-13,2023-07-13,,10派0.3元(含税),2022年报
2024-06-15,年度分红,,,0.3,2024-06-20,2024-06-21,2024-06-21,,10派0.3元(含税),2023年报
2025-07-04,年度分红,,,0.2,2025-07-09,2025-07-10,2025-07-10,,10派0.2元(含税),2024年报
