实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1998-07-30,年度分红,1.0,0.0,,1998-08-03,1998-08-04,,,10送1股,1997年报
1999-07-30,年度分红,1.0,7.0,0.5,1999-08-03,1999-08-04,,,10送1转增7股派0.5元,1998年报
2001-06-14,年度分红,,,1.0,2001-06-21,2001-06-22,2001-06-29,,10派1元(含税),2000年报
2003-05-31,年度分红,2.0,5.0,1.0,2003-06-05,2003-06-06,2003-06-12,,10送2转增5股派1.00元（含税）,2002年报
2006-06-16,年度分红,,,0.3,2006-06-21,2006-06-22,2006-06-29,,10派0.3元（含税）,2005年报
2007-04-12,年度分红,,,1.0,2007-04-17,2007-04-18,2007-04-24,,10派1元（含税）,2006年报
2008-06-02,年度分红,,,1.4,2008-06-05,2008-06-06,2008-06-13,,10派1.4元（含税）,2007年报
2013-07-09,年度分红,,,0.5,2013-07-15,2013-07-16,2013-07-22,,10派0.5元(含税),2012年报
2015-06-10,年度分红,,,0.5,2015-06-15,2015-06-16,2015-06-16,,10派0.5元(含税),2014年报
2016-06-07,年度分红,,,0.5,2016-06-15,2016-06-16,2016-06-16,,10派0.5元(含税),2015年报
2017-06-13,年度分红,,,0.5,2017-06-19,2017-06-20,2017-06-20,,10派0.5元(含税),2016年报
2018-06-06,年度分红,,,0.5,2018-06-12,2018-06-13,2018-06-13,,10派0.5元(含税),2017年报
2019-06-06,年度分红,,,0.5,2019-06-13,2019-06-14,2019-06-14,,10派0.5元(含税),2018年报
2020-07-31,年度分红,,,1.25,2020-08-06,2020-08-07,2020-08-07,,10派1.25元(含税),2019年报
2021-07-21,年度分红,,,1.55,2021-07-28,2021-07-29,2021-07-29,,10派1.55元(含税),2020年报
2022-07-06,年度分红,,,1.7,2022-07-13,2022-07-14,2022-07-14,,10派1.7元(含税),2021年报
2023-07-12,年度分红,,,2.0,2023-07-19,2023-07-20,2023-07-20,,10派2元(含税),2022年报
2024-08-01,年度分红,,,2.0705,2024-08-06,2024-08-07,2024-08-07,,10派2.0705元(含税),2023年报
2025-07-23,年度分红,,,1.7123,2025-07-28,2025-07-29,2025-07-29,,10派1.7123元(含税),2024年报
2026-01-01,季度分红,,,0.5,2026-01-12,2026-01-13,2026-01-13,,10派0.5元(含税),2025三季报
