实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2011-06-10,年度分红,,5.0,2.0,2011-06-15,2011-06-16,2011-06-16,2011-06-16,10转增5股派2元(含税),2010年报
2012-10-13,中期分红,,,1.5,2012-10-18,2012-10-19,2012-10-19,,10派1.5元(含税),2012半年报
2013-06-07,年度分红,,5.0,1.5,2013-06-17,2013-06-18,2013-06-18,2013-06-18,10转增5股派1.5元(含税),2012年报
2014-06-05,年度分红,,,1.3,2014-06-11,2014-06-12,2014-06-12,,10派1.3元(含税),2013年报
2015-06-09,年度分红,,,1.0,2015-06-15,2015-06-16,2015-06-16,,10派1元(含税),2014年报
2015-10-10,中期分红,11.0,10.0,3.0,2015-10-15,2015-10-16,2015-10-16,2015-10-16,10送11转增10股派3元(含税),2015半年报
2016-06-21,年度分红,,,0.35,2016-06-27,2016-06-28,2016-06-28,,10派0.35元(含税),2015年报
2017-06-21,年度分红,,,0.36,2017-06-27,2017-06-28,2017-06-28,,10派0.36元(含税),2016年报
2018-05-31,年度分红,,,0.36,2018-06-06,2018-06-07,2018-06-07,,10派0.36元(含税),2017年报
2019-06-11,年度分红,,,0.36,2019-06-17,2019-06-18,2019-06-18,,10派0.36元(含税),2018年报
2020-06-11,年度分红,,,0.36,2020-06-17,2020-06-18,2020-06-18,,10派0.36元(含税),2019年报
2021-06-16,年度分红,,,0.36,2021-06-21,2021-06-22,2021-06-22,,10派0.36元(含税),2020年报
2022-06-08,年度分红,,,0.36,2022-06-14,2022-06-15,2022-06-15,,10派0.36元(含税),2021年报
2023-06-08,年度分红,,,0.36,2023-06-15,2023-06-16,2023-06-16,,10派0.36元(含税),2022年报
2024-06-05,年度分红,,,0.36,2024-06-11,2024-06-12,2024-06-12,,10派0.36元(含税),2023年报
2025-06-09,年度分红,,,0.4,2025-06-16,2025-06-17,2025-06-17,,10派0.4元(含税),2024年报
2026-06-04,年度分红,,,0.4,2026-06-11,2026-06-12,2026-06-12,,10派0.4元(含税),2025年报
