实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1994-05-07,年度分红,1.0,0.0,1.3,1994-05-13,1994-05-16,,,10送1股派1.3元（含税）,1993年报
1995-06-13,年度分红,0.0,0.0,1.6,1995-06-16,1995-06-19,,,10派1.60元,1994年报
1996-07-25,年度分红,0.0,0.0,1.68,1996-07-30,1996-07-31,,,10派1.68(含税),1995年报
1998-08-26,年度分红,0.0,0.0,2.5,1998-08-31,1998-09-01,,,10送2.5元(含税),1997年报
2001-08-11,年度分红,,,2.0,2001-08-16,2001-08-17,2001-08-24,,10派2元(含税),2000年报
2002-05-17,年度分红,,,2.0,2002-05-22,2002-05-23,2002-05-30,,10派2.00元(含税),2001年报
2003-04-02,年度分红,,,2.0,2003-04-07,2003-04-08,2003-04-11,,10股派2元（含税）,2002年报
2004-06-25,年度分红,,,2.0,2004-06-30,2004-07-01,2004-07-08,,10派2元(含税),2003年报
2005-07-06,年度分红,,,2.0,2005-07-11,2005-07-12,2005-07-18,,10派2元(含税),2004年报
2006-06-03,年度分红,,,3.0,2006-06-08,2006-06-09,2006-06-15,,10派3元(含税),2005年报
2006-10-24,股改分红,,2.0,,2006-10-25,,,,10转增2股,2006三季报
2007-07-30,年度分红,,,3.0,2007-08-02,2007-08-03,2007-08-08,,10派3元（含税）,2006年报
2008-06-27,年度分红,,,3.0,2008-07-02,2008-07-03,2008-07-08,,10派3元（含税）,2007年报
2009-07-03,年度分红,,,3.0,2009-07-08,2009-07-09,2009-07-14,,10派3元（含税）,2008年报
2010-07-07,年度分红,,,3.0,2010-07-12,2010-07-13,2010-07-16,,10派3元（含税）,2009年报
2011-06-28,年度分红,,,3.0,2011-07-04,2011-07-05,2011-07-08,,10派3元(含税),2010年报
2012-06-27,年度分红,,,3.0,2012-07-02,2012-07-03,2012-07-06,,10派3元(含税),2011年报
2013-06-26,年度分红,,,3.0,2013-07-01,2013-07-02,2013-07-05,,10派3元(含税),2012年报
2014-06-30,年度分红,,,3.3,2014-07-03,2014-07-04,2014-07-04,,10派3.3元(含税),2013年报
2015-06-29,年度分红,,,3.3,2015-07-02,2015-07-03,2015-07-03,,10派3.3元(含税),2014年报
2016-06-29,年度分红,,,3.5,2016-07-06,2016-07-07,2016-07-07,,10派3.5元(含税),2015年报
2017-07-03,年度分红,,,3.5,2017-07-06,2017-07-07,2017-07-07,,10派3.5元(含税),2016年报
2018-07-02,年度分红,,,3.7,2018-07-05,2018-07-06,2018-07-06,,10派3.7元(含税),2017年报
2019-07-01,年度分红,,,3.9,2019-07-04,2019-07-05,2019-07-05,,10派3.9元(含税),2018年报
2020-07-02,年度分红,,,4.0,2020-07-07,2020-07-08,2020-07-08,,10派4元(含税),2019年报
2021-06-30,年度分红,,,4.0,2021-07-05,2021-07-06,2021-07-06,,10派4元(含税),2020年报
2022-06-30,年度分红,,,4.0,2022-07-05,2022-07-06,2022-07-06,,10派4元(含税),2021年报
2023-07-13,年度分红,,,4.0,2023-07-18,2023-07-19,2023-07-19,,10派4元(含税),2022年报
2024-07-02,年度分红,,,1.1,2024-07-05,2024-07-08,2024-07-08,,10派1.1元(含税),2023年报
2025-07-02,年度分红,,,1.0,2025-07-07,2025-07-08,2025-07-08,,10派1元(含税),2024年报
