实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2007-06-27,年度分红,,,1.3,2007-07-02,2007-07-03,2007-07-03,,10派1.3元（含税）,2006年报
2008-06-04,年度分红,,,1.7,2008-06-10,2008-06-11,2008-06-11,,10派1.7元（含税）,2007年报
2009-05-20,年度分红,,,1.6,2009-05-26,2009-05-27,2009-05-27,,10派1.6元（含税）,2008年报
2009-09-12,中期分红,,6.0,,2009-09-17,2009-09-18,,2009-09-18,10转增6股,2009半年报
2010-06-22,年度分红,,,1.6,2010-06-29,2010-06-30,2010-06-30,,10派1.6元（含税）,2009年报
2010-09-17,中期分红,,4.0,,2010-09-27,2010-09-28,,2010-09-28,10转增4股,2010半年报
2011-05-18,年度分红,,,1.2,2011-05-23,2011-05-24,2011-05-24,,10派1.2元(含税),2010年报
2012-05-18,年度分红,,,1.1,2012-05-23,2012-05-24,2012-05-24,,10派1.1元(含税),2011年报
2013-06-27,年度分红,,,1.1,2013-07-03,2013-07-04,2013-07-04,,10派1.1元(含税),2012年报
2014-06-05,年度分红,,,1.2,2014-06-10,2014-06-11,2014-06-11,,10派1.2元(含税),2013年报
2015-06-04,年度分红,,3.0,1.2,2015-06-10,2015-06-11,2015-06-11,2015-06-11,10转增3股派1.2元(含税),2014年报
2016-06-08,年度分红,,,1.2,2016-06-15,2016-06-16,2016-06-16,,10派1.2元(含税),2015年报
2017-06-01,年度分红,,,1.2,2017-06-07,2017-06-08,2017-06-08,,10派1.2元(含税),2016年报
2018-06-01,年度分红,,,0.47,2018-06-06,2018-06-07,2018-06-07,,10派0.47元(含税),2017年报
2019-05-30,年度分红,,,0.52,2019-06-04,2019-06-05,2019-06-05,,10派0.52元(含税),2018年报
2020-03-27,年度分红,,,0.48,2020-04-01,2020-04-02,2020-04-02,,10派0.48元(含税),2019年报
2021-04-01,年度分红,,,0.7,2021-04-08,2021-04-09,2021-04-09,,10派0.7元(含税),2020年报
2022-04-20,年度分红,,,0.85,2022-04-26,2022-04-27,2022-04-27,,10派0.85元(含税),2021年报
2023-04-28,年度分红,,,0.7,2023-05-09,2023-05-10,2023-05-10,,10派0.7元(含税),2022年报
2024-05-09,年度分红,,,0.7,2024-05-14,2024-05-15,2024-05-15,,10派0.7元(含税),2023年报
2025-04-23,年度分红,,,0.7,2025-04-29,2025-04-30,2025-04-30,,10派0.7元(含税),2024年报
2026-04-22,年度分红,,,0.7,2026-04-29,2026-04-30,2026-04-30,,10派0.7元(含税),2025年报
