实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2008-02-21,年度分红,9.0,1.0,1.0,2008-02-26,2008-02-27,2008-02-27,2008-02-27,10送9转增1股派1元（含税）,2007年报
2009-04-17,年度分红,4.0,,2.8,2009-04-23,2009-04-24,2009-04-24,2009-04-24,10送4股派2.8元（含税）,2008年报
2010-03-30,年度分红,6.0,,1.0,2010-04-02,2010-04-06,2010-04-06,2010-04-06,10送6股派1元（含税）,2009年报
2010-07-23,特别分红,,,3.5,2010-07-29,2010-07-30,2010-07-30,,10派3.5元（含税）,
2011-08-17,年度分红,,,3.4,2011-08-22,2011-08-23,2011-08-23,,10派3.4元(含税),2010年报
2012-08-09,年度分红,,,0.5,2012-08-15,2012-08-16,2012-08-16,,10派0.5元(含税),2011年报
2013-08-15,年度分红,,,0.55,2013-08-21,2013-08-22,2013-08-22,,10派0.55元(含税),2012年报
2014-07-12,年度分红,,,0.8,2014-07-17,2014-07-18,2014-07-18,,10派0.8元(含税),2013年报
2015-06-26,年度分红,,,4.0,2015-07-02,2015-07-03,2015-07-03,,10派4元(含税),2014年报
2016-08-05,年度分红,,,4.8,2016-08-11,2016-08-12,2016-08-12,,10派4.8元(含税),2015年报
2017-08-17,年度分红,3.0,,2.0,2017-08-23,2017-08-24,2017-08-24,2017-08-24,10送3股派2元(含税),2016年报
2018-08-03,年度分红,,,2.0,2018-08-08,2018-08-09,2018-08-09,,10派2元(含税),2017年报
2019-08-02,年度分红,,,2.5,2019-08-07,2019-08-08,2019-08-08,,10派2.5元(含税),2018年报
2020-08-06,年度分红,,,1.6,2020-08-11,2020-08-12,2020-08-12,,10派1.6元(含税),2019年报
2021-08-11,年度分红,,,2.5,2021-08-16,2021-08-17,2021-08-17,,10派2.5元(含税),2020年报
2022-08-09,年度分红,,,2.5,2022-08-12,2022-08-15,2022-08-15,,10派2.5元(含税),2021年报
2023-08-12,年度分红,,,1.2,2023-08-17,2023-08-18,2023-08-18,,10派1.2元(含税),2022年报
2024-08-10,年度分红,,,1.0,2024-08-15,2024-08-16,2024-08-16,,10派1元(含税),2023年报
2025-08-09,年度分红,,,1.4,2025-08-14,2025-08-15,2025-08-15,,10派1.4元(含税),2024年报
2026-08-01,年度分红,,,2.0,2026-08-06,2026-08-07,2026-08-07,,10派2元(含税),2025年报
