实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1999-06-25,年度分红,0.0,0.0,1.0,1999-06-29,1999-06-30,1999-07-01,,10派1元(含税),1998年报
2007-03-21,股改分红,,3.0,,2007-03-22,,,,10转增3股,
2013-06-28,年度分红,,,1.6,2013-07-03,2013-07-04,2013-07-10,,10派1.6元(含税),2012年报
2014-07-07,年度分红,,,2.0,2014-07-10,2014-07-11,2014-07-11,,10派2元(含税),2013年报
2017-10-26,中期分红,,,1.6,2017-11-01,2017-11-02,2017-11-02,,10派1.6元(含税),2017半年报
2018-05-23,年度分红,,10.0,2.6,2018-05-29,2018-05-30,2018-05-30,,10转增10股派2.6元(含税),2017年报
2019-05-22,年度分红,3.0,,1.5,2019-05-28,2019-05-29,2019-05-29,,10送3股派1.5元(含税),2018年报
2020-06-15,年度分红,,,2.1,2020-06-18,2020-06-19,2020-06-19,,10派2.1元(含税),2019年报
2021-07-14,年度分红,,,4.0,2021-07-19,2021-07-20,2021-07-20,,10派4元(含税),2020年报
2022-07-13,年度分红,,,1.3,2022-07-18,2022-07-19,2022-07-19,,10派1.3元(含税),2021年报
2023-06-30,年度分红,,,2.1,2023-07-05,2023-07-06,2023-07-06,,10派2.1元(含税),2022年报
2024-07-16,年度分红,,,2.0,2024-07-22,2024-07-23,2024-07-23,,10派2元(含税),2023年报
2024-12-20,特别分红,,,1.2,2024-12-26,2024-12-27,2024-12-27,,10派1.2元(含税),
2025-06-10,年度分红,,,2.0,2025-06-16,2025-06-17,2025-06-17,,10派2元(含税),2024年报
