实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2016-06-14,年度分红,,,5.0,2016-06-17,2016-06-20,2016-06-20,,10派5元(含税),2015年报
2017-06-08,年度分红,,,5.0,2017-06-15,2017-06-16,2017-06-16,,10派5元(含税),2016年报
2017-09-15,中期分红,,10.0,,2017-09-20,2017-09-21,,2017-09-21,10转增10股,2017半年报
2018-07-11,年度分红,,,2.5,2018-07-18,2018-07-19,2018-07-19,,10派2.5元(含税),2017年报
2019-05-27,年度分红,,3.0,2.5,2019-06-03,2019-06-04,2019-06-04,2019-06-04,10转增3股派2.5元(含税),2018年报
2020-06-08,年度分红,,4.0,2.0,2020-06-15,2020-06-16,2020-06-16,2020-06-16,10转增4股派2元(含税),2019年报
2021-05-12,年度分红,,,1.5,2021-05-19,2021-05-20,2021-05-20,,10派1.5元(含税),2020年报
2022-05-19,年度分红,,3.0,2.0,2022-05-25,2022-05-26,2022-05-26,2022-05-26,10转增3股派2元(含税),2021年报
2023-05-10,年度分红,,,1.0,2023-05-16,2023-05-17,2023-05-17,,10派1元(含税),2022年报
2024-06-14,年度分红,,,1.2,2024-06-20,2024-06-21,2024-06-21,,10派1.2元(含税),2023年报
2025-06-06,年度分红,,,1.5,2025-06-12,2025-06-13,2025-06-13,,10派1.5元(含税),2024年报
