实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2012-03-28,年度分红,,10.0,15.0,2012-03-30,2012-04-05,2012-04-05,2012-04-05,10转增10股派15元(含税),2011年报
2013-05-08,年度分红,,,2.0,2013-05-14,2013-05-15,2013-05-15,,10派2元(含税),2012年报
2014-05-30,年度分红,,,1.498198,2014-06-05,2014-06-06,2014-06-06,,10派1.498198元(含税),2013年报
2015-04-22,年度分红,,9.8657,0.98657,2015-04-27,2015-04-28,2015-04-28,2015-04-28,10转增9.865700股派0.986570元(含税),2014年报
2016-03-18,年度分红,,9.973194,0.997319,2016-03-24,2016-03-25,2016-03-25,2016-03-25,10转增9.973194股派0.997319元(含税),2015年报
2017-05-19,年度分红,,,0.482544,2017-05-25,2017-05-26,2017-05-26,,10派0.482544元(含税),2016年报
2018-06-11,年度分红,,,0.502035,2018-06-15,2018-06-19,2018-06-19,,10派0.502035元(含税),2017年报
2019-05-23,年度分红,,,0.614444,2019-05-29,2019-05-30,2019-05-30,,10派0.614444元(含税),2018年报
2020-05-12,年度分红,,,0.717625,2020-05-18,2020-05-19,2020-05-19,,10派0.717625元（含税）,2019年报
2021-05-27,年度分红,,,0.354432,2021-06-01,2021-06-02,2021-06-02,,10派0.354432元(含税),2020年报
