实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1993-06-09,年度分红,1.0,0.0,0.1,1993-06-25,1993-06-28,1993-07-25,1993-06-28,10送1股派0.1元,1992年报
1994-12-29,年度分红,1.0,0.0,0.25,1995-01-03,1995-01-04,,,10送1股派0.25元,1993年报
1997-07-08,年度分红,1.0,1.0,0.0,1997-07-14,1997-07-15,,,10送1转增1股,1996年报
1998-07-18,年度分红,0.0,0.0,1.0,1998-07-24,1998-07-27,1998-07-27,,10派1元(含税),1997年报
1999-07-01,年度分红,0.0,0.0,1.0,1999-07-08,1999-07-09,1999-07-15,,10派1元(含税),1998年报
2001-06-26,年度分红,,,0.916,2001-07-03,2001-07-04,2001-07-05,,10派0.916元（含税）,2000年报
2002-05-18,年度分红,,,0.5,2002-05-24,2002-05-27,2002-05-27,,10派0.5元(含税),2001年报
2013-07-02,年度分红,,,2.0,2013-07-08,2013-07-09,2013-07-09,,10派2元(含税),2012年报
2014-05-07,年度分红,,2.0,,2014-05-13,2014-05-14,,2014-05-14,10转增2股,2013年报
2016-06-15,年度分红,,5.0,,2016-06-21,2016-06-22,,2016-06-22,10转增5股,2015年报
2017-06-22,年度分红,1.0,,0.5,2017-06-27,2017-06-28,2017-06-28,2017-06-28,10送1股派0.5元(含税),2016年报
2019-06-13,年度分红,,,1.0,2019-06-19,2019-06-20,2019-06-20,,10派1元(含税),2018年报
2020-06-12,年度分红,,,2.0,2020-06-18,2020-06-19,2020-06-19,,10派2元(含税),2019年报
2021-06-11,年度分红,,,2.0,2021-06-18,2021-06-21,2021-06-21,,10派2元(含税),2020年报
2022-06-15,年度分红,,,2.5,2022-06-21,2022-06-22,2022-06-22,,10派2.5元(含税),2021年报
2023-06-15,年度分红,,,2.5,2023-06-21,2023-06-26,2023-06-26,,10派2.5元(含税),2022年报
2024-06-13,年度分红,,,2.0,2024-06-18,2024-06-19,2024-06-19,,10派2元(含税),2023年报
2025-06-09,年度分红,,,1.5,2025-06-16,2025-06-17,2025-06-17,,10派1.5元(含税),2024年报
2026-06-13,年度分红,,,1.2,2026-06-18,2026-06-22,2026-06-22,,10派1.2元(含税),2025年报
