实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1996-07-31,年度分红,0.0,0.0,2.1,,,,,老股东10派2.10元(含税),1995年报
1996-12-23,中期分红,0.0,3.0,0.0,1996-12-26,1996-12-27,,,10转增3股,1996半年报
1997-06-24,年度分红,3.0,2.0,0.0,1997-07-02,1997-07-03,,,10送3转增2股,1996年报
1998-05-28,年度分红,2.5,0.5,0.0,1998-06-03,1998-06-04,,,10送2.5转增0.5股,1997年报
2000-10-17,中期分红,,5.1,,2000-10-23,2000-10-24,,,10转增5.1股,2000半年报
2001-05-18,年度分红,,,0.5,2001-05-24,2001-05-25,2001-05-31,,10派0.5元（含税）,2000年报
2002-05-31,年度分红,,,0.2,2002-06-05,2002-06-06,2002-06-12,,10派0.2元(含税),2001年报
2003-04-16,年度分红,,,0.2,2003-04-21,2003-04-22,2003-04-28,,10派0.2元(含税),2002年报
2005-07-18,年度分红,,,0.2,2005-07-21,2005-07-22,2005-07-28,,10派0.2元(含税),2004年报
2021-05-18,年度分红,2.0,1.0,0.4,2021-05-24,2021-05-25,2021-05-25,,10送2转增1股派0.4元(含税),2020年报
2024-06-17,年度分红,,,2.0,2024-06-24,2024-06-25,2024-06-25,,10派2元(含税),2023年报
2025-06-27,年度分红,,,2.0,2025-07-03,2025-07-04,2025-07-04,,10派2元(含税),2024年报
