实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2007-04-11,年度分红,,3.0,1.0,2007-04-17,2007-04-18,2007-04-18,,10转增3股派1元（含税）,2006年报
2008-04-10,年度分红,5.0,5.0,1.0,2008-04-16,2008-04-17,2008-04-17,2008-04-17,10送5转增5股派1元（含税）,2007年报
2009-06-10,年度分红,,,1.0,2009-06-17,2009-06-18,2009-06-18,,10派1元（含税）,2008年报
2010-05-13,年度分红,8.5,1.5,1.0,2010-05-19,2010-05-20,2010-05-20,2010-05-20,10送8.50转增1.50股派1.00元（含税）,2009年报
2011-07-08,年度分红,,,1.0,2011-07-14,2011-07-15,2011-07-15,,10派1元(含税),2010年报
2013-08-14,年度分红,,,1.0,2013-08-20,2013-08-21,2013-08-21,,10派1元(含税),2012年报
2014-04-24,年度分红,,,0.5,2014-04-29,2014-04-30,2014-04-30,,10派0.5元(含税),2013年报
2015-05-23,年度分红,0.5,9.5,0.5,2015-05-29,2015-06-01,2015-06-01,2015-06-01,10送0.5转增9.5股派0.5元(含税),2014年报
2016-07-07,年度分红,,,0.2,2016-07-14,2016-07-15,2016-07-15,,10派0.2元(含税),2015年报
2018-07-05,年度分红,,,0.25,2018-07-12,2018-07-13,2018-07-13,,10派0.25元(含税),2017年报
2019-08-06,年度分红,,,0.3,2019-08-12,2019-08-13,2019-08-13,,10派0.3元(含税),2018年报
2020-06-02,年度分红,,,0.5,2020-06-09,2020-06-10,2020-06-10,,10派0.5元(含税),2019年报
2021-06-16,年度分红,,,1.0,2021-06-21,2021-06-22,2021-06-22,,10派1元(含税),2020年报
2022-05-31,年度分红,,,3.0,2022-06-08,2022-06-09,2022-06-09,,10派3元(含税),2021年报
2023-06-10,年度分红,,,1.5,2023-06-15,2023-06-16,2023-06-16,,10派1.5元(含税),2022年报
2024-06-28,年度分红,,,1.5,2024-07-04,2024-07-05,2024-07-05,,10派1.5元(含税),2023年报
2025-05-10,年度分红,,,1.5,2025-05-15,2025-05-16,2025-05-16,,10派1.5元(含税),2024年报
2025-09-29,中期分红,,,0.5,2025-10-14,2025-10-15,2025-10-15,,10派0.5元(含税),2025半年报
2026-06-03,年度分红,,,1.0,2026-06-09,2026-06-10,2026-06-10,,10派1元(含税),2025年报
