实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2011-05-19,年度分红,,,3.0,2011-05-24,2011-05-25,2011-05-25,,10派3元(含税),2010年报
2012-05-08,年度分红,,8.0,3.0,2012-05-11,2012-05-14,2012-05-14,2012-05-14,10转增8股派3元(含税),2011年报
2013-05-09,年度分红,,,1.5,2013-05-15,2013-05-16,2013-05-16,,10派1.5元(含税),2012年报
2014-04-02,年度分红,,4.0,1.0,2014-04-09,2014-04-10,2014-04-10,2014-04-10,10转增4股派1元(含税),2013年报
2015-04-29,年度分红,,,1.5,2015-05-06,2015-05-07,2015-05-07,,10派1.5元(含税),2014年报
2016-04-22,年度分红,,5.0,2.5,2016-04-27,2016-04-28,2016-04-28,2016-04-28,10转增5股派2.5元(含税),2015年报
2017-04-20,年度分红,,3.0,2.0,2017-04-26,2017-04-27,2017-04-27,2017-04-27,10转增3股派2元(含税),2016年报
2018-05-24,年度分红,,,2.0,2018-05-31,2018-06-01,2018-06-01,,10派2元(含税),2017年报
2019-04-19,年度分红,,,2.0,2019-04-25,2019-04-26,2019-04-26,,10派2元(含税),2018年报
2020-04-23,年度分红,,,2.0,2020-04-29,2020-04-30,2020-04-30,,10派2元(含税),2019年报
2021-05-26,年度分红,,,2.0,2021-06-01,2021-06-02,2021-06-02,,10派2元(含税),2020年报
2022-05-19,年度分红,,,2.5,2022-05-25,2022-05-26,2022-05-26,,10派2.5元(含税),2021年报
2023-05-15,年度分红,,,3.5,2023-05-19,2023-05-22,2023-05-22,,10派3.5元(含税),2022年报
2024-05-09,年度分红,,,4.5,2024-05-15,2024-05-16,2024-05-16,,10派4.5元(含税),2023年报
2025-05-20,年度分红,,,2.3,2025-05-26,2025-05-27,2025-05-27,,10派2.3元(含税),2024年报
2026-05-20,年度分红,,,4.5,2026-05-26,2026-05-27,2026-05-27,,10派4.5元(含税),2025年报
