实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1995-07-18,年度分红,0.0,0.0,2.1,1995-07-25,1995-07-26,1995-07-28,,10派2.10元(含税),1994年报
1996-06-13,年度分红,3.0,3.0,0.0,1996-06-17,1996-06-18,,,10送3转增3股,1995年报
1997-07-05,年度分红,0.0,0.0,1.1,1997-07-11,1997-07-14,1997-07-18,,10派1.10元(含税),1996年报
1998-10-20,中期分红,0.0,8.0,0.0,1998-10-26,1998-10-27,,,10转增8股,1998半年报
2000-05-10,年度分红,1.2,2.6,0.3,2000-05-15,2000-05-16,2000-05-17,,10送1.2转增2.6股派0.3元（含税）,1999年报
2019-11-02,中期分红,,0.3,,2019-11-07,2019-11-08,,2019-11-08,10转增0.3股,2019半年报
2020-07-11,年度分红,,,7.5,2020-07-17,2020-07-20,2020-07-20,,10派7.5元(含税),2019年报
2021-04-29,年度分红,3.0,,15.0,2021-05-07,2021-05-10,2021-05-10,2021-05-10,10送3股派15元(含税),2020年报
2022-04-15,年度分红,,,13.0,2022-04-20,2022-04-21,2022-04-21,,10派13元(含税),2021年报
2023-04-29,年度分红,,,10.0,2023-05-09,2023-05-10,2023-05-10,,10派10元(含税),2022年报
2024-09-13,中期分红,,,3.8,2024-09-23,2024-09-24,2024-09-24,,10派3.8元(含税),2024半年报
2025-04-23,年度分红,,,3.5,2025-04-29,2025-04-30,2025-04-30,,10派3.5元(含税),2024年报
2025-09-10,中期分红,,,3.8,2025-09-16,2025-09-17,2025-09-17,,10派3.8元(含税),2025半年报
