实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2011-05-18,年度分红,,,2.0,2011-05-24,2011-05-25,2011-05-25,,10派2元(含税),2010年报
2012-05-31,年度分红,,,3.0,2012-06-06,2012-06-07,2012-06-07,,10派3元(含税),2011年报
2013-07-16,年度分红,,10.0,3.0,2013-07-19,2013-07-22,2013-07-22,2013-07-22,10转增10股派3元(含税),2012年报
2014-04-23,年度分红,,,2.0,2014-04-28,2014-04-29,2014-04-29,,10派2元(含税),2013年报
2015-05-28,年度分红,,15.0,2.0,2015-06-03,2015-06-04,2015-06-04,2015-06-04,10转增15股派2元(含税),2014年报
2016-05-19,年度分红,,,1.0,2016-05-24,2016-05-25,2016-05-25,,10派1元(含税),2015年报
2017-05-09,年度分红,,,1.0,2017-05-12,2017-05-15,2017-05-15,,10派1元(含税),2016年报
2018-07-04,年度分红,,,1.0,2018-07-09,2018-07-10,2018-07-10,,10派1元(含税),2017年报
2019-07-03,年度分红,,,1.0,2019-07-09,2019-07-10,2019-07-10,,10派1元(含税),2018年报
2020-06-03,年度分红,,,0.8,2020-06-09,2020-06-10,2020-06-10,,10派0.8元(含税),2019年报
2021-06-08,年度分红,,,1.0,2021-06-11,2021-06-15,2021-06-15,,10派1元(含税),2020年报
2022-06-20,年度分红,,,1.0,2022-06-23,2022-06-24,2022-06-24,,10派1元(含税),2021年报
2023-06-13,年度分红,,,1.1,2023-06-19,2023-06-20,2023-06-20,,10派1.1元(含税),2022年报
2024-06-05,年度分红,,,1.3,2024-06-11,2024-06-12,2024-06-12,,10派1.3元(含税),2023年报
2025-06-19,年度分红,,,1.3,2025-06-26,2025-06-27,2025-06-27,,10派1.3元(含税),2024年报
2026-06-11,年度分红,,,2.0,2026-06-17,2026-06-18,2026-06-18,,10派2元(含税),2025年报
