实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2019-10-16,中期分红,,3.0,,,,,,10转增3股,2019半年报
2020-04-29,年度分红,,,,,,,,10派2元(含税),2019年报
2020-09-18,中期分红,,,,,,,,10派3元(含税),2020半年报
2021-04-28,年度分红,,9.0,,,,,,10转增9股派4.5元(含税),2020年报
2021-09-17,中期分红,,,,,,,,10派1元(含税),2021半年报
2022-05-25,年度分红,,5.0,,,,,,10转增5股派2.5元(含税),2021年报
2023-05-26,年度分红,,,,,,,,10派1.8元(含税),2022年报
2024-05-29,年度分红,,,,,,,,10派1.5元(含税),2023年报
2024-09-13,中期分红,,,,,,,,10派0.5元(含税),2024半年报
2024-12-03,季度分红,,,,,,,,10派0.5元(含税),2024三季报
2025-05-30,年度分红,,,,,,,,10派1.5元(含税),2024年报
2025-09-22,中期分红,,,,,,,,10派0.5元(含税),2025半年报
2025-11-27,季度分红,,,,,,,,10派0.5元(含税),2025三季报
