实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2001-06-13,年度分红,,,1.1,2001-06-18,2001-06-19,2001-06-20,,10派1.1元（含税）,2000年报
2002-07-05,年度分红,,,1.5,2002-07-12,2002-07-15,2002-07-15,,10派1.5元(含税),2001年报
2003-07-22,年度分红,,,2.0,2003-07-28,2003-07-29,2003-07-29,,10股派2元（含税）,2002年报
2003-11-14,中期分红,,6.0,,2003-11-19,2003-11-20,,2003-11-20,10转增6股,2003半年报
2004-06-18,年度分红,,,1.25,2004-06-24,2004-06-25,2004-06-25,,10派1.25元(含税),2003年报
2005-06-16,年度分红,0.0,0.0,1.35,2005-06-21,2005-06-22,2005-06-22,,10派1.35元(含税),2004年报
2006-07-12,年度分红,,,0.6,2006-07-18,2006-07-19,2006-07-19,,10派0.6元（含税）,2005年报
2007-07-04,年度分红,,,1.6,2007-07-09,2007-07-10,2007-07-10,,10派1.6元（含税）,2006年报
2008-07-01,年度分红,,,1.6,2008-07-07,2008-07-08,2008-07-08,,10派1.6元（含税）,2007年报
2009-06-25,年度分红,,,0.8,2009-07-02,2009-07-03,2009-07-03,,10派0.8元（含税）,2008年报
2012-06-28,年度分红,,,0.6,2012-07-03,2012-07-04,2012-07-04,,10派0.6元(含税),2011年报
2013-06-26,年度分红,,,0.2,2013-07-02,2013-07-03,2013-07-03,,10派0.2元(含税),2012年报
2014-07-04,年度分红,,,0.2,2014-07-10,2014-07-11,2014-07-11,,10派0.2元(含税),2013年报
2015-07-02,年度分红,,,0.2,2015-07-08,2015-07-09,2015-07-09,,10派0.2元(含税),2014年报
2016-06-17,年度分红,,,0.2,2016-06-23,2016-06-24,2016-06-24,,10派0.2元(含税),2015年报
2017-06-23,年度分红,,,1.0,2017-06-28,2017-06-29,2017-06-29,,10派1元(含税),2016年报
2018-06-05,年度分红,,,0.2,2018-06-11,2018-06-12,2018-06-12,,10派0.2元(含税),2017年报
2019-06-11,年度分红,,,0.2,2019-06-17,2019-06-18,2019-06-18,,10派0.2元(含税),2018年报
2020-06-04,年度分红,,,0.2,2020-06-11,2020-06-12,2020-06-12,,10派0.2元(含税),2019年报
2021-06-10,年度分红,,,0.2,2021-06-17,2021-06-18,2021-06-18,,10派0.2元(含税),2020年报
2022-08-12,年度分红,,,7.0,2022-08-18,2022-08-19,2022-08-19,,10派7元(含税),2021年报
2023-06-30,年度分红,,,0.3,2023-07-05,2023-07-06,2023-07-06,,10派0.3元(含税),2022年报
2024-08-13,年度分红,,,0.55,2024-08-16,2024-08-19,2024-08-19,,10派0.55元(含税),2023年报
2025-07-05,年度分红,,,0.75,2025-07-10,2025-07-11,2025-07-11,,10派0.75元(含税),2024年报
