实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1995-05-17,年度分红,2.0,0.0,0.0,1995-05-19,1995-05-22,,,10送2股,1994年报
1998-05-27,年度分红,0.0,5.0,0.0,1998-06-02,1998-06-03,,,10转增5股,1997年报
1999-04-16,年度分红,3.0,0.0,0.0,1999-04-22,1999-04-23,,,10送3股,1998年报
2001-05-22,年度分红,,,2.0,2001-05-28,2001-05-29,2001-06-01,,10派2元(含税),2000年报
2002-06-20,年度分红,,,1.0,2002-06-25,2002-06-26,2002-07-05,,10派1元(含税),2001年报
2003-06-17,年度分红,,,1.5,2003-06-20,2003-06-23,2003-06-27,,10股派1.5元(含税),2002年报
2004-06-15,年度分红,,,2.0,2004-06-18,2004-06-21,2004-06-28,,10派2元(含税),2003年报
2004-10-12,中期分红,,10.0,,2004-10-15,2004-10-18,,,10转增10股,2004半年报
2005-06-07,年度分红,,,1.0,2005-06-10,2005-06-13,2005-06-17,,10派1元(含税),2004年报
2006-05-24,年度分红,,1.5,0.8,2006-05-29,2006-05-30,2006-06-05,,10转增1.5股派0.80元（含税）,2005年报
2007-07-11,年度分红,,,0.8,2007-07-16,2007-07-17,2007-07-23,,10派0.8元（含税）,2006年报
2008-07-15,年度分红,,,1.5,2008-07-21,2008-07-22,2008-07-28,,10派1.5元（含税）,2007年报
2009-05-08,年度分红,,3.0,,2009-05-13,2009-05-14,,2009-05-15,10转增3股,2008年报
2010-05-11,年度分红,,,1.0,2010-05-14,2010-05-17,2010-05-21,,10派1元（含税）,2009年报
2011-05-31,年度分红,,,1.2,2011-06-03,2011-06-07,2011-06-13,,10派1.2元(含税),2010年报
2012-07-16,年度分红,,,1.0,2012-07-19,2012-07-20,2012-07-26,,10派1元(含税),2011年报
2013-06-25,年度分红,,,1.0,2013-06-28,2013-07-01,2013-07-05,,10派1元(含税),2012年报
2014-06-11,年度分红,,,1.1,2014-06-16,2014-06-17,2014-06-17,,10派1.1元(含税),2013年报
2015-05-21,年度分红,,,1.2,2015-05-27,2015-05-28,2015-05-28,,10派1.2元(含税),2014年报
2016-05-12,年度分红,,,1.2,2016-05-18,2016-05-19,2016-05-19,,10派1.2元(含税),2015年报
2017-06-05,年度分红,,,1.0,2017-06-08,2017-06-09,2017-06-09,,10派1元(含税),2016年报
2018-07-13,年度分红,,,1.4,2018-07-18,2018-07-19,2018-07-19,,10派1.4元(含税),2017年报
2019-06-11,年度分红,,,1.0,2019-06-17,2019-06-18,2019-06-18,,10派1元(含税),2018年报
2020-07-14,年度分红,,,0.4,2020-07-20,2020-07-21,2020-07-21,,10派0.4元(含税),2019年报
