实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1994-05-14,年度分红,2.0,0.0,0.0,1994-05-20,1994-05-23,,,10送2股,1993年报
1995-05-10,年度分红,0.0,0.0,1.6,1995-05-12,1995-05-15,,,10派1.60元(含税),1994年报
1996-05-24,年度分红,0.0,0.0,2.1,1996-05-30,1996-05-31,,,10派2.10元(含税),1995年报
1998-04-17,年度分红,1.54,2.3,0.0,1998-04-22,1998-04-23,,,10送1.54转增2.3股,1997年报
2001-06-05,年度分红,,,0.95,2001-06-11,2001-06-12,2001-06-21,,10派0.95元(含税),2000年报
2006-08-22,股改分红,,8.5,,2006-08-23,2006-08-24,,,10转增8.5股,2006半年报
2023-09-28,中期分红,,,1.0,2023-10-13,2023-10-16,2023-10-16,,10派1元(含税),2023半年报
2024-05-20,年度分红,,,0.75,2024-05-27,2024-05-28,2024-05-28,,10派0.75元(含税),2023年报
2024-10-23,中期分红,,,1.0,2024-10-30,2024-10-31,2024-10-31,,10派1元(含税),2024半年报
2025-06-30,年度分红,,,1.0,2025-07-07,2025-07-08,2025-07-08,,10派1元(含税),2024年报
2025-11-10,中期分红,,,1.0,2025-11-13,2025-11-14,2025-11-14,,10派1元(含税),2025半年报
