实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1994-05-14,年度分红,2.0,0.0,0.0,1994-05-20,1994-05-23,,,10送2股(个人股、法人股),1993年报
1995-05-24,年度分红,0.0,0.0,1.0,1995-05-26,1995-05-29,,,10派1.00元,1994年报
1996-05-17,年度分红,1.5,0.0,0.0,1996-05-22,1996-05-23,,,10送1.5股,1995年报
1997-05-14,年度分红,1.5,6.5,0.0,1997-05-19,1997-05-20,,,10送1.5转增6.5股,1996年报
1998-04-18,年度分红,1.0,0.0,0.0,1998-04-23,1998-04-24,,,10送1股,1997年报
2011-07-18,年度分红,,2.0,,2011-07-25,2011-07-26,,2011-07-26,10转增2股,2010年报
2018-06-22,年度分红,,,1.5,2018-06-27,2018-06-28,2018-06-28,,10派1.5元(含税),2017年报
2019-06-20,年度分红,,2.0,1.8,2019-06-25,2019-06-26,2019-06-26,,10转增2股派1.8元(含税),2018年报
2020-07-15,年度分红,,,1.2,2020-07-21,2020-07-22,2020-07-22,,10派1.2元(含税),2019年报
2021-07-06,年度分红,,2.0,0.55,2021-07-12,2021-07-13,2021-07-13,,10转增2股派0.55元(含税),2020年报
2022-07-19,年度分红,,2.0,1.22,2022-07-22,2022-07-25,2022-07-25,,10转增2股派1.22元(含税),2021年报
2023-06-13,年度分红,,,0.2,2023-06-19,2023-06-20,2023-06-20,,10派0.2元(含税),2022年报
2024-06-14,年度分红,,,1.4,2024-06-19,2024-06-20,2024-06-20,,10派1.4元(含税),2023年报
2025-06-14,年度分红,,,1.22,2025-06-19,2025-06-20,2025-06-20,,10派1.22元(含税),2024年报
