实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2009-05-18,年度分红,,9.0,2.5,2009-05-22,2009-05-25,2009-05-25,2009-05-25,10转增9股派2.5元（含税）,2008年报
2010-05-05,年度分红,,,1.0,2010-05-11,2010-05-12,2010-05-12,,10派1元（含税）,2009年报
2011-06-02,年度分红,,6.0,0.6,2011-06-09,2011-06-10,2011-06-10,2011-06-10,10转增6股派0.6元(含税),2010年报
2012-05-23,年度分红,,,1.0,2012-05-28,2012-05-29,2012-05-29,,10派1元(含税),2011年报
2013-05-30,年度分红,,,1.0,2013-06-06,2013-06-07,2013-06-07,,10派1元(含税),2012年报
2014-06-26,年度分红,,,0.5,2014-07-03,2014-07-04,2014-07-04,,10派0.5元(含税),2013年报
2015-06-19,年度分红,,,1.0,2015-06-25,2015-06-26,2015-06-26,,10派1元(含税),2014年报
2016-05-12,年度分红,,18.0,1.0,2016-05-17,2016-05-18,2016-05-18,2016-05-18,10转增18股派1元(含税),2015年报
2017-05-20,年度分红,,,0.5,2017-05-25,2017-05-26,2017-05-26,,10派0.5元(含税),2016年报
2018-06-08,年度分红,,,0.5,2018-06-14,2018-06-15,2018-06-15,,10派0.5元（含税),2017年报
2019-05-20,年度分红,,,0.5,2019-05-27,2019-05-28,2019-05-28,,10派0.5元(含税),2018年报
2020-05-27,年度分红,,,1.0,2020-06-03,2020-06-04,2020-06-04,,10派1元(含税),2019年报
2021-07-03,年度分红,,,1.0,2021-07-08,2021-07-09,2021-07-09,,10派1元(含税),2020年报
2022-07-02,年度分红,,,1.5,2022-07-07,2022-07-08,2022-07-08,,10派1.5元(含税),2021年报
2023-07-07,年度分红,,,1.2,2023-07-13,2023-07-14,2023-07-14,,10派1.2元(含税),2022年报
2024-05-31,年度分红,,,1.2,2024-06-05,2024-06-06,2024-06-06,,10派1.2元(含税),2023年报
2025-07-23,年度分红,,,1.8,2025-07-29,2025-07-30,2025-07-30,,10派1.8元(含税),2024年报
2025-12-30,季度分红,,,1.0,2026-01-07,2026-01-08,2026-01-08,,10派1元(含税),2025三季报
