实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2012-06-27,年度分红,,,0.4,2012-07-03,2012-07-04,2012-07-04,,10派0.4元(含税),2011年报
2013-07-10,年度分红,,,0.8,2013-07-16,2013-07-17,2013-07-17,,10派0.8元(含税),2012年报
2014-06-13,年度分红,,,0.4,2014-06-19,2014-06-20,2014-06-20,,10派0.4元(含税),2013年报
2015-07-01,年度分红,,,0.45,2015-07-07,2015-07-08,2015-07-08,,10派0.45元(含税),2014年报
2016-05-11,年度分红,,,1.0,2016-05-17,2016-05-18,2016-05-18,,10派1元(含税),2015年报
2017-07-11,年度分红,,,1.5,2017-07-17,2017-07-18,2017-07-18,,10派1.5元(含税),2016年报
2018-07-10,年度分红,,,1.8,2018-07-17,2018-07-18,2018-07-18,,10派1.8元(含税),2017年报
2019-06-07,年度分红,,,5.0,2019-06-13,2019-06-14,2019-06-14,,10派5元(含税),2018年报
2021-07-09,年度分红,,,0.200184,2021-07-15,2021-07-16,2021-07-16,,10派0.200184元(含税),2020年报
2025-05-15,年度分红,,,2.5,2025-05-22,2025-05-23,2025-05-23,,10派2.5元(含税),2024年报
