代码,名称,最新价,买入,卖出,昨收,今开,最高,最低,成交量,成交额,涨跌幅,涨跌额,现价,半年线,半年线乖离率,价格达标,价格数据日期,市盈率,市净率,市盈率10年分位,市净率10年分位,估值分位达标,估值数据日期,总市值_估值源,价格错误,估值错误,价格估值错误,数据状态,总市值,股息率,股息率达标,股息数据日期,股息错误,所属行业,行业错误
000030,富奥股份,3.95,3.95,3.96,3.96,3.96,3.99,3.94,7085713.0,28101251.0,-0.253,-0.01,3.95,4.46,-11.434977578475337,True,2026-09-22,10.226322115384606,0.8165865384615386,13.42789598108747,0.2364066193853428,True,2026-09-22,6793252837.560098,,,,正常,6793252837.560098,3.797468354430379,True,2026-06-26,,底盘与发动机系统,
000155,川能动力,11.58,11.58,11.59,11.65,11.7,11.75,11.58,13665300.0,159102553.0,-0.601,-0.07,11.58,13.586916666666665,-14.770949994786642,True,2026-09-22,40.15497630331757,1.9940284360189555,61.27639155470249,38.24376199616123,False,2026-09-22,21378629400.616123,,,,正常,21378629400.616123,3.7132987910189987,True,2026-09-22,,风力发电,
000157,中联重科,6.17,6.17,6.18,6.2,6.21,6.23,6.16,29680388.0,183967881.0,-0.484,-0.03,6.17,7.394083333333333,-16.55490313200869,True,2026-09-22,12.315450928381958,0.9410477453580902,26.57210401891253,21.27659574468085,True,2026-09-22,53361462405.759995,,,,正常,53361462405.759995,6.482982171799027,True,2026-07-22,,工程机械整机,
000513,丽珠集团,26.75,26.75,26.76,26.7,26.7,26.88,26.52,3805800.0,101717031.0,0.187,0.05,26.75,30.43316666666667,-12.102475917173706,True,2026-09-22,12.099311701081612,1.7973615208128486,10.023640661938535,1.7494089834515367,True,2026-09-22,23751516824.065903,,,,正常,23751516824.065903,5.345794392523365,True,2026-06-16,,化学制剂,
000521,长虹美菱,4.42,4.42,4.43,4.45,4.45,4.46,4.41,6220084.0,27539536.0,-0.674,-0.03,4.42,5.307,-16.713774260410787,True,2026-09-22,15.22342975206612,0.7762396694214871,36.231884057971016,35.61643835616438,False,2026-09-22,4552262820.665293,,,,正常,4552262820.665293,4.751131221719458,True,2026-06-23,,冰洗,
000528,柳 工,7.66,7.65,7.66,7.69,7.68,7.7,7.64,17888464.0,137250558.0,-0.39,-0.03,7.66,8.619083333333332,-11.127440079668173,True,2026-09-22,10.016233918128657,0.8511111111111112,14.643363249881908,18.469532357109117,True,2026-09-22,15609803353.939177,,,,正常,15609803353.939177,4.242569190600522,True,2026-06-04,,工程机械整机,
000568,泸州老窖,71.48,71.48,71.68,72.2,72.1,72.54,71.48,8961554.0,646093173.0,-0.997,-0.72,71.48,87.19491666666666,-18.022744062870622,True,2026-09-22,10.574110344827593,2.0375908045977016,0.23618327822390173,0.04723665564478035,True,2026-09-22,105211516575.23996,,,,正常,105211516575.23996,8.079352965864576,True,2026-08-28,,白酒Ⅲ,
000600,建投能源,7.32,7.32,7.33,7.34,7.34,7.37,7.26,14052870.0,102847086.0,-0.272,-0.02,7.32,9.003333333333334,-18.69677897075157,True,2026-09-22,6.488571428571435,1.0885714285714294,0.18337408312958436,71.46987951807229,True,2026-09-22,13199675632.285713,,,,正常,13199675632.285713,4.371584699453552,True,2026-06-03,,火电,
000683,博源化工,5.71,5.7,5.71,5.78,5.76,5.78,5.69,36586420.0,209245524.0,-1.211,-0.07,5.71,6.868916666666666,-16.871898771033756,True,2026-09-22,20.745422647527917,1.7849441786283926,79.10066428206439,62.565320665083135,False,2026-09-22,21223108207.41784,,,,正常,21223108207.41784,5.253940455341506,True,2026-07-07,,纯碱,
000786,北新建材,16.05,16.05,16.06,16.27,16.21,16.32,16.02,13276531.0,214241502.0,-1.352,-0.22,16.05,20.689916666666665,-22.42598044941375,True,2026-09-22,9.528923311325544,1.0189182326053843,4.556241101091599,0.33222591362126247,True,2026-09-22,27320888474.11631,,,,正常,27320888474.11631,4.267912772585669,True,2026-06-12,,其他建材,
000858,五 粮 液,70.54,70.53,70.54,70.27,70.18,70.85,70.0,13977291.0,984932443.0,0.384,0.27,70.54,81.08091666666665,-13.000490250994101,True,2026-09-22,21.727828877005336,2.3198983957219297,26.310817194142654,1.4170996693434106,True,2026-09-22,273808628672.70007,,,,正常,273808628672.70007,7.311717039977318,True,2026-07-16,,白酒Ⅲ,
000899,赣能股份,9.32,9.31,9.32,9.39,9.45,9.45,9.28,8656300.0,80834286.0,-0.745,-0.07,9.32,11.248666666666669,-17.145735790908567,True,2026-09-22,8.955729265967593,1.4926215443279307,0.11305822498586772,61.169702780441035,True,2026-09-22,9093316722.844624,,,,正常,9093316722.844624,6.083690987124463,True,2026-06-15,,火电,
000915,华特达因,24.2,24.19,24.2,24.38,24.22,24.37,24.09,1889004.0,45719586.0,-0.738,-0.18,24.2,26.996333333333332,-10.35819679215696,True,2026-09-22,12.240079840319357,2.2702594810379257,5.198487712665406,12.80718336483932,True,2026-09-22,5670821936.758483,,,,正常,5670821936.758483,10.330578512396695,True,2026-07-01,,化学制剂,
000932,华菱钢铁,3.57,3.56,3.57,3.6,3.6,3.62,3.55,63065880.0,225856130.0,-0.833,-0.03,3.57,4.002833333333333,-10.81317400174876,True,2026-09-22,10.890880000000003,0.4474399999999989,79.87718469532356,1.0392064241851677,True,2026-09-22,24463814701.20001,,,,正常,24463814701.20001,4.481792717086835,True,2026-06-26,,板材,
000963,华东医药,26.62,26.62,26.63,26.76,26.66,26.84,26.51,12796644.0,341229930.0,-0.523,-0.14,26.62,30.027583333333336,-11.34817709272864,True,2026-09-22,13.33301971636113,1.8876167416119016,3.8261691072272086,0.4251299008030231,True,2026-09-22,46684474894.05469,,,,正常,46684474894.05469,3.493613824192337,True,2026-09-18,,化学制剂,
002001,新 和 成,26.66,26.66,26.67,26.76,26.62,26.82,26.4,14497294.0,385859911.0,-0.374,-0.1,26.66,30.2575,-11.889614145253248,True,2026-09-22,12.211254258284297,2.3283121709507606,17.416829745596868,30.772994129158516,True,2026-09-22,81937421988.63489,,,,正常,81937421988.63489,3.7509377344336086,True,2026-05-28,,食品及饲料添加剂,
002020,京新药业,11.63,11.63,11.64,11.75,11.73,11.81,11.61,9840352.0,115000204.0,-1.021,-0.12,11.63,13.740666666666668,-15.36072970743778,True,2026-09-22,13.176678912564293,1.7261278471711983,17.61927255550307,19.272555503070382,True,2026-09-22,10013768897.858196,,,,正常,10013768897.858196,3.0094582975064488,True,2026-06-11,,化学制剂,
002027,分众传媒,4.75,4.74,4.75,4.76,4.77,4.79,4.73,104901254.0,499227680.0,-0.21,-0.01,4.75,5.3823333333333325,-11.748312380008652,True,2026-09-22,19.053271028037393,5.3981308411215,32.40434577231932,23.523854511100613,True,2026-09-22,68600448698.41123,,,,正常,68600448698.41123,8.210526315789474,True,2026-09-04,,广告媒体,
002035,华帝股份,4.61,4.61,4.62,4.67,4.66,4.68,4.6,11267084.0,52222064.0,-1.285,-0.06,4.61,5.14325,-10.367958003208088,True,2026-09-22,13.210168067226896,1.036281512605042,34.7682119205298,0.9460737937559129,True,2026-09-22,3907683179.2899156,,,,正常,3907683179.2899156,4.3383947939262475,True,2026-06-18,,厨房电器,
