代码,名称,最新价,买入,卖出,昨收,今开,最高,最低,成交量,成交额,涨跌幅,涨跌额,现价,半年线,半年线乖离率,价格达标,价格数据日期,市盈率,市净率,市盈率10年分位,市净率10年分位,估值分位达标,估值数据日期,总市值_估值源,价格错误,估值错误,价格估值错误,数据状态,总市值,股息率,股息率达标,股息数据日期,股息错误,所属行业,行业错误
000028,国药一致,20.19,20.19,20.2,20.05,20.14,20.34,20.02,2867863.0,57950585.0,0.698,0.14,20.19,22.676916666666664,-10.966731955769982,True,2026-09-04,11.286150442477872,0.6650589970501475,33.66858237547893,1.4846743295019158,True,2026-09-04,12360753781.396755,,,,正常,12360753781.396755,3.0510153541357106,True,2026-06-24,,医药流通,
000030,富奥股份,4.05,4.04,4.05,4.06,4.08,4.12,4.03,9848236.0,40189072.0,-0.246,-0.01,4.05,4.5675,-11.33004926108374,True,2026-09-04,10.485216346153832,0.8372596153846155,16.310033285782215,0.6181645268663813,True,2026-09-04,6965233922.055289,,,,正常,6965233922.055289,3.7037037037037033,True,2026-06-26,,底盘与发动机系统,
000157,中联重科,6.62,6.61,6.62,6.59,6.59,6.66,6.59,31236927.0,206993884.0,0.455,0.03,6.62,7.6080000000000005,-12.986330178759209,True,2026-09-04,13.213660477453578,1.0096816976127314,29.481692819781262,28.292914883499765,True,2026-09-04,57253303261.93373,,,,正常,57253303261.93373,6.042296072507553,True,2026-07-22,,工程机械整机,
000513,丽珠集团,26.77,26.77,26.78,26.61,26.61,26.92,26.59,5045586.0,135056241.0,0.601,0.16,26.77,31.161583333333333,-14.092940292400636,True,2026-09-04,12.108357915437567,1.7987053425106525,9.843081312410842,1.5216357584403233,True,2026-09-04,23769274967.485767,,,,正常,23769274967.485767,5.341800522973479,True,2026-06-16,,化学制剂,
000521,长虹美菱,4.91,4.9,4.91,4.85,4.87,4.92,4.85,7402320.0,36263954.0,1.237,0.06,4.91,5.467,-10.188403146149616,True,2026-09-04,16.911095041322312,0.8622933884297519,38.99591360186807,48.02850356294537,False,2026-09-04,5056925441.055787,,,,正常,5056925441.055787,4.276985743380856,True,2026-06-23,,冰洗,
000568,泸州老窖,79.92,79.92,79.93,76.0,76.02,81.31,76.02,18425525.0,1465579315.0,5.158,3.92,79.92,90.29516666666669,-11.490279103163537,True,2026-09-04,11.822648275862072,2.2781793103448287,2.327790973871734,1.0926365795724466,True,2026-09-04,117634364922.95998,,,,正常,117634364922.95998,7.2261280030030015,True,2026-08-28,,白酒Ⅲ,
000600,建投能源,7.46,7.46,7.47,7.42,7.42,7.57,7.42,20951350.0,156836679.0,0.539,0.04,7.46,9.223583333333332,-19.120370788648657,True,2026-09-04,6.612669789227169,1.1093911007025772,0.18472906403940886,74.01841977702375,True,2026-09-04,13452128444.925056,,,,正常,13452128444.925056,4.289544235924933,True,2026-06-03,,火电,
000683,博源化工,6.37,6.37,6.38,6.16,6.16,6.42,6.13,100249035.0,631477565.0,3.409,0.21,6.37,7.126499999999999,-10.615309057742216,True,2026-09-04,23.143317384370032,1.991259968102075,84.57583547557842,75.6808408982322,False,2026-09-04,23676217036.99681,,,,正常,23676217036.99681,4.7095761381475665,True,2026-07-07,,纯碱,
000786,北新建材,16.28,16.28,16.29,16.56,16.49,16.86,16.26,41190093.0,680883530.0,-1.691,-0.28,16.28,21.651416666666666,-24.8086152946112,True,2026-09-04,9.665474860335197,1.033519553072626,4.5823389021479715,0.0477326968973747,True,2026-09-04,27712402763.77654,,,,正常,27712402763.77654,4.207616707616707,True,2026-06-12,,其他建材,
000858,五 粮 液,71.98,71.97,71.98,70.68,70.68,72.45,70.6,45107190.0,3240922726.0,1.839,1.3,71.98,84.326,-14.640798804639132,True,2026-09-04,22.17137967914439,2.3672566844919825,29.216152019002372,1.6152019002375297,True,2026-09-04,279398144199.90015,,,,正常,279398144199.90015,7.1654420672409,True,2026-07-16,,白酒Ⅲ,
000899,赣能股份,9.39,9.39,9.4,9.4,9.42,9.53,9.33,7893606.0,74650811.0,-0.106,-0.01,9.39,11.616083333333332,-19.163803060411922,True,2026-09-04,9.022993326978074,1.5038322211630122,0.11383039271485487,62.63259402121505,True,2026-09-04,9161614166.04195,,,,正常,9161614166.04195,6.038338658146964,True,2026-06-15,,火电,
000910,大亚圣象,5.39,5.38,5.39,5.34,5.37,5.48,5.35,5167027.0,28043889.0,0.936,0.05,5.39,6.069000000000001,-11.18800461361017,True,2026-09-04,221.2239766043999,0.4536673346693377,96.8019093078759,1.6152019002375297,True,2026-09-04,2950472525.0,,,,正常,2950472525.0,3.52504638218924,True,2026-05-15,,瓷砖地板,
