代码,名称,最新价,买入,卖出,昨收,今开,最高,最低,成交量,成交额,涨跌幅,涨跌额,现价,半年线,半年线乖离率,价格达标,价格数据日期,市盈率,市净率,市盈率10年分位,市净率10年分位,估值分位达标,估值数据日期,总市值_估值源,价格错误,估值错误,价格估值错误,数据状态,总市值,股息率,股息率达标,股息数据日期,股息错误,所属行业,行业错误
000030,富奥股份,4.26,4.26,4.27,4.29,4.28,4.31,4.23,8704880.0,37186917.0,-0.699,-0.03,4.26,5.194916666666667,-17.99675965286579,True,2026-06-18,11.029315068493156,0.8586692759295492,21.728515625,0.048828125,True,2026-06-18,7326394199.741677,,,,正常,7326394199.741677,3.5211267605633805,True,2025-06-30,,底盘与发动机系统,
000157,中联重科,7.58,7.58,7.59,7.63,7.63,7.67,7.47,64321431.0,487530587.0,-0.655,-0.05,7.58,8.452666666666666,-10.324158056629063,True,2026-06-18,15.13077120822622,1.1204370179948595,35.83984375,52.880859375,False,2026-06-18,65555897088.80205,,,,正常,65555897088.80205,6.596306068601583,True,2026-01-09,,工程机械整机,
000401,金隅冀东,3.66,3.66,3.67,3.74,3.74,3.75,3.65,6964205.0,25650408.0,-2.139,-0.08,3.66,4.610666666666666,-20.618854829381128,True,2026-06-18,99.91714285714286,0.3685714285714281,96.37037037037037,0.04878048780487805,True,2026-06-18,9729075079.714275,,,,正常,9729075079.714275,5.46448087431694,True,2026-05-29,,水泥制造,
000419,通程控股,4.67,4.66,4.67,4.74,4.73,4.84,4.66,4265300.0,20049212.0,-1.477,-0.07,4.67,5.982083333333333,-21.93355157762763,True,2026-06-18,17.80687821612352,0.7449571183533448,43.701171875,8.984375,True,2026-06-18,2538530999.1303625,,,,正常,2538530999.1303625,3.2119914346895073,True,2025-08-08,,多业态零售,
000423,东阿阿胶,45.68,45.68,45.69,47.32,47.03,47.3,45.5,8370050.0,385062453.0,-3.466,-1.64,45.68,50.77033333333334,-10.026196400785247,True,2026-06-18,16.625613119642193,2.724114796869177,17.591036414565828,42.65941670785961,True,2026-06-18,29416861320.456207,,,,正常,29416861320.456207,5.922903458844133,True,2026-05-25,,中药,
000498,山东路桥,5.0,4.99,5.0,5.08,5.08,5.09,4.99,6722602.0,33697136.0,-1.575,-0.08,5.0,5.820166666666667,-14.091807222015419,True,2026-06-18,3.617594254937161,0.4667863554757619,6.888128969223254,0.048851978505129456,True,2026-06-18,7762207305.206465,,,,正常,7762207305.206465,4.1,True,2025-12-24,,基建市政工程,
000513,丽珠集团,29.3,29.29,29.3,29.48,29.41,29.57,29.02,4367554.0,128075485.0,-0.611,-0.18,29.3,33.76983333333333,-13.236172323424745,True,2026-06-18,13.245832032469568,1.792944114892287,9.66796875,0.9765625,True,2026-06-18,26015680110.18109,,,,正常,26015680110.18109,4.880546075085325,True,2026-06-16,,化学制剂,
000528,柳 工,8.0,8.0,8.01,8.18,8.16,8.17,7.98,30735929.0,247376245.0,-2.2,-0.18,8.0,10.390166666666667,-23.00412248760848,True,2026-06-18,10.45837615621788,0.8550873586844805,18.536585365853657,18.975609756097562,True,2026-06-18,16294768536.07401,,,,正常,16294768536.07401,7.474755,True,2026-06-04,,工程机械整机,
000537,绿发电力,8.09,8.08,8.09,8.55,8.49,8.51,8.06,50773208.0,416229821.0,-5.38,-0.46,8.09,9.663833333333335,-16.28580790921478,True,2026-06-18,26.17175373134328,0.8376772388059701,81.10449377368705,11.319822046465646,True,2026-06-18,16630757802.698692,,,,正常,16630757802.698692,3.028430160692213,True,2025-10-28,,风力发电,
000544,中原环保,7.46,7.46,7.47,7.55,7.58,7.61,7.46,3831812.0,28847534.0,-1.192,-0.09,7.46,8.402583333333332,-11.217780246154451,True,2026-06-18,6.834663518299879,0.7750649350649348,0.2958579881656805,3.155818540433925,True,2026-06-18,7271146280.162928,,,,正常,7271146280.162928,3.6193029490616624,True,2026-06-18,,水务及水治理,
