代码,名称,最新价,买入,卖出,昨收,今开,最高,最低,成交量,成交额,涨跌幅,涨跌额,现价,半年线,半年线乖离率,价格达标,价格数据日期,市盈率,市净率,市盈率10年分位,市净率10年分位,估值分位达标,估值数据日期,总市值_估值源,价格错误,估值错误,价格估值错误,数据状态,总市值,股息率,股息率达标,股息数据日期,股息错误,所属行业,行业错误,振幅,换手率,市盈率-动态,量比,流通市值,市净率_x,60日涨跌幅,年初至今涨跌幅,市盈率TTM,市净率_y
000028,国药一致,19.9,19.9,19.91,20.03,20.05,20.05,19.79,3380475.0,67190249.0,-0.649,-0.13,19.9,23.302666666666664,-14.602048406477074,True,2026-08-18,11.1240412979351,0.6555063913470993,31.180722891566266,0.43373493975903615,True,2026-08-18,12183209522.030487,,,,正常,12183209522.030487,3.0954773869346734,True,2026-06-24,,医药流通,,,,,,,,,,,
000157,中联重科,6.93,6.93,6.94,6.93,6.93,6.96,6.91,39673784.0,275209557.0,0.0,0.0,6.93,7.914166666666666,-12.435505949247128,True,2026-08-18,13.83242705570291,1.0569628647214846,30.38277511961722,38.038277511961724,False,2026-08-18,59934349185.07562,,,,正常,59934349185.07562,5.772005772005773,True,2026-07-22,,工程机械整机,,,,,,,,,,,
000521,长虹美菱,4.85,4.85,4.86,4.9,4.9,4.9,4.83,5503800.0,26741728.0,-1.02,-0.05,4.85,5.6321666666666665,-13.887491492320903,True,2026-08-18,16.704442148760336,0.8517561983471076,38.11764705882353,45.79349904397706,False,2026-08-18,4995130018.150827,,,,正常,4995130018.150827,4.3298969072164954,True,2026-06-23,,冰洗,,,,,,,,,,,
000528,柳 工,8.08,8.08,8.09,8.11,8.1,8.13,8.05,22074851.0,178436793.0,-0.37,-0.03,8.08,9.108333333333333,-11.290027447392493,True,2026-08-18,10.565426900584791,0.8977777777777775,19.59847036328872,23.23135755258126,True,2026-08-18,16465693355.069004,,,,正常,16465693355.069004,4.022039603960396,True,2026-06-04,,工程机械整机,,,,,,,,,,,
000581,威孚高科,17.49,17.49,17.5,17.44,17.4,17.64,17.37,5719124.0,100034250.0,0.287,0.05,17.49,19.513,-10.36744734279712,True,2026-08-18,15.536438596491223,0.8591578947368419,91.41981613891727,8.0,True,2026-08-18,16909081770.263157,,,,正常,16909081770.263157,4.574042309891367,True,2026-07-15,,底盘与发动机系统,,,,,,,,,,,
000600,建投能源,8.11,8.11,8.12,8.18,8.18,8.18,8.08,17339274.0,140624293.0,-0.856,-0.07,8.11,9.385166666666665,-13.587043384063492,True,2026-08-18,7.188840749414523,1.2060538641686191,0.4345127250155183,83.41463414634146,True,2026-08-18,14624230789.322012,,,,正常,14624230789.322012,3.945745992601726,True,2026-06-03,,火电,,,,,,,,,,,
000655,金岭矿业,6.91,6.91,6.92,6.99,6.95,6.97,6.85,3919800.0,27072393.0,-1.144,-0.08,6.91,7.902333333333334,-12.557472476483744,True,2026-08-18,16.18672782874617,1.193929663608562,19.067296340023614,28.72848948374761,True,2026-08-18,4113800989.088684,,,,正常,4113800989.088684,3.2706222865412444,True,2026-06-25,,铁矿石,,,,,,,,,,,
000683,博源化工,6.0,5.99,6.0,5.99,5.99,6.01,5.91,48225140.0,287748835.0,0.167,0.01,6.0,7.481,-19.79681860713808,True,2026-08-18,21.799043062200962,1.8755980861244026,82.55693581780538,68.5576923076923,False,2026-08-18,22300989359.808613,,,,正常,22300989359.808613,5.0,True,2026-07-07,,纯碱,,,,,,,,,,,
000786,北新建材,18.44,18.44,18.45,18.31,18.34,18.51,18.18,13171610.0,242297429.0,0.71,0.13,18.44,22.796083333333332,-19.10891125302957,True,2026-08-18,10.947872016251903,1.1706449974606403,8.645533141210375,1.0086455331412103,True,2026-08-18,31389232614.498734,,,,正常,31389232614.498734,3.7147505422993485,True,2026-06-12,,其他建材,,,,,,,,,,,
000789,万年青,4.1,4.1,4.11,4.12,4.12,4.14,4.08,2314600.0,9507298.0,-0.485,-0.02,4.1,4.684083333333333,-12.469533348751972,True,2026-08-18,112.6715757114851,0.5151282051282052,91.83991683991684,2.3444976076555024,True,2026-08-18,3269422882.02564,,,,正常,3269422882.02564,3.6585365853658542,True,2026-06-12,,水泥制造,,,,,,,,,,,
