代码,名称,最新价,买入,卖出,昨收,今开,最高,最低,成交量,成交额,涨跌幅,涨跌额,现价,半年线,半年线乖离率,价格达标,价格数据日期,市盈率,市净率,市盈率10年分位,市净率10年分位,估值分位达标,估值数据日期,总市值_估值源,价格错误,估值错误,价格估值错误,数据状态,总市值,股息率,股息率达标,股息数据日期,股息错误,所属行业,行业错误
000028,国药一致,19.1,19.09,19.1,19.45,19.45,19.46,19.08,1794633.0,34422616.0,-1.799,-0.35,19.1,24.83833333333333,-23.102730993759636,True,2026-06-26,9.70183448838157,0.560619649408887,5.100539480137322,0.04904364884747425,True,2026-06-26,10630392970.847933,,,,正常,10630392970.847933,3.225130890052356,True,2026-06-24,,医药流通,
000030,富奥股份,3.93,3.93,3.94,4.01,4.02,4.03,3.92,9038363.0,35915355.0,-1.995,-0.08,3.93,5.120416666666666,-23.248433558466918,True,2026-06-26,10.17493150684932,0.7921526418786686,12.706913339824732,0.04868549172346641,True,2026-06-26,6758856620.888451,,,,正常,6758856620.888451,7.6335877862595405,True,2026-06-26,,底盘与发动机系统,
000089,深圳机场,6.13,6.13,6.14,6.15,6.18,6.19,6.06,12206003.0,74911516.0,-0.325,-0.02,6.13,6.900083333333333,-11.160493230758084,True,2026-06-26,20.260616045845264,1.0538681948424071,1.6118633139909737,0.049164208456243856,True,2026-06-26,12571217090.328089,,,,正常,12571217090.328089,4.567699836867862,True,2026-06-26,,机场,
000090,天健集团,3.15,3.15,3.16,3.22,3.21,3.23,3.15,20902213.0,66567993.0,-2.174,-0.07,3.15,3.676083333333333,-14.310974089270733,True,2026-06-26,36.83898305084746,0.5249999999999998,97.36970287384315,0.04870920603994155,True,2026-06-26,5885918116.779658,,,,正常,5885918116.779658,3.1746031746031753,True,2025-07-11,,房地产开发,
000157,中联重科,7.31,7.31,7.32,7.34,7.31,7.46,7.26,71633144.0,528407377.0,-0.409,-0.03,7.31,8.413416666666667,-13.11496518457622,True,2026-06-26,14.591812339331618,1.0805269922879186,33.64167478091529,44.10905550146057,False,2026-06-26,63220792575.084816,,,,正常,63220792575.084816,6.839945280437757,True,2026-01-09,,工程机械整机,
000401,金隅冀东,3.4,3.4,3.41,3.5,3.49,3.51,3.4,9639000.0,33280023.0,-2.857,-0.1,3.4,4.56475,-25.516183799769976,True,2026-06-26,92.81920374707259,0.3423887587822007,95.94395280235987,0.048638132295719845,True,2026-06-26,9037938598.641676,,,,正常,9037938598.641676,5.882352941176471,True,2026-05-29,,水泥制造,
000408,藏格矿业,68.05,68.05,68.06,70.1,70.78,70.95,67.89,17194722.0,1184772751.0,-2.924,-2.05,68.05,82.23266666666665,-17.246998354263088,True,2026-06-26,22.835935005701245,6.06009692132269,50.709406200735685,87.59881422924902,False,2026-06-26,106853861947.63795,,,,正常,106853861947.63795,3.673769287288758,True,2026-04-17,,锂,
000419,通程控股,4.54,4.54,4.55,4.6,4.57,4.64,4.5,6422810.0,29350225.0,-1.304,-0.06,4.54,5.883333333333334,-22.8328611898017,True,2026-06-26,17.311183533447707,0.7242195540308749,39.727361246348586,5.258033106134373,True,2026-06-26,2467865253.972558,,,,正常,2467865253.972558,3.303964757709251,True,2025-08-08,,多业态零售,
000423,东阿阿胶,43.48,43.47,43.48,43.73,43.99,44.16,43.01,4447213.0,193867029.0,-0.572,-0.25,43.48,50.62391666666667,-14.11174230888893,True,2026-06-26,15.824904957137536,2.5929183749534106,16.69458403126745,37.4075899457861,True,2026-06-26,28000112307.649643,,,,正常,28000112307.649643,6.222590386384545,True,2026-05-25,,中药,
000498,山东路桥,4.81,4.81,4.82,4.86,4.85,4.88,4.81,6078800.0,29451162.0,-1.029,-0.05,4.81,5.769166666666666,-16.625740286003175,True,2026-06-26,3.4801256732495487,0.4490484739676828,1.948368241597662,0.04870920603994155,True,2026-06-26,7467243427.608617,,,,正常,7467243427.608617,4.261954261954262,True,2025-12-24,,基建市政工程,
000501,武商集团,6.5,6.5,6.51,6.72,6.7,6.72,6.5,7447049.0,49014254.0,-3.274,-0.22,6.5,8.824416666666666,-26.340740181126232,True,2026-06-26,30.99940191387558,0.4509569377990431,77.14007782101167,0.048638132295719845,True,2026-06-26,4998452751.375596,,,,正常,4998452751.375596,3.076923076923077,True,2026-05-22,,百货,
000513,丽珠集团,28.43,28.43,28.44,29.46,29.48,29.53,28.43,4329152.0,124794590.0,-3.496,-1.03,28.43,33.49208333333333,-15.114268297234423,True,2026-06-26,12.85252575710272,1.7397065251326862,9.639727361246349,0.5355404089581305,True,2026-06-26,25243200871.414616,,,,正常,25243200871.414616,5.0298979950756255,True,2026-06-16,,化学制剂,
000521,长虹美菱,4.99,4.99,5.0,5.06,5.07,5.08,4.96,5772535.0,28948097.0,-1.383,-0.07,4.99,6.074583333333334,-17.85444817888745,True,2026-06-26,17.190635738831627,0.8402405498281783,38.94230769230769,45.038910505836576,False,2026-06-26,5139319337.592787,,,,正常,5139319337.592787,4.208416833667335,True,2026-06-23,,冰洗,
000528,柳 工,7.57,7.56,7.57,7.68,7.69,7.71,7.53,29500682.0,224641537.0,-1.432,-0.11,7.57,10.1625,-25.510455104551045,True,2026-06-26,9.896238437821173,0.8091264131551896,14.250972762645914,14.153696498054474,True,2026-06-26,15418924727.26003,,,,正常,15418924727.26003,7.899344782034346,True,2026-06-04,,工程机械整机,
000529,广弘控股,4.39,4.39,4.4,4.35,4.36,4.51,4.31,7249750.0,31968210.0,0.92,0.04,4.39,5.6706666666666665,-22.58405831177992,True,2026-06-26,24.001763668430346,0.7974779541446214,76.76570871894788,0.04870920603994155,True,2026-06-26,2562839548.6225743,,,,正常,2562839548.6225743,5.466970387243736,True,2026-06-26,,肉制品,
000538,云南白药,47.0,46.99,47.0,47.15,47.14,47.48,46.67,7673960.0,361281012.0,-0.318,-0.15,47.0,53.003249999999994,-11.326192261795253,True,2026-06-26,15.952489547700491,1.9918282022044866,0.04880429477794046,0.04880429477794046,True,2026-06-26,83860342341.12505,,,,正常,83860342341.12505,5.536170212765957,True,2026-04-30,,中药,
000544,中原环保,7.13,7.13,7.14,7.26,7.22,7.31,7.11,3979704.0,28752098.0,-1.791,-0.13,7.13,8.358583333333334,-14.698463655124971,True,2026-06-26,6.532325855962216,0.7407792207792204,0.09832841691248771,2.999016715830875,True,2026-06-26,6949500399.136952,,,,正常,6949500399.136952,3.786816269284713,True,2026-06-18,,水务及水治理,
000550,江铃汽车,16.18,16.18,16.19,16.68,16.68,16.73,16.15,3361721.0,54556993.0,-2.998,-0.5,16.18,18.0455,-10.337757335623843,True,2026-06-26,11.434325185972378,1.1606269925611055,2.7012987012987013,16.487279843444227,True,2026-06-26,13966802520.000004,,,,正常,13966802520.000004,4.444622991347343,True,2025-08-20,,商用载货车,
000563,陕国投Ａ,2.81,2.81,2.82,2.92,2.9,2.91,2.81,51078950.0,145246771.0,-3.767,-0.11,2.81,3.2965000000000004,-14.75807674806614,True,2026-06-26,10.755815384615381,0.7695076923076928,0.04868549172346641,0.04868549172346641,True,2026-06-26,14370256706.412306,,,,正常,14370256706.412306,3.202846975088968,True,2026-04-28,,信托,
000568,泸州老窖,75.2,75.19,75.2,78.38,78.31,79.24,75.2,14726302.0,1129284696.0,-4.057,-3.18,75.2,102.89166666666667,-26.91342026403174,True,2026-06-26,11.126176561058145,2.143504562698656,0.4377431906614786,0.048638132295719845,True,2026-06-26,110690035617.29927,,,,正常,110690035617.29927,7.912234042553192,True,2026-01-30,,白酒Ⅲ,
000589,贵州轮胎,4.11,4.1,4.11,4.21,4.2,4.2,4.09,23171240.0,95744400.0,-2.375,-0.1,4.11,4.7339166666666666,-13.179713767669465,True,2026-06-26,8.702087475149105,0.6945328031809146,18.13953488372093,0.09852216748768472,True,2026-06-26,6389506711.341949,,,,正常,6389506711.341949,6.32603406326034,True,2026-06-15,,轮胎轮毂,
000596,古井贡酒,78.97,78.96,78.97,81.1,80.8,82.82,78.93,3379231.0,272207864.0,-2.626,-2.13,78.97,110.54633333333335,-28.563890254161915,True,2026-06-26,14.767894885295215,1.5963285069575035,7.344357976653697,0.09727626459143969,True,2026-06-26,41743542000.0,,,,正常,41743542000.0,7.597821957705459,True,2026-02-10,,白酒Ⅲ,
000625,长安汽车,6.86,6.85,6.86,7.03,6.98,6.99,6.83,92833893.0,640009874.0,-2.418,-0.17,6.86,9.990083333333333,-31.33190413827044,True,2026-06-26,22.130699677072133,0.8787298170075353,57.284768211920536,13.229571984435799,True,2026-06-26,68002659407.965546,,,,正常,68002659407.965546,5.029154518950437,True,2025-11-28,,综合乘用车,
000655,金岭矿业,6.4,6.4,6.41,6.67,6.64,6.68,6.38,6249700.0,40458068.0,-4.048,-0.27,6.4,8.953333333333335,-28.518242740134035,True,2026-06-26,14.997129186602884,1.0794258373205747,10.97708082026538,15.46692607003891,True,2026-06-26,3810177472.153109,,,,正常,3810177472.153109,5.25,True,2026-06-25,,铁矿石,
000661,长春高新,62.8,62.79,62.8,65.61,65.2,66.04,62.78,6658656.0,425994544.0,-4.283,-2.81,62.8,85.71491666666667,-26.73387265343742,True,2026-06-26,26.71226886577578,1.1531585633444978,43.87855044074437,0.04873294346978557,True,2026-06-26,25618476821.12026,,,,正常,25618476821.12026,4.3949044585987265,True,2026-05-25,,其他生物制品,
000708,中信特钢,12.95,12.95,12.96,13.34,13.29,13.33,12.95,12128620.0,158439683.0,-2.924,-0.39,12.95,15.2175,-14.900607852801052,True,2026-06-26,10.790282232200125,1.4619627966645294,12.005856515373353,23.523670082967303,True,2026-06-26,65360698444.12446,,,,正常,65360698444.12446,4.986837065637066,True,2026-05-21,,特钢Ⅲ,
000718,苏宁环球,1.72,1.71,1.72,1.77,1.76,1.78,1.71,31618000.0,55289939.0,-2.825,-0.05,1.72,2.17975,-21.091868333524477,True,2026-06-26,280.69432132000014,0.5733333333333337,98.3402489626556,3.261927945472249,True,2026-06-26,5219574580.129627,,,,正常,5219574580.129627,4.069767441860464,True,2025-12-11,,房地产开发,
