代码,名称,最新价,买入,卖出,昨收,今开,最高,最低,成交量,成交额,涨跌幅,涨跌额,现价,半年线,半年线乖离率,价格达标,价格数据日期,市盈率,市净率,市盈率10年分位,市净率10年分位,估值分位达标,估值数据日期,总市值_估值源,价格错误,估值错误,价格估值错误,数据状态,总市值,股息率,股息率达标,股息数据日期,股息错误,所属行业,行业错误
000030,富奥股份,4.81,4.8,4.81,4.84,4.85,4.88,4.79,18198179.0,87769646.0,-0.62,-0.03,4.81,5.3948333333333345,-10.840619110877714,True,2026-05-15,12.453287671232877,0.9695303326810173,37.99407114624506,0.2964426877470355,True,2026-05-15,8272290164.497064,,,,正常,8272290164.497064,3.118503118503119,True,2025-06-30,,汽车零部件,
000157,中联重科,7.53,7.52,7.53,7.6,7.6,7.67,7.51,78607696.0,595320235.0,-0.921,-0.07,7.53,8.58775,-12.316963116066482,True,2026-05-15,15.030964010282776,1.113046272493573,34.93083003952569,50.790513833992094,False,2026-05-15,65123470327.00256,,,,正常,65123470327.00256,6.640106241699867,True,2026-01-09,,工程机械,
000403,派林生物,11.2,11.19,11.2,11.35,11.33,11.37,11.13,7662182.0,86183179.0,-1.322,-0.15,11.2,13.710833333333333,-18.31276970765211,True,2026-05-15,30.13766011955592,1.3103330486763447,28.282329713721623,0.04935834155972359,True,2026-05-15,10644450723.142612,,,,正常,10644450723.142612,3.125,True,2025-06-04,,生物制品,
000498,山东路桥,5.35,5.35,5.36,5.45,5.45,5.47,5.3,13762587.0,74174347.0,-1.835,-0.1,5.35,5.992583333333333,-10.7229770132525,True,2026-05-15,3.870825852782765,0.4994614003590664,16.411270390509145,0.049431537320810674,True,2026-05-15,8305561816.570914,,,,正常,8305561816.570914,3.8317757009345796,True,2025-12-24,,基础建设,
000501,武商集团,7.81,7.81,7.82,7.99,7.99,8.0,7.78,9367964.0,73533508.0,-2.253,-0.18,7.81,9.455749999999998,-17.4047537212807,True,2026-05-15,37.24697368421053,0.5418421052631578,90.91806515301086,7.699901283316881,True,2026-05-15,6005833228.960527,,,,正常,6005833228.960527,3.84122919334187,True,2025-10-22,,一般零售,
000513,丽珠集团,30.88,30.88,30.89,31.41,31.41,31.56,30.77,5961733.0,185473188.0,-1.687,-0.53,30.88,34.79591666666667,-11.253954606742667,True,2026-05-15,13.960112394630034,1.889628473306275,9.881422924901186,2.2233201581027666,True,2026-05-15,27418573440.35467,,,,正常,27418573440.35467,3.562176165803109,True,2025-06-13,,化学制药,
000521,长虹美菱,5.6,5.6,5.61,5.61,5.61,5.65,5.58,6358409.0,35685528.0,-0.178,-0.01,5.6,6.35875,-11.932376646353449,True,2026-05-15,19.29209621993128,0.9429553264604812,42.90085679314565,56.81145113524185,False,2026-05-15,5767572803.71134,,,,正常,5767572803.71134,5.892857142857142,True,2025-06-11,,冰洗,
000568,泸州老窖,91.0,90.99,91.0,94.35,92.8,93.2,90.75,13697805.0,1252907211.0,-3.551,-3.35,91.0,113.47608333333332,-19.806890291860313,True,2026-05-15,13.463857274684717,2.593868553265662,9.921026653504441,0.04935834155972359,True,2026-05-15,133946718632.6361,,,,正常,133946718632.6361,6.538461538461539,True,2026-01-30,,白酒Ⅲ,
000596,古井贡酒,97.62,97.61,97.62,101.04,100.3,101.0,97.18,3327120.0,327430039.0,-3.385,-3.42,97.62,127.09833333333333,-23.193328000629432,True,2026-05-15,18.255564121850323,1.9733264385107192,19.79269496544916,0.04935834155972359,True,2026-05-15,51601932000.0,,,,正常,51601932000.0,6.146281499692686,True,2026-02-10,,白酒Ⅲ,
000625,长安汽车,8.87,8.87,8.88,8.9,8.87,9.01,8.76,101658218.0,901592195.0,-0.337,-0.03,8.87,10.996916666666666,-19.34102740919803,True,2026-05-15,28.61505920344456,1.1362002152852528,75.86980920314254,24.72852912142152,True,2026-05-15,87927636872.98169,,,,正常,87927636872.98169,3.8895152198421648,True,2025-11-28,,综合乘用车,
000718,苏宁环球,2.01,2.01,2.02,2.06,2.06,2.07,2.0,43560362.0,88544416.0,-2.427,-0.05,2.01,2.2942500000000003,-12.38966982674079,True,2026-05-15,328.02068944953487,0.6699999999999999,99.89462592202318,6.0770750988142295,True,2026-05-15,6099619131.430554,,,,正常,6099619131.430554,3.482587064676617,True,2025-12-11,,房地产开发,
000726,鲁 泰Ａ,6.28,6.28,6.29,6.3,6.3,6.37,6.26,8499391.0,53594386.0,-0.317,-0.02,6.28,7.162333333333334,-12.319076650998284,True,2026-05-15,9.524666666666668,0.5233333333333333,32.41106719367589,3.8537549407114624,True,2026-05-15,5134060811.769697,,,,正常,5134060811.769697,3.1847133757961785,True,2025-10-23,,棉纺,
000789,万年青,4.77,4.77,4.78,4.84,4.85,4.85,4.76,4393005.0,21033650.0,-1.446,-0.07,4.77,5.415916666666666,-11.926266713852684,True,2026-05-15,131.08376003506933,0.5890080971659918,93.34406870638755,4.594861660079051,True,2026-05-15,3803637839.1558695,,,,正常,3803637839.1558695,3.1446540880503147,True,2025-07-10,,水泥制造,
000858,五 粮 液,86.87,86.86,86.87,88.99,88.0,88.08,86.62,36117869.0,3145651221.0,-2.382,-2.12,86.87,105.44766666666666,-17.617902087291316,True,2026-05-15,26.759693910778257,2.6307098664929995,44.27443237907207,0.04935834155972359,True,2026-05-15,337195287394.6801,,,,正常,337195287394.6801,6.6156325543916195,True,2025-12-18,,白酒Ⅲ,
000888,峨眉山Ａ,10.94,10.94,10.95,11.05,11.05,11.05,10.93,6525987.0,71640541.0,-0.995,-0.11,10.94,12.985416666666667,-15.751644472966476,True,2026-05-15,26.16459530026109,2.113733681462141,39.04933814681107,63.27739387956564,False,2026-05-15,5764429335.899043,,,,正常,5764429335.899043,3.016453382084095,True,2025-12-26,,自然景区,
000913,钱江摩托,12.85,12.85,12.86,12.61,12.65,12.86,12.58,5463770.0,69519472.0,1.903,0.24,12.85,15.222166666666668,-15.583633516910655,True,2026-05-15,7.942414050822122,1.2677130044843052,0.09871668311944717,0.4442250740375123,True,2026-05-15,6764381350.0,,,,正常,6764381350.0,7.003891050583658,True,2025-09-12,,摩托车,
000915,华特达因,28.36,28.36,28.37,28.59,28.6,28.66,28.34,2375675.0,67495187.0,-0.804,-0.23,28.36,32.199083333333334,-11.922958469314604,True,2026-05-15,14.346477900552486,2.232762430939226,25.580246913580247,8.790123456790123,True,2026-05-15,6645640914.991713,,,,正常,6645640914.991713,8.815232722143865,True,2025-10-17,,化学制剂,
000923,河钢资源,16.57,16.56,16.57,17.45,17.42,17.45,16.5,19006700.0,320620702.0,-5.043,-0.88,16.57,20.393666666666665,-18.74928490871348,True,2026-05-15,23.3136046511628,1.073471760797342,67.37413622902271,28.825271470878576,True,2026-05-15,10815718884.08195,,,,正常,10815718884.08195,3.017501508750754,True,2025-06-25,,铁矿石,
000999,华润三九,24.93,24.93,24.94,25.31,25.26,25.31,24.9,10336040.0,258890287.0,-1.501,-0.38,24.93,28.301083333333334,-11.911499265340264,True,2026-05-15,12.853620420888538,1.7876539360872952,4.790123456790123,7.061728395061728,True,2026-05-15,41488951199.66796,,,,正常,41488951199.66796,3.088648215002006,True,2025-10-17,,中药,
001206,依依股份,18.31,18.31,18.34,18.55,18.55,18.66,18.09,2386692.0,43813333.0,-1.294,-0.24,18.31,25.279333333333334,-27.569292439146608,True,2026-05-15,21.613988559542378,1.8186219448777958,37.634408602150536,45.16129032258064,False,2026-05-15,3385405624.6323447,,,,正常,3385405624.6323447,4.533042053522665,True,2026-02-04,,生活用纸,
002027,分众传媒,5.92,5.91,5.92,5.92,5.93,5.98,5.89,103380094.0,612709421.0,0.0,0.0,5.92,6.964833333333333,-15.001555433247981,True,2026-05-15,23.746304,5.531648,62.19151036525172,26.850937808489633,True,2026-05-15,85497822378.3936,,,,正常,85497822378.3936,6.418918918918918,True,2025-11-25,,广告媒体,
