代码,名称,最新价,买入,卖出,昨收,今开,最高,最低,成交量,成交额,涨跌幅,涨跌额,现价,半年线,半年线乖离率,价格达标,价格数据日期,市盈率,市净率,市盈率10年分位,市净率10年分位,估值分位达标,估值数据日期,总市值_估值源,价格错误,估值错误,价格估值错误,数据状态,总市值,股息率,股息率达标,股息数据日期,股息错误,所属行业,行业错误
000028,国药一致,19.5,19.5,19.52,19.72,19.72,19.77,19.46,1913620.0,37474839.0,-1.116,-0.22,19.5,21.93283333333333,-11.092198150413758,True,2026-09-25,10.900442477876105,0.6423303834808259,29.006181645268665,0.42796005706134094,True,2026-09-25,11938320888.421831,,,,正常,11938320888.421831,3.1589743589743593,True,2026-06-24,,医药流通,
000030,富奥股份,3.92,3.91,3.92,3.93,3.92,3.94,3.89,7576602.0,29642398.0,-0.254,-0.01,3.92,4.432083333333333,-11.554009589169867,True,2026-09-25,10.148653846153836,0.8103846153846156,12.181303116147308,0.141643059490085,True,2026-09-25,6741658512.211538,,,,正常,6741658512.211538,3.826530612244898,True,2026-06-26,,底盘与发动机系统,
000155,川能动力,11.04,11.04,11.05,11.26,11.26,11.28,11.04,13032290.0,145261179.0,-1.954,-0.22,11.04,13.4625,-17.994428969359344,True,2026-09-25,38.282464454976335,1.9010426540284344,60.421657882127455,33.06181121226641,False,2026-09-25,20381698495.92418,,,,正常,20381698495.92418,3.894927536231884,True,2026-09-22,,风力发电,
000157,中联重科,6.04,6.04,6.05,6.1,6.08,6.1,6.04,28582098.0,173464810.0,-0.984,-0.06,6.04,7.329916666666666,-17.597971782307653,True,2026-09-25,12.055968169761268,0.921220159151194,25.165250236071767,18.508026440037774,True,2026-09-25,52237152825.08759,,,,正常,52237152825.08759,6.622516556291391,True,2026-07-22,,工程机械整机,
000521,长虹美菱,4.33,4.33,4.34,4.4,4.39,4.41,4.33,5222100.0,22780592.0,-1.591,-0.07,4.33,5.262833333333333,-17.724926370459503,True,2026-09-25,14.91345041322314,0.7604338842975202,35.41666666666667,31.933962264150946,False,2026-09-25,4459569686.307855,,,,正常,4459569686.307855,4.849884526558892,True,2026-06-23,,冰洗,
000528,柳 工,7.5,7.49,7.5,7.61,7.59,7.61,7.48,22430044.0,168990204.0,-1.445,-0.11,7.5,8.572499999999998,-12.510936132983353,True,2026-09-25,9.80701754385965,0.8333333333333333,13.11320754716981,17.075471698113205,True,2026-09-25,15283750020.175432,,,,正常,15283750020.175432,4.333077333333333,True,2026-06-04,,工程机械整机,
000568,泸州老窖,70.65,70.64,70.65,72.11,71.69,72.16,70.51,9067869.0,644006073.0,-2.025,-1.46,70.65,86.33591666666668,-18.168471792832452,True,2026-09-25,10.451327586206904,2.013931034482759,0.14150943396226415,0.09433962264150944,True,2026-09-25,103989838360.94997,,,,正常,103989838360.94997,8.174269639065814,True,2026-08-28,,白酒Ⅲ,
000600,建投能源,7.08,7.08,7.09,7.21,7.2,7.23,7.07,14036881.0,99994406.0,-1.803,-0.13,7.08,8.957666666666666,-20.961559930041307,True,2026-09-25,6.275831381733028,1.0528805620608908,0.12202562538133008,67.32435033686237,True,2026-09-25,12766899382.046837,,,,正常,12766899382.046837,4.519774011299435,True,2026-06-03,,火电,
000683,博源化工,5.54,5.54,5.55,5.62,5.6,5.64,5.53,31982700.0,178305053.0,-1.423,-0.08,5.54,6.798166666666666,-18.50744073156978,True,2026-09-25,20.12778309409889,1.731802232854868,78.11224489795919,59.96204933586338,False,2026-09-25,20591246842.223263,,,,正常,20591246842.223263,5.415162454873646,True,2026-07-07,,纯碱,
000786,北新建材,15.91,15.9,15.91,16.05,16.0,16.11,15.81,15136273.0,241022646.0,-0.872,-0.14,15.91,20.439166666666665,-22.159253068047448,True,2026-09-25,9.445804977145755,1.010030472320976,4.170616113744076,0.2843601895734597,True,2026-09-25,27082575428.236168,,,,正常,27082575428.236168,4.305468258956631,True,2026-06-12,,其他建材,
000858,五 粮 液,69.67,69.67,69.68,70.34,70.1,70.26,69.58,13178634.0,919684327.0,-0.953,-0.67,69.67,80.22091666666667,-13.152326232456002,True,2026-09-25,21.459850267379668,2.2912860962566883,25.047169811320757,0.9905660377358491,True,2026-09-25,270431629708.35007,,,,正常,270431629708.35007,7.403021673604135,True,2026-07-16,,白酒Ⅲ,
000899,赣能股份,8.98,8.97,8.98,9.1,9.1,9.12,8.92,8341136.0,75234168.0,-1.319,-0.12,8.98,11.165500000000002,-19.573686803098834,True,2026-09-25,8.629018112488088,1.4381696854146802,0.1128668171557562,57.49162278602202,True,2026-09-25,8761586284.457588,,,,正常,8761586284.457588,6.314031180400891,True,2026-06-15,,火电,
000913,钱江摩托,10.54,10.54,10.56,10.66,10.61,10.72,10.54,2226600.0,23588360.0,-1.126,-0.12,10.54,11.826833333333331,-10.880624568424901,True,2026-09-25,6.513375680580765,1.109473684210526,0.6603773584905661,1.1320754716981132,True,2026-09-25,5548371940.000002,,,,正常,5548371940.000002,5.692599620493359,True,2026-05-27,,摩托车,
000915,华特达因,23.97,23.96,23.97,24.22,24.22,24.36,23.91,1947400.0,46964448.0,-1.032,-0.25,23.97,26.80341666666667,-10.571102564660617,True,2026-09-25,12.123748502994006,2.2486826347305406,4.719207173194903,11.137328928739972,True,2026-09-25,5616925695.210778,,,,正常,5616925695.210778,10.429703796412182,True,2026-07-01,,化学制剂,
000932,华菱钢铁,3.45,3.45,3.46,3.54,3.51,3.53,3.43,84087630.0,291977187.0,-2.542,-0.09,3.45,3.964,-12.96670030272452,True,2026-09-25,10.524800000000004,0.4323999999999989,78.25471698113208,0.2830188679245283,True,2026-09-25,23641501602.000008,,,,正常,23641501602.000008,4.63768115942029,True,2026-06-26,,板材,
000963,华东医药,26.06,26.06,26.07,26.5,26.43,26.54,26.05,9250529.0,242328655.0,-1.66,-0.44,26.06,29.770166666666668,-12.462700354381628,True,2026-09-25,13.052535454859916,1.847907298512628,3.018867924528302,0.09433962264150944,True,2026-09-25,45702382259.16849,,,,正常,45702382259.16849,3.568687643898696,True,2026-09-18,,化学制剂,
002001,新 和 成,25.7,25.7,25.71,26.34,26.4,26.4,25.7,19044450.0,493936786.0,-2.43,-0.64,25.7,30.05425,-14.487967591937911,True,2026-09-25,11.771539176215544,2.2444719727469824,16.02344894968246,21.3971665852467,True,2026-09-25,78986937175.84084,,,,正常,78986937175.84084,3.8910505836575875,True,2026-05-28,,食品及饲料添加剂,
002010,传化智联,4.49,4.49,4.5,4.55,4.55,4.56,4.48,10337912.0,46635737.0,-1.319,-0.06,4.49,5.007833333333334,-10.34046660232304,True,2026-09-25,18.8325109170306,0.6960480349344977,42.1152030217186,6.2795089707271,True,2026-09-25,12410498777.27292,,,,正常,12410498777.27292,3.3407572383073494,True,2026-06-30,,公路货运,
002020,京新药业,11.25,11.25,11.26,11.68,11.63,11.7,11.21,15338500.0,174554513.0,-3.682,-0.43,11.25,13.606416666666666,-17.31842206801938,True,2026-09-25,12.74614254224835,1.6697281410727414,13.49056603773585,12.075471698113208,True,2026-09-25,9686577824.669365,,,,正常,9686577824.669365,3.111111111111111,True,2026-06-11,,化学制剂,
002027,分众传媒,4.66,4.66,4.67,4.75,4.73,4.78,4.66,96503184.0,453910015.0,-1.895,-0.09,4.66,5.337666666666666,-12.695934553175537,True,2026-09-25,18.692261682243007,5.295850467289724,30.330188679245285,20.5188679245283,True,2026-09-25,67300650723.07292,,,,正常,67300650723.07292,8.369098712446352,True,2026-09-04,,广告媒体,
002043,兔 宝 宝,11.4,11.4,11.41,11.66,11.53,11.63,11.29,7380768.0,84267980.0,-2.23,-0.26,11.4,12.752749999999999,-10.607516025955178,True,2026-09-25,12.625233644859811,2.965420560747664,23.33175579744439,32.2290582110743,True,2026-09-25,9459201071.82244,,,,正常,9459201071.82244,3.7894736842105265,True,2026-09-03,,其他建材,
