代码,名称,最新价,买入,卖出,昨收,今开,最高,最低,成交量,成交额,涨跌幅,涨跌额,现价,半年线,半年线乖离率,价格达标,价格数据日期,市盈率,市净率,市盈率10年分位,市净率10年分位,估值分位达标,估值数据日期,总市值_估值源,价格错误,估值错误,价格估值错误,数据状态,总市值,股息率,股息率达标,股息数据日期,股息错误,所属行业,行业错误,振幅,换手率,市盈率-动态,量比,流通市值,市净率_x,60日涨跌幅,年初至今涨跌幅,市盈率TTM,市净率_y
000030,富奥股份,4.21,4.2,4.21,4.15,4.16,4.24,4.14,15491315.0,65101124.0,1.446,0.06,4.21,4.896833333333333,-14.026071270549,True,2026-07-21,10.907727272727273,0.876244019138756,20.473201352003866,1.2071463061323033,True,2026-07-21,7240403657.349283,,,,正常,7240403657.349283,3.5629453681710213,True,2026-06-26,,底盘与发动机系统,,,,,,,,,,,
000411,英特集团,9.24,9.23,9.24,9.38,9.38,9.44,9.16,6697931.0,62132907.0,-1.493,-0.14,9.24,11.064749999999998,-16.491561038432845,True,2026-07-21,10.861914893617023,1.0026382978723403,6.673161227471993,0.9254749147588894,True,2026-07-21,5219206108.646808,,,,正常,5219206108.646808,3.831168831168831,True,2026-07-10,,医药流通,,,,,,,,,,,
000419,通程控股,4.59,4.59,4.6,4.71,4.71,4.73,4.53,10340100.0,47682959.0,-2.548,-0.12,4.59,5.629333333333334,-18.462813832306978,True,2026-07-21,17.501785714285713,0.7328571428571429,41.139546112988896,6.277160791887977,True,2026-07-21,2495044386.642857,,,,正常,2495044386.642857,3.2679738562091507,True,2025-08-08,,多业态零售,,,,,,,,,,,
000498,山东路桥,4.99,4.99,5.0,5.06,5.06,5.15,4.97,16225220.0,82137019.0,-1.383,-0.07,4.99,5.603916666666667,-10.955135545080076,True,2026-07-21,3.613789682539683,0.4752380952380953,7.1980676328502415,1.3043478260869565,True,2026-07-21,7746685699.799603,,,,正常,7746685699.799603,4.448895791583166,True,2026-07-06,,基建市政工程,,,,,,,,,,,
000521,长虹美菱,4.86,4.86,4.87,4.95,4.91,4.95,4.8,12877147.0,62685075.0,-1.818,-0.09,4.86,5.908,-17.73865944482058,True,2026-07-21,16.74429423459244,0.8502584493041748,38.37001784651993,45.92378195851423,False,2026-07-21,5005429254.465209,,,,正常,5005429254.465209,4.320987654320988,True,2026-06-23,,冰洗,,,,,,,,,,,
000528,柳 工,8.33,8.33,8.34,8.29,8.31,8.49,8.29,44173181.0,370662886.0,0.483,0.04,8.33,9.611250000000002,-13.330732214852404,True,2026-07-21,10.89307692307692,0.9198138957816376,24.02315484804631,28.65412445730825,True,2026-07-21,16970911144.089329,,,,正常,16970911144.089329,3.901330132052821,True,2026-06-04,,工程机械整机,,,,,,,,,,,
000544,中原环保,7.3,7.3,7.31,7.36,7.35,7.41,7.27,5670824.0,41548436.0,-0.815,-0.06,7.3,8.189,-10.856026376846994,True,2026-07-21,6.687550744248985,0.7803788903924223,0.8776206728425159,4.0468064358849345,True,2026-07-21,7115196762.083899,,,,正常,7115196762.083899,3.6986301369863015,True,2026-06-18,,水务及水治理,,,,,,,,,,,
000568,泸州老窖,85.22,85.22,85.23,87.68,86.6,88.46,84.45,29316388.0,2526692779.0,-2.806,-2.46,85.22,97.68833333333335,-12.76338013751217,True,2026-07-21,12.608343439243267,2.428656318214892,7.187650747708635,1.3989387361312107,True,2026-07-21,125435442676.88069,,,,正常,125435442676.88069,6.981929124618634,True,2026-01-30,,白酒Ⅲ,,,,,,,,,,,
000581,威孚高科,17.06,17.05,17.06,17.04,16.98,17.27,16.98,10723149.0,183762599.0,0.117,0.02,17.06,20.118083333333335,-15.200669381195208,True,2026-07-21,15.16217703349282,0.846877990430622,90.76843733883445,6.1284046692607,True,2026-07-21,16493363922.620811,,,,正常,16493363922.620811,4.689331770222744,True,2026-07-15,,底盘与发动机系统,,,,,,,,,,,
000612,焦作万方,10.73,10.73,10.74,10.73,10.63,10.74,10.43,37942683.0,402842001.0,0.0,0.0,10.73,12.238,-12.32227488151658,True,2026-07-21,9.009446064139944,1.7518367346938775,2.5686977299880525,78.43232716650438,True,2026-07-21,12792299497.348885,,,,正常,12792299497.348885,3.0288909599254428,True,2026-05-26,,铝,,,,,,,,,,,
000625,长安汽车,7.2,7.2,7.21,7.28,7.26,7.48,7.18,143146854.0,1048974571.0,-1.099,-0.08,7.2,9.322416666666667,-22.76680760532409,True,2026-07-21,23.230379746835446,0.9417721518987342,58.82996172772007,17.221418234442837,True,2026-07-21,71372919945.31645,,,,正常,71372919945.31645,6.414208333333334,True,2026-07-16,,综合乘用车,,,,,,,,,,,
000655,金岭矿业,6.45,6.45,6.46,6.47,6.54,6.54,6.39,6153105.0,39713277.0,-0.309,-0.02,6.45,8.482,-23.956614006130618,True,2026-07-21,15.112846153846153,1.1113846153846156,12.119402985074627,18.475639170284612,True,2026-07-21,3839944483.5,,,,正常,3839944483.5,5.209302325581396,True,2026-06-25,,铁矿石,,,,,,,,,,,
000683,博源化工,5.82,5.81,5.82,5.79,5.75,6.07,5.73,107621647.0,630894824.0,0.518,0.03,5.82,7.861333333333333,-25.966757123473528,True,2026-07-21,21.142249560632692,1.8206678383128296,81.70412963930998,65.64774381368268,False,2026-07-21,21631959678.79086,,,,正常,21631959678.79086,5.154639175257731,True,2026-07-07,,纯碱,,,,,,,,,,,
