代码,名称,最新价,买入,卖出,昨收,今开,最高,最低,成交量,成交额,涨跌幅,涨跌额,现价,半年线,半年线乖离率,价格达标,价格数据日期,市盈率,市净率,市盈率10年分位,市净率10年分位,估值分位达标,估值数据日期,总市值_估值源,价格错误,估值错误,价格估值错误,数据状态,总市值,股息率,股息率达标,股息数据日期,股息错误,所属行业,行业错误,振幅,换手率,市盈率-动态,量比,流通市值,市净率_x,60日涨跌幅,年初至今涨跌幅,市盈率TTM,市净率_y
000030,富奥股份,4.18,4.17,4.18,4.26,4.23,4.3,4.16,17552282.0,74327080.0,-1.878,-0.08,4.18,4.919750000000001,-15.036333147009529,True,2026-07-17,10.829999999999997,0.8655555555555553,19.623006283228612,1.0633156114064766,True,2026-07-17,7188809331.888888,,,,正常,7188809331.888888,3.588516746411483,True,2026-06-26,,底盘与发动机系统,,,,,,,,,,,
000157,中联重科,7.19,7.19,7.2,7.28,7.27,7.31,7.15,51207498.0,370170151.0,-1.236,-0.09,7.19,8.243166666666665,-12.776238904951553,True,2026-07-17,14.34918571428572,1.068228571428572,32.62445625906235,41.75930401159981,False,2026-07-17,62182968346.84,,,,正常,62182968346.84,6.954102920723226,True,2026-01-09,,工程机械整机,,,,,,,,,,,
000408,藏格矿业,68.6,68.6,68.61,70.68,69.62,70.45,67.79,13001410.0,895765532.0,-2.943,-2.08,68.6,80.38283333333332,-14.658395138265423,True,2026-07-17,23.00389344262296,7.038729508196722,52.13764337851929,92.69249632172634,False,2026-07-17,107627552124.11888,,,,正常,107627552124.11888,3.6443148688046647,True,2026-04-17,,钾肥,,,,,,,,,,,
000411,英特集团,9.4,9.39,9.4,9.79,9.73,9.9,9.32,8006259.0,76345894.0,-3.984,-0.39,9.4,11.143083333333331,-15.642738021343572,True,2026-07-17,11.047526881720431,0.9804301075268812,8.239882983910288,0.48756704046806437,True,2026-07-17,5309581972.602152,,,,正常,5309581972.602152,3.76595744680851,True,2026-07-10,,医药流通,,,,,,,,,,,
000419,通程控股,4.76,4.75,4.76,4.87,4.85,4.96,4.71,8535900.0,41198773.0,-2.259,-0.11,4.76,5.660749999999999,-15.912202446672252,True,2026-07-17,18.151330472103,0.7558798283261802,47.46254229096182,12.034799420009666,True,2026-07-17,2587453437.493562,,,,正常,2587453437.493562,3.1512605042016806,True,2025-08-08,,多业态零售,,,,,,,,,,,
000498,山东路桥,5.04,5.04,5.05,5.06,5.07,5.16,5.04,13133397.0,67192771.0,-0.395,-0.02,5.04,5.623666666666666,-10.378756445972371,True,2026-07-17,3.6446280991735525,0.47900826446280986,8.413926499032883,1.402321083172147,True,2026-07-17,7824307800.793392,,,,正常,7824307800.793392,4.404759920634921,True,2026-07-06,,基建市政工程,,,,,,,,,,,
000521,长虹美菱,5.03,5.02,5.03,5.14,5.12,5.18,4.97,15337015.0,77898683.0,-2.14,-0.11,5.03,5.9384999999999994,-15.298476046139587,True,2026-07-17,17.322747068676712,0.8762479061976548,38.71351995235259,49.6861419604056,False,2026-07-17,5180516286.829146,,,,正常,5180516286.829146,4.174950298210735,True,2026-06-23,,冰洗,,,,,,,,,,,
000528,柳 工,8.06,8.05,8.06,8.18,8.19,8.24,8.02,25360943.0,205720107.0,-1.467,-0.12,8.06,9.667166666666668,-16.625002155060955,True,2026-07-17,10.534378238341969,0.8978756476683938,19.410912602607436,23.515210043457266,True,2026-07-17,16420253457.608809,,,,正常,16420253457.608809,4.032019851116624,True,2026-06-04,,工程机械整机,,,,,,,,,,,
000568,泸州老窖,82.46,82.46,82.47,84.18,84.16,85.62,81.95,19096481.0,1584338226.0,-2.043,-1.72,82.46,98.14200000000001,-15.97888773409959,True,2026-07-17,12.20298025134649,2.3475403949730698,4.200869145340415,0.9657170449058425,True,2026-07-17,121372994639.25488,,,,正常,121372994639.25488,7.215619694397284,True,2026-01-30,,白酒Ⅲ,,,,,,,,,,,
000581,威孚高科,16.72,16.72,16.73,17.07,17.07,17.24,16.64,9970964.0,168781566.0,-2.05,-0.35,16.72,20.189,-17.18262420129775,True,2026-07-17,14.857934218118883,0.8007847663012116,89.93288590604027,1.4605647517039921,True,2026-07-17,16164656787.259085,,,,正常,16164656787.259085,4.784688995215312,True,2026-07-15,,底盘与发动机系统,,,,,,,,,,,
