代码,名称,最新价,买入,卖出,昨收,今开,最高,最低,成交量,成交额,涨跌幅,涨跌额,现价,半年线,半年线乖离率,价格达标,价格数据日期,市盈率,市净率,市盈率10年分位,市净率10年分位,估值分位达标,估值数据日期,总市值_估值源,价格错误,估值错误,价格估值错误,数据状态,总市值,股息率,股息率达标,股息数据日期,股息错误,所属行业,行业错误
000030,富奥股份,4.58,4.57,4.6,4.59,4.6,4.63,4.56,10155660.0,46719766.0,-0.218,-0.01,4.58,5.327416666666666,-14.029626617028256,True,2026-05-29,11.857808219178086,0.9231702544031306,32.20255653883973,0.09832841691248771,True,2026-05-29,7876733670.144808,,,,正常,7876733670.144808,3.2751091703056767,True,2025-06-30,,底盘与发动机系统,
000048,京基智农,12.54,12.53,12.54,12.66,12.66,12.8,12.43,8387908.0,105381643.0,-0.948,-0.12,12.54,16.2525,-22.842639593908643,True,2026-05-29,43.51677015692933,1.7676063829787219,98.38107098381072,2.1621621621621623,True,2026-05-29,6649739414.999998,,,,正常,6649739414.999998,3.0303030303030303,True,2025-09-17,,生猪养殖,
000157,中联重科,7.21,7.21,7.22,7.21,7.21,7.36,7.2,70766986.0,516100462.0,0.0,0.0,7.21,8.5405,-15.578713190094252,True,2026-05-29,14.392197943444728,1.0657455012853474,32.84169124877089,41.19960668633235,False,2026-05-29,62355939051.485855,,,,正常,62355939051.485855,6.934812760055478,True,2026-01-09,,工程机械整机,
000401,金隅冀东,3.99,3.98,3.99,3.85,3.93,4.05,3.91,19057775.0,76079539.0,3.636,0.14,3.99,4.686416666666667,-14.860323274712384,True,2026-05-29,108.9260655737705,0.40180327868852433,97.82934131736528,0.6385068762278978,True,2026-05-29,10606286767.229504,,,,正常,10606286767.229504,5.012531328320802,True,2026-05-29,,水泥制造,
000498,山东路桥,5.27,5.27,5.28,5.17,5.19,5.3,5.18,8937258.0,46976670.0,1.934,0.1,5.27,5.92175,-11.006037066745488,True,2026-05-29,3.8129443447037685,0.49199281867145367,13.772749631087065,0.24594195769798327,True,2026-05-29,8181366499.687611,,,,正常,8181366499.687611,3.8899430740037952,True,2025-12-24,,基建市政工程,
000501,武商集团,7.81,7.8,7.81,7.51,7.5,7.95,7.45,16000771.0,124211137.0,3.995,0.3,7.81,9.284083333333335,-15.87753233580772,True,2026-05-29,37.24697368421052,0.541842105263158,90.81532416502947,8.055009823182711,True,2026-05-29,6005833228.9605255,,,,正常,6005833228.9605255,5.1216389244558265,True,2026-05-22,,百货,
000513,丽珠集团,30.86,30.86,30.87,30.0,30.1,31.18,30.0,6885660.0,211474045.0,2.867,0.86,30.86,34.335249999999995,-10.121522342199329,True,2026-05-29,13.95107087105839,1.8884046206681233,10.07866273352999,2.4090462143559486,True,2026-05-29,27400815296.93475,,,,正常,27400815296.93475,3.5644847699287108,True,2025-06-13,,化学制剂,
000521,长虹美菱,5.57,5.57,5.58,5.59,5.58,5.64,5.54,7931855.0,44280370.0,-0.358,-0.02,5.57,6.246083333333333,-10.824116446306341,True,2026-05-29,19.188745704467358,0.9379037800687283,43.004866180048666,56.53241650294696,False,2026-05-29,5736675092.262888,,,,正常,5736675092.262888,5.924596050269298,True,2025-06-11,,冰洗,
000528,柳 工,8.98,8.98,8.99,8.93,8.93,9.12,8.9,26154853.0,236219000.0,0.56,0.05,8.98,10.848749999999999,-17.225486807235846,True,2026-05-29,11.739527235354576,0.9598355601233297,28.880157170923383,38.99803536345776,True,2026-05-29,18290877681.743073,,,,正常,18290877681.743073,3.0400846325167037,True,2025-06-26,,工程机械整机,
000563,陕国投Ａ,2.98,2.97,2.98,2.94,2.94,3.0,2.93,39525050.0,117616586.0,1.361,0.04,2.98,3.375,-11.703703703703706,True,2026-05-29,11.40652307692307,0.8160615384615387,0.09832841691248771,1.671583087512291,True,2026-05-29,15239631667.298456,,,,正常,15239631667.298456,4.697986577181208,True,2026-04-28,,信托,
