代码,名称,最新价,买入,卖出,昨收,今开,最高,最低,成交量,成交额,涨跌幅,涨跌额,现价,半年线,半年线乖离率,价格达标,价格数据日期,市盈率,市净率,市盈率10年分位,市净率10年分位,估值分位达标,估值数据日期,总市值_估值源,价格错误,估值错误,价格估值错误,数据状态,总市值,股息率,股息率达标,股息数据日期,股息错误,所属行业,行业错误,振幅,换手率,市盈率-动态,量比,流通市值,市净率_x,60日涨跌幅,年初至今涨跌幅,市盈率TTM,市净率_y
000028,国药一致,20.34,20.34,20.35,20.43,20.35,20.48,20.14,2046209.0,41508908.0,-0.441,-0.09,20.34,23.9665,-15.131537771472681,True,2026-07-28,11.369082969432313,0.6710917030567687,34.35225618631732,1.1159631246967492,True,2026-07-28,12452587018.323143,,,,正常,12452587018.323143,3.028515240904621,True,2026-06-24,,医药流通,,,,,,,,,,,
000030,富奥股份,4.16,4.16,4.17,4.16,4.15,4.19,4.13,9627141.0,40054779.0,0.0,0.0,4.16,4.83475,-13.956254201354767,True,2026-07-28,10.775903614457832,0.8620722891566264,19.26782273603083,1.0597302504816954,True,2026-07-28,7154413115.450603,,,,正常,7154413115.450603,3.6057692307692304,True,2026-06-26,,底盘与发动机系统,,,,,,,,,,,
000411,英特集团,9.36,9.36,9.37,9.3,9.23,9.44,9.22,2559275.0,23906647.0,0.645,0.06,9.36,10.894083333333333,-14.08180281345378,True,2026-07-28,10.998512035010942,1.0138293216630194,8.017492711370263,1.4091350826044704,True,2026-07-28,5286988006.109409,,,,正常,5286988006.109409,3.782051282051282,True,2026-07-10,,医药流通,,,,,,,,,,,
000419,通程控股,4.69,4.69,4.7,4.62,4.59,4.73,4.59,5721800.0,26827876.0,1.515,0.07,4.69,5.548,-15.465032444124006,True,2026-07-28,17.883846153846157,0.7421538461538464,44.797687861271676,8.236994219653178,True,2026-07-28,2549402651.6923084,,,,正常,2549402651.6923084,3.198294243070362,True,2025-08-08,,多业态零售,,,,,,,,,,,
000498,山东路桥,4.9,4.89,4.9,4.97,4.95,4.95,4.85,17565903.0,85970766.0,-1.408,-0.07,4.9,5.550000000000001,-11.711711711711715,True,2026-07-28,3.543838383838383,0.4652525252525253,4.337349397590361,0.6265060240963854,True,2026-07-28,7606965917.797979,,,,正常,7606965917.797979,4.530610204081633,True,2026-07-06,,基建市政工程,,,,,,,,,,,
000521,长虹美菱,4.84,4.84,4.85,4.85,4.8,4.87,4.8,7496034.0,36268544.0,-0.206,-0.01,4.84,5.828166666666666,-16.955017301038055,True,2026-07-28,16.67673640167364,0.850543933054393,38.374851720047445,45.957651588065445,False,2026-07-28,4984830780.903765,,,,正常,4984830780.903765,4.338842975206612,True,2026-06-23,,冰洗,,,,,,,,,,,
000544,中原环保,7.23,7.23,7.24,7.23,7.2,7.26,7.16,2864102.0,20669619.0,0.0,0.0,7.23,8.13175,-11.089248931656769,True,2026-07-28,6.620842541436464,0.7689364640883978,0.8268482490272374,3.7937743190661477,True,2026-07-28,7046968848.120165,,,,正常,7046968848.120165,3.7344398340248963,True,2026-06-18,,水务及水治理,,,,,,,,,,,
000581,威孚高科,17.1,17.1,17.11,17.05,16.92,17.19,16.86,6078050.0,103740299.0,0.293,0.05,17.1,19.92775,-14.190011416241166,True,2026-07-28,15.197751479289943,0.8398224852071006,90.89506172839506,5.628335759340127,True,2026-07-28,16532035350.603556,,,,正常,16532035350.603556,4.678362573099415,True,2026-07-15,,底盘与发动机系统,,,,,,,,,,,
000596,古井贡酒,90.45,90.45,90.46,87.75,88.55,91.52,87.1,9297626.0,833508971.0,3.077,2.7,90.45,101.55183333333333,-10.932184057074302,True,2026-07-28,16.921706817016915,1.9656996412096364,16.74687199230029,2.3099133782483157,True,2026-07-28,47811870000.0,,,,正常,47811870000.0,4.864566058595909,True,2026-07-17,,白酒Ⅲ,,,,,,,,,,,
000612,焦作万方,10.53,10.53,10.54,10.62,10.47,10.58,10.38,23307344.0,244265389.0,-0.847,-0.09,10.53,12.109,-13.039887686844498,True,2026-07-28,8.83767857142857,1.7121146616541352,1.846337105419893,75.61923263720253,True,2026-07-28,12553859618.661654,,,,正常,12553859618.661654,3.08641975308642,True,2026-05-26,,铝,,,,,,,,,,,
000655,金岭矿业,6.54,6.54,6.55,6.51,6.47,6.58,6.43,3634800.0,23745674.0,0.461,0.03,6.54,8.3105,-21.30437398471812,True,2026-07-28,15.317636080870919,1.1289891135303267,13.571428571428571,20.404234841193457,True,2026-07-28,3893525104.3017106,,,,正常,3893525104.3017106,3.4556574923547396,True,2026-06-25,,铁矿石,,,,,,,,,,,
000683,博源化工,6.27,6.27,6.28,6.18,6.14,6.3,6.06,61308768.0,380328721.0,1.456,0.09,6.27,7.757583333333334,-19.175860179824056,True,2026-07-28,22.782361563517917,1.9606514657980463,83.83733055265901,73.33010648596321,False,2026-07-28,23304533880.791534,,,,正常,23304533880.791534,4.784688995215311,True,2026-07-07,,纯碱,,,,,,,,,,,
000700,模塑科技,10.36,10.36,10.37,10.87,10.66,10.9,10.3,36044465.0,380574323.0,-4.692,-0.51,10.36,13.534583333333334,-23.455345873225998,True,2026-07-28,19.128353265869364,2.401766329346826,52.80665280665281,86.28515046867291,False,2026-07-28,9510639429.630177,,,,正常,9510639429.630177,3.1544401544401546,True,2026-01-08,,车身附件及饰件,,,,,,,,,,,
000726,鲁 泰Ａ,5.86,5.86,5.87,5.81,5.8,5.87,5.77,4605500.0,26871069.0,0.861,0.05,5.86,6.5595,-10.66392255507279,True,2026-07-28,8.886481802426347,0.49764298093587495,16.377649325626205,4.190751445086705,True,2026-07-28,4790700056.623919,,,,正常,4790700056.623919,4.266211604095563,True,2026-06-18,,棉纺,,,,,,,,,,,
