代码,名称,最新价,买入,卖出,昨收,今开,最高,最低,成交量,成交额,涨跌幅,涨跌额,现价,半年线,半年线乖离率,价格达标,价格数据日期,市盈率,市净率,市盈率10年分位,市净率10年分位,估值分位达标,估值数据日期,总市值_估值源,价格错误,估值错误,价格估值错误,数据状态,总市值,股息率,股息率达标,股息数据日期,股息错误,所属行业,行业错误,振幅,换手率,市盈率-动态,量比,流通市值,市净率_x,60日涨跌幅,年初至今涨跌幅,市盈率TTM,市净率_y
000028,国药一致,20.16,20.15,20.16,20.6,20.46,20.72,20.16,2486571.0,50540189.0,-2.136,-0.44,20.16,24.07166666666667,-16.25008654711626,True,2026-07-24,11.268471615720523,0.6651528384279477,33.02574065080136,0.8742107819329772,True,2026-07-24,12342387133.20524,,,,正常,12342387133.20524,3.0555555555555554,True,2026-06-24,,医药流通,,,,,,,,,,,
000030,富奥股份,4.13,4.13,4.14,4.21,4.2,4.23,4.13,7913569.0,33005114.0,-1.9,-0.08,4.13,4.858750000000001,-14.998713660921027,True,2026-07-24,10.698192771084337,0.8558554216867469,18.418514946962393,0.819672131147541,True,2026-07-24,7102818790.098795,,,,正常,7102818790.098795,3.631961259079903,True,2026-06-26,,底盘与发动机系统,,,,,,,,,,,
000411,英特集团,9.08,9.08,9.09,9.35,9.3,9.33,9.07,3239501.0,29704726.0,-2.888,-0.27,9.08,10.954333333333333,-17.1104281410705,True,2026-07-24,10.66949671772429,0.9835010940919034,5.447470817120623,0.5350194552529183,True,2026-07-24,5128830245.242889,,,,正常,5128830245.242889,3.898678414096916,True,2026-07-10,,医药流通,,,,,,,,,,,
000419,通程控股,4.54,4.54,4.56,4.68,4.65,4.71,4.53,6711300.0,30772411.0,-2.991,-0.14,4.54,5.57875,-18.61976249159758,True,2026-07-24,17.311868131868135,0.7184175824175825,39.440694310511084,4.821600771456123,True,2026-07-24,2467865253.4505496,,,,正常,2467865253.4505496,3.303964757709251,True,2025-08-08,,多业态零售,,,,,,,,,,,
000498,山东路桥,4.93,4.92,4.93,5.01,5.0,5.02,4.91,7641511.0,37871698.0,-1.597,-0.08,4.93,5.571583333333334,-11.51527842175325,True,2026-07-24,3.565535353535353,0.46810101010101,5.547515677761698,0.8200675349734683,True,2026-07-24,7653539178.51919,,,,正常,7653539178.51919,4.503040567951318,True,2026-07-06,,基建市政工程,,,,,,,,,,,
000521,长虹美菱,4.76,4.75,4.76,4.86,4.83,4.84,4.75,7681000.0,36743622.0,-2.058,-0.1,4.76,5.859083333333333,-18.75862265143865,True,2026-07-24,16.401087866108785,0.8364853556485354,38.18289786223278,44.3159922928709,False,2026-07-24,4902436883.698744,,,,正常,4902436883.698744,4.411764705882353,True,2026-06-23,,冰洗,,,,,,,,,,,
000528,柳 工,8.49,8.49,8.5,8.7,8.68,8.72,8.48,28011706.0,240420102.0,-2.414,-0.21,8.49,9.529333333333334,-10.906674129005179,True,2026-07-24,11.100750893921335,0.9410846245530395,26.39691714836224,34.73025048169557,True,2026-07-24,17296883026.69845,,,,正常,17296883026.69845,3.8278068315665483,True,2026-06-04,,工程机械整机,,,,,,,,,,,
000544,中原环保,7.15,7.15,7.16,7.38,7.34,7.35,7.14,4664653.0,33676443.0,-3.117,-0.23,7.15,8.155,-12.323727774371541,True,2026-07-24,6.547582872928177,0.7604281767955801,0.5842259006815969,3.359298928919182,True,2026-07-24,6968994089.0814905,,,,正常,6968994089.0814905,3.7762237762237763,True,2026-06-18,,水务及水治理,,,,,,,,,,,
000568,泸州老窖,83.01,83.01,83.02,85.13,84.58,85.66,83.0,9752307.0,818809358.0,-2.49,-2.12,83.01,97.03050000000003,-14.44958028661093,True,2026-07-24,12.279359447004607,2.371714285714286,4.8169556840077075,1.1078998073217727,True,2026-07-24,122182540443.24748,,,,正常,122182540443.24748,7.16781110709553,True,2026-01-30,,白酒Ⅲ,,,,,,,,,,,
000581,威孚高科,16.88,16.87,16.88,17.08,17.06,17.18,16.86,6417450.0,109148712.0,-1.171,-0.2,16.88,20.002333333333333,-15.609845518022903,True,2026-07-24,15.002224852071004,0.8290177514792898,90.06179196704429,3.4968431277319088,True,2026-07-24,16319342498.139648,,,,正常,16319342498.139648,4.739336492890995,True,2026-07-15,,底盘与发动机系统,,,,,,,,,,,
