代码,名称,最新价,买入,卖出,昨收,今开,最高,最低,成交量,成交额,涨跌幅,涨跌额,现价,半年线,半年线乖离率,价格达标,价格数据日期,市盈率,市净率,市盈率10年分位,市净率10年分位,估值分位达标,估值数据日期,总市值_估值源,价格错误,估值错误,价格估值错误,数据状态,总市值,股息率,股息率达标,股息数据日期,股息错误,所属行业,行业错误
000028,国药一致,19.45,19.45,19.46,19.9,19.91,19.92,19.26,2628808.0,51105810.0,-2.261,-0.45,19.45,24.885666666666665,-21.842559974282384,True,2026-06-25,9.879616795760288,0.570892784345699,10.15701668302257,0.04906771344455348,True,2026-06-25,10825190747.800642,,,,正常,10825190747.800642,5.048843187660668,True,2026-06-24,,医药流通,
000030,富奥股份,4.16,4.15,4.16,4.2,4.22,4.22,4.13,7580527.0,31592128.0,-0.952,-0.04,4.16,5.1353333333333335,-18.99260028560301,True,2026-06-25,10.770410958904115,0.8385127201565551,18.55820750121773,0.04870920603994155,True,2026-06-25,7154413115.240701,,,,正常,7154413115.240701,3.6057692307692304,True,2025-06-30,,底盘与发动机系统,
000090,天健集团,3.22,3.22,3.23,3.24,3.24,3.27,3.18,16466494.0,52884882.0,-0.617,-0.02,3.22,3.6809166666666666,-12.521790314912495,True,2026-06-25,37.657627118644065,0.5366666666666665,97.70955165692008,0.09746588693957114,True,2026-06-25,6016716297.152541,,,,正常,6016716297.152541,3.1055900621118013,True,2025-07-11,,房地产开发,
000157,中联重科,7.34,7.33,7.34,7.27,7.3,7.55,7.29,78819423.0,584187113.0,0.963,0.07,7.34,8.421249999999999,-12.839542823215066,True,2026-06-25,14.651696658097686,1.08496143958869,33.95031660983926,45.05601558694593,False,2026-06-25,63480248632.16451,,,,正常,63480248632.16451,6.811989100817439,True,2026-01-09,,工程机械整机,
000401,金隅冀东,3.5,3.5,3.51,3.53,3.52,3.54,3.45,8616401.0,30019709.0,-0.85,-0.03,3.5,4.573916666666666,-23.479148067848488,True,2026-06-25,95.54918032786884,0.35245901639344196,96.01476014760148,0.04866180048661801,True,2026-06-25,9303760322.131138,,,,正常,9303760322.131138,5.714285714285714,True,2026-05-29,,水泥制造,
000408,藏格矿业,70.1,70.1,70.16,73.2,71.0,71.67,69.6,20524640.0,1445761582.0,-4.235,-3.1,70.1,82.31899999999999,-14.843474774960818,True,2026-06-25,23.523865450399082,6.242656784492587,53.04942166140905,89.22392486406328,False,2026-06-25,110072824724.89964,,,,正常,110072824724.89964,3.566333808844508,True,2026-04-17,,锂,
000419,通程控股,4.6,4.6,4.61,4.67,4.66,4.67,4.55,5042641.0,23241889.0,-1.499,-0.07,4.6,5.901250000000001,-22.05041304808305,True,2026-06-25,17.539965694682696,0.7337907375643226,41.500243546030205,6.234778373112518,True,2026-06-25,2500480213.27616,,,,正常,2500480213.27616,3.260869565217391,True,2025-08-08,,多业态零售,
000423,东阿阿胶,43.73,43.73,43.77,44.33,44.22,45.0,43.41,6012758.0,264122821.0,-1.353,-0.6,43.73,50.65866666666667,-13.677159551508144,True,2026-06-25,15.915894521058519,2.6078270592620205,16.87150837988827,37.77120315581854,True,2026-06-25,28161106513.650387,,,,正常,28161106513.650387,6.187016464669564,True,2026-05-25,,中药,
000498,山东路桥,4.86,4.85,4.86,4.91,4.9,4.92,4.83,6583729.0,32090001.0,-1.018,-0.05,4.86,5.779,-15.902405260425667,True,2026-06-25,3.516301615798921,0.45371633752244056,3.070175438596491,0.04873294346978557,True,2026-06-25,7544865500.660682,,,,正常,7544865500.660682,4.2181069958847734,True,2025-12-24,,基建市政工程,
000513,丽珠集团,29.46,29.45,29.46,29.66,29.45,29.62,28.77,4793568.0,139880645.0,-0.674,-0.2,29.46,33.5475,-12.184216409568515,True,2026-06-25,13.318164221042776,1.8027349359975005,9.790550414028251,1.1203117389186557,True,2026-06-25,26157745257.540436,,,,正常,26157745257.540436,4.854039375424304,True,2026-06-16,,化学制剂,
