代码,名称,最新价,买入,卖出,昨收,今开,最高,最低,成交量,成交额,涨跌幅,涨跌额,现价,半年线,半年线乖离率,价格达标,价格数据日期,市盈率,市净率,市盈率10年分位,市净率10年分位,估值分位达标,估值数据日期,总市值_估值源,价格错误,估值错误,价格估值错误,数据状态,总市值,股息率,股息率达标,股息数据日期,股息错误,所属行业,行业错误,振幅,换手率,市盈率-动态,量比,流通市值,市净率_x,60日涨跌幅,年初至今涨跌幅,市盈率TTM,市净率_y
000030,富奥股份,4.15,4.15,4.16,4.18,4.15,4.26,4.09,15573647.0,64984374.0,-0.718,-0.03,4.15,4.908166666666668,-15.447044042242542,True,2026-07-20,10.752272727272729,0.8637559808612442,18.743961352657003,0.966183574879227,True,2026-07-20,7137215006.650719,,,,正常,7137215006.650719,3.614457831325301,True,2026-06-26,,底盘与发动机系统,,,,,,,,,,,
000157,中联重科,7.38,7.37,7.38,7.19,7.22,7.4,7.13,67650458.0,493683091.0,2.643,0.19,7.38,8.230666666666666,-10.335331281386683,True,2026-07-20,14.729207232267036,1.129068150208623,34.68599033816425,55.21739130434783,False,2026-07-20,63826190041.84422,,,,正常,63826190041.84422,6.775067750677508,True,2026-01-09,,工程机械整机,,,,,,,,,,,
000408,藏格矿业,69.84,69.84,69.85,68.6,68.72,70.42,67.38,15098726.0,1045597323.0,1.808,1.24,69.84,80.23158333333332,-12.951985865915205,True,2026-07-20,23.41574344023324,7.1672536443148696,52.94424179260031,93.23529411764706,False,2026-07-20,109573006418.95277,,,,正常,109573006418.95277,3.5796105383734247,True,2026-04-17,,钾肥,,,,,,,,,,,
000411,英特集团,9.38,9.37,9.38,9.4,9.41,9.61,9.26,6548567.0,61801452.0,-0.213,-0.02,9.38,11.103083333333332,-15.518962450370378,True,2026-07-20,11.02648936170213,1.0178297872340425,8.04093567251462,1.1695906432748537,True,2026-07-20,5298284989.080851,,,,正常,5298284989.080851,3.773987206823027,True,2026-07-10,,医药流通,,,,,,,,,,,
000419,通程控股,4.71,4.7,4.71,4.76,4.76,4.91,4.66,9367400.0,44842934.0,-1.05,-0.05,4.71,5.646,-16.578108395324122,True,2026-07-20,17.9593487394958,0.7520168067226891,45.410628019323674,11.207729468599034,True,2026-07-20,2560274305.247899,,,,正常,2560274305.247899,3.1847133757961785,True,2025-08-08,,多业态零售,,,,,,,,,,,
000521,长虹美菱,4.95,4.94,4.95,5.03,5.01,5.08,4.87,16200304.0,80593840.0,-1.59,-0.08,4.95,5.9238333333333335,-16.43924260754579,True,2026-07-20,17.054373757455267,0.8660039761431411,38.511904761904766,48.021235521235525,False,2026-07-20,5098122388.807157,,,,正常,5098122388.807157,4.242424242424243,True,2026-06-23,,冰洗,,,,,,,,,,,
000528,柳 工,8.29,8.29,8.3,8.06,8.04,8.38,8.03,44489998.0,367736178.0,2.854,0.23,8.29,9.639833333333335,-14.002662563322355,True,2026-07-20,10.840769230769228,0.915397022332506,23.503861003861005,27.220077220077222,True,2026-07-20,16889418173.409428,,,,正常,16889418173.409428,3.9201544028950543,True,2026-06-04,,工程机械整机,,,,,,,,,,,
000544,中原环保,7.36,7.35,7.36,7.39,7.41,7.47,7.29,4873750.0,35972927.0,-0.406,-0.03,7.36,8.200083333333334,-10.244814585217632,True,2026-07-20,6.742516914749662,0.7867929634641408,0.975609756097561,4.2439024390243905,True,2026-07-20,7173677831.3612995,,,,正常,7173677831.3612995,3.6684782608695654,True,2026-06-18,,水务及水治理,,,,,,,,,,,
000568,泸州老窖,87.68,87.68,87.69,82.46,83.5,88.43,83.5,29396119.0,2550987295.0,6.33,5.22,87.68,97.93641666666669,-10.472525967102818,True,2026-07-20,12.972301722047053,2.498763036623818,8.349420849420849,1.6409266409266408,True,2026-07-20,129056320275.8613,,,,正常,129056320275.8613,6.786040145985401,True,2026-01-30,,白酒Ⅲ,,,,,,,,,,,
000581,威孚高科,17.04,17.04,17.05,16.72,16.74,17.19,16.74,11727144.0,199550975.0,1.914,0.32,17.04,20.153833333333335,-15.450327894610627,True,2026-07-20,15.144401913875598,0.8458851674641148,90.71207430340557,5.9367396593673964,True,2026-07-20,16474028208.760765,,,,正常,16474028208.760765,4.694835680751174,True,2026-07-15,,底盘与发动机系统,,,,,,,,,,,
000612,焦作万方,10.73,10.73,10.74,10.29,10.35,10.86,10.35,49343115.0,527297751.0,4.276,0.44,10.73,12.257333333333333,-12.46056782334385,True,2026-07-20,9.009446064139944,1.7518367346938777,2.510460251046025,78.47053093034584,True,2026-07-20,12792299497.348883,,,,正常,12792299497.348883,3.0288909599254428,True,2026-05-26,,铝,,,,,,,,,,,
000625,长安汽车,7.28,7.28,7.29,7.11,7.1,7.29,7.09,108451982.0,781131829.0,2.391,0.17,7.28,9.359666666666667,-22.21945225969586,True,2026-07-20,23.48849507735584,0.9522362869198312,59.68271334792122,17.471042471042473,True,2026-07-20,72165952389.1533,,,,正常,72165952389.1533,6.343722527472528,True,2026-07-16,,综合乘用车,,,,,,,,,,,
000655,金岭矿业,6.47,6.47,6.48,6.5,6.49,6.63,6.35,7105548.0,46167822.0,-0.462,-0.03,6.47,8.51175,-23.98742914206832,True,2026-07-20,15.159707692307693,1.1148307692307693,12.246117084826762,18.629343629343627,True,2026-07-20,3851851288.0999994,,,,正常,3851851288.0999994,5.193199381761978,True,2026-06-25,,铁矿石,,,,,,,,,,,
000683,博源化工,5.79,5.78,5.79,5.69,5.66,5.92,5.57,122996476.0,710017359.0,1.757,0.1,5.79,7.8844166666666675,-26.564002832591726,True,2026-07-20,21.03326889279438,1.8112829525483303,81.43305439330544,64.95145631067962,False,2026-07-20,21520454731.992966,,,,正常,21520454731.992966,5.181347150259067,True,2026-07-07,,纯碱,,,,,,,,,,,
