代码,名称,最新价,买入,卖出,昨收,今开,最高,最低,成交量,成交额,涨跌幅,涨跌额,现价,半年线,半年线乖离率,价格达标,价格数据日期,市盈率,市净率,市盈率10年分位,市净率10年分位,估值分位达标,估值数据日期,总市值_估值源,价格错误,估值错误,价格估值错误,数据状态,总市值,股息率,股息率达标,股息数据日期,股息错误,所属行业,行业错误,振幅,换手率,市盈率-动态,量比,流通市值,市净率_x,60日涨跌幅,年初至今涨跌幅,市盈率TTM,市净率_y
000028,国药一致,20.44,20.44,20.45,21.13,21.1,21.12,20.38,3232100.0,66572035.0,-3.265,-0.69,20.44,24.54866666666667,-16.73682209488635,True,2026-07-07,11.425163636363637,0.6795636363636364,34.946236559139784,1.1241446725317694,True,2026-07-07,12513809176.96,,,,正常,12513809176.96,3.013698630136986,True,2026-06-24,,医药流通,,,,,,,,,,,
000030,富奥股份,4.0,4.0,4.01,4.09,4.07,4.12,3.99,8676200.0,34934844.0,-2.2,-0.09,4.0,5.01975,-20.31475671099159,True,2026-07-07,10.363636363636363,0.8282828282828283,15.089762251334305,0.2911208151382824,True,2026-07-07,6879243379.79798,,,,正常,6879243379.79798,3.75,True,2026-06-26,,底盘与发动机系统,,,,,,,,,,,
000090,天健集团,3.04,3.03,3.04,3.1,3.09,3.11,3.02,14597100.0,44549603.0,-1.935,-0.06,3.04,3.637083333333334,-16.41654255928515,True,2026-07-07,35.5453721682848,0.501747572815534,96.69902912621359,0.0970873786407767,True,2026-07-07,5680378119.300971,,,,正常,5680378119.300971,3.289473684210526,True,2025-07-11,,房地产开发,,,,,,,,,,,
000157,中联重科,7.42,7.42,7.43,7.29,7.41,7.65,7.4,111128439.0,830736865.0,1.783,0.13,7.42,8.339666666666666,-11.027619009552737,True,2026-07-07,14.8082,1.1024000000000005,34.885977680737504,49.34497816593886,False,2026-07-07,64172131451.12,,,,正常,64172131451.12,6.738544474393531,True,2026-01-09,,工程机械整机,,,,,,,,,,,
000408,藏格矿业,73.05,73.02,73.05,74.72,75.68,75.89,72.78,11332425.0,841831115.0,-2.235,-1.67,73.05,81.58333333333331,-10.459652706843702,True,2026-07-07,24.496128512880556,7.4953234777517554,55.130890052356015,94.8301329394387,False,2026-07-07,114609222779.40062,,,,正常,114609222779.40062,3.4223134839151266,True,2026-04-17,,钾肥,,,,,,,,,,,
000419,通程控股,4.65,4.65,4.66,4.78,4.79,4.79,4.62,6127100.0,28634339.0,-2.72,-0.13,4.65,5.773416666666666,-19.458437378213343,True,2026-07-07,17.7318669527897,0.738412017167382,43.03736050460941,7.375060650169821,True,2026-07-07,2527659345.450644,,,,正常,2527659345.450644,3.225806451612903,True,2025-08-08,,多业态零售,,,,,,,,,,,
000425,徐工机械,8.78,8.77,8.78,8.46,8.79,9.29,8.7,197688915.0,1760956562.0,3.783,0.32,8.78,10.378333333333334,-15.400674482094113,True,2026-07-07,15.605289052890525,1.706322263222632,49.927149101505584,85.91549295774648,False,2026-07-07,102824427741.82036,,,,正常,102824427741.82036,4.328018223234625,True,2026-07-03,,工程机械整机,,,,,,,,,,,
000498,山东路桥,4.83,4.83,4.84,4.89,4.89,4.91,4.82,6676400.0,32315509.0,-1.227,-0.06,4.83,5.699333333333333,-15.253245993683462,True,2026-07-07,3.4927685950413223,0.4590495867768594,2.2815533980582523,0.2912621359223301,True,2026-07-07,7498294975.76033,,,,正常,7498294975.76033,8.115939958592131,True,2026-07-06,,基建市政工程,,,,,,,,,,,
000528,柳 工,8.16,8.16,8.17,8.27,8.39,8.58,8.15,46218011.0,384599796.0,-1.33,-0.11,8.16,9.914666666666667,-17.697686928456157,True,2026-07-07,10.665077720207252,0.9090155440414508,20.552593310712556,25.49684924866699,True,2026-07-07,16623978686.6114,,,,正常,16623978686.6114,3.9826078431372545,True,2026-06-04,,工程机械整机,,,,,,,,,,,
000541,佛山照明,5.04,5.03,5.04,5.18,5.15,5.16,5.01,9671200.0,49040415.0,-2.703,-0.14,5.04,5.70425,-11.644826226059513,True,2026-07-07,43.91865420560748,1.13988785046729,98.3495145631068,5.922330097087379,True,2026-07-07,7740322279.671029,,,,正常,7740322279.671029,3.373015873015873,True,2026-06-30,,照明设备Ⅲ,,,,,,,,,,,
