代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,换手率,市盈率-动态,量比,最高,最低,今开,昨收,总市值,流通市值,市净率_x,60日涨跌幅,年初至今涨跌幅,市盈率TTM,现价,半年线,半年线乖离率,价格达标,价格数据日期,市盈率,市净率_y,市盈率10年分位,市净率10年分位,估值分位达标,估值数据日期,总市值_估值源,价格错误,估值错误,价格估值错误,数据状态,市净率,股息率,股息率达标,股息数据日期,股息错误,所属行业,行业错误,买入,卖出
002318,久立特材,18.17,1.508,0.27,15473088.0,283006732.0,,,,,18.51,17.91,17.91,17.9,17755191982.09489,,,,,,18.17,28.495,-36.23442709247235,True,2026-07-17,11.716675062972287,,2.1802325581395348,21.17248062015504,True,2026-07-17,17755191982.09489,,,,沿用上一版：当前数据待补齐,2.181620486985727,5.50357732526142,True,2026-05-28,,特钢Ⅲ,,18.16,18.17
002322,理工能科,10.23,-1.064,-0.11,4372696.0,45203361.0,,,,,10.48,10.18,10.28,10.34,3739351133.1,,,,,,10.23,12.247833333333334,-16.475022793147087,True,2026-07-17,18.20522448979592,,49.250845819236346,30.111164813919768,False,2026-07-17,3739351133.1,,,,沿用上一版：当前数据待补齐,1.3674795918367346,5.962854349951123,True,2026-04-30,,垂直应用软件,,10.23,10.24
002372,伟星新材,7.79,-1.641,-0.13,13294121.0,105210265.0,,,,,8.06,7.78,7.91,7.92,12401975926.858696,,,,,,7.79,10.20675,-23.67795821392705,True,2026-07-17,16.614903381642513,,5.910852713178294,0.5329457364341085,True,2026-07-17,12401975926.858696,,,,沿用上一版：当前数据待补齐,2.7848309178743973,5.776636713735559,True,2026-05-08,,管材,,7.79,7.8
002375,亚厦股份,3.43,-2.279,-0.08,14427900.0,50205565.0,,,,,3.58,3.4,3.49,3.51,4596187988.0203495,,,,,,3.43,4.0245,-14.772021369114164,True,2026-07-17,13.979244186046508,,0.6662965019433648,4.10958904109589,True,2026-07-17,4596187988.0203495,,,,沿用上一版：当前数据待补齐,0.5683430232558141,3.731778425655977,True,2026-07-03,,装修装饰,,3.43,3.44
002376,新北洋,6.03,-0.985,-0.06,12937094.0,78745168.0,,,,,6.16,5.99,6.07,6.09,4887692122.062499,,,,,,6.03,6.8725000000000005,-12.25900327391779,True,2026-07-17,61.263125,,64.97517926089354,10.252672497570456,True,2026-07-17,4887692122.062499,,,,沿用上一版：当前数据待补齐,1.3399999999999992,3.316749585406302,True,2026-05-29,,其他计算机设备,,6.02,6.03
002391,长青股份,5.08,-1.931,-0.1,8248713.0,42554160.0,,,,,5.28,5.04,5.18,5.18,3299930153.9999995,,,,,,5.08,6.0025,-15.368596418159097,True,2026-07-17,60.46806324110671,,97.4587039390089,13.883495145631066,True,2026-07-17,3299930153.9999995,,,,沿用上一版：当前数据待补齐,0.7931225296442685,3.937007874015748,True,2026-06-16,,农药,,5.07,5.08
002393,力生制药,14.64,-5.304,-0.82,6363837.0,94669444.0,,,,,15.38,14.53,15.3,15.46,4523236107.400543,,,,,,14.64,16.719833333333334,-12.439318573749736,True,2026-07-17,10.950081743869212,,3.524867213906325,56.78416224046354,True,2026-07-17,4523236107.400543,,,,沿用上一版：当前数据待补齐,1.0172207084468667,6.147540983606557,True,2026-04-28,,化学制剂,,14.63,14.64
002394,联发股份,8.16,-5.446,-0.47,6558700.0,54792400.0,,,,,8.72,8.1,8.58,8.63,2641392000.0,,,,,,8.16,12.577333333333332,-35.12138238100285,True,2026-07-17,10.916416065911434,,56.73587638821825,22.549492998551425,True,2026-07-17,2641392000.0,,,,沿用上一版：当前数据待补齐,0.6302780638516992,6.127450980392156,True,2026-05-25,,棉纺,,8.16,8.18
002404,嘉欣丝绸,5.68,-2.069,-0.12,11581600.0,66784685.0,,,,,5.89,5.62,5.8,5.8,3181092752.899653,,,,,,5.68,6.582750000000001,-13.713873381185692,True,2026-07-17,17.148096885813146,,22.416302765647742,10.625909752547306,True,2026-07-17,3181092752.899653,,,,沿用上一版：当前数据待补齐,1.670588235294118,5.28169014084507,True,2026-04-30,,非运动服装,,5.68,5.69
002406,远东传动,6.32,-3.216,-0.21,14749400.0,94953838.0,,,,,6.62,6.3,6.53,6.53,4615022518.126127,,,,,,6.32,7.715166666666666,-18.08342874424833,True,2026-07-17,26.703423423423445,,56.61764705882353,28.2843137254902,True,2026-07-17,4615022518.126127,,,,沿用上一版：当前数据待补齐,1.1197597597597595,4.746835443037974,True,2026-07-10,,底盘与发动机系统,,6.32,6.33
002416,爱施德,9.1,-3.907,-0.37,39910726.0,367563979.0,,,,,9.5,9.0,9.31,9.47,11277464434.539394,,,,,,9.1,11.761916666666668,-22.63165725540765,True,2026-07-17,29.976470588235287,,82.40252897787144,61.14618746964546,False,2026-07-17,11277464434.539394,,,,沿用上一版：当前数据待补齐,2.1007769145393995,5.494505494505495,True,2026-05-28,,专业连锁Ⅲ,,9.1,9.11
002441,众业达,7.65,-2.299,-0.18,5108100.0,39693768.0,,,,,7.91,7.61,7.83,7.83,4165758609.2830167,,,,,,7.65,9.697333333333331,-21.11233328750169,True,2026-07-17,22.536226415094333,,74.00194741966894,10.613437195715676,True,2026-07-17,4165758609.2830167,,,,沿用上一版：当前数据待补齐,0.9526415094339624,6.535947712418301,True,2026-06-25,,配电设备,,7.65,7.66
002454,松芝股份,4.64,-4.527,-0.22,15074214.0,71430683.0,,,,,4.95,4.6,4.85,4.86,4078901875.585063,,,,,,4.64,6.155083333333333,-24.615155494780737,True,2026-07-17,18.07867219917013,,31.265147842947165,38.82695104217159,False,2026-07-17,4078901875.585063,,,,沿用上一版：当前数据待补齐,1.030041493775933,7.543103448275862,True,2026-05-22,,汽车电子电气系统,,4.64,4.65
002469,三维化学,5.61,-1.579,-0.09,5970950.0,33874592.0,,,,,5.79,5.54,5.75,5.7,3640119354.590673,,,,,,5.61,7.784416666666667,-27.932942952265737,True,2026-07-17,27.16829015544041,,59.87445678416224,12.361178174794784,True,2026-07-17,3640119354.590673,,,,沿用上一版：当前数据待补齐,1.4436787564766842,5.3475935828877,True,2026-05-22,,化学工程,,5.61,5.62
002478,常宝股份,5.67,-3.898,-0.23,19560517.0,113144904.0,,,,,5.96,5.65,5.86,5.9,5107559973.014422,,,,,,5.67,9.213333333333336,-38.45875542691752,True,2026-07-17,11.658028846153842,,58.53154084798346,11.878319652341863,True,2026-07-17,5107559973.014422,,,,沿用上一版：当前数据待补齐,0.863221153846154,3.5273368606701947,True,2026-06-26,,特钢Ⅲ,,5.67,5.68
002508,老板电器,15.74,-2.719,-0.44,7922400.0,126785911.0,,,,,16.34,15.71,16.22,16.18,14873338537.629436,,,,,,15.74,18.63575,-15.538682371248802,True,2026-07-17,12.170862876254184,,11.508704061895552,1.402321083172147,True,2026-07-17,14873338537.629436,,,,沿用上一版：当前数据待补齐,1.316053511705685,6.353240152477764,True,2026-06-03,,厨房电器,,15.74,15.75
002521,齐峰新材,6.44,-3.737,-0.25,5539000.0,36393967.0,,,,,6.78,6.41,6.73,6.69,3606793162.436906,,,,,,6.44,7.783333333333333,-17.259100642398284,True,2026-07-17,20.37731343283582,,24.658227848101262,54.30656934306569,True,2026-07-17,3606793162.436906,,,,沿用上一版：当前数据待补齐,0.9262415196743554,4.192546583850932,True,2026-06-01,,特种纸,,6.44,6.45
002532,天山铝业,11.99,-4.917,-0.62,123937277.0,1502133166.0,,,,,12.59,11.85,12.5,12.61,55498561605.517525,,,,,,11.99,15.896916666666668,-24.576568831482003,True,2026-07-17,9.28615526802218,,9.820996613449443,48.47605224963715,True,2026-07-17,55498561605.517525,,,,沿用上一版：当前数据待补齐,1.8395009242144176,4.587155963302752,True,2026-05-15,,铝,,11.99,12.0
002533,金杯电工,10.48,1.354,0.14,11510714.0,120539013.0,,,,,10.58,10.29,10.34,10.34,7691702329.464792,,,,,,10.48,12.888916666666663,-18.68983040984824,True,2026-07-17,12.92041314553991,,17.876278616658546,80.22406234778373,True,2026-07-17,7691702329.464792,,,,沿用上一版：当前数据待补齐,1.8401502347417849,4.293893129770993,True,2026-05-21,,线缆部件及其他,,10.48,10.49
002540,亚太科技,4.72,-2.075,-0.1,12508500.0,59772707.0,,,,,4.87,4.68,4.8,4.82,5905399973.033333,,,,,,4.72,6.238499999999999,-24.34078704816862,True,2026-07-17,15.900500000000006,,43.31240946402704,0.8208594881699662,True,2026-07-17,5905399973.033333,,,,沿用上一版：当前数据待补齐,1.071833333333334,3.8135593220338975,True,2026-07-06,,铝,,4.72,4.73
002543,万和电气,6.63,-0.749,-0.05,7522911.0,50798568.0,,,,,6.91,6.62,6.69,6.68,4930068000.000001,,,,,,6.63,8.250083333333333,-19.63717538206684,True,2026-07-17,42.50566666666666,,98.35828102366008,1.2071463061323031,True,2026-07-17,4930068000.000001,,,,沿用上一版：当前数据待补齐,1.062904761904762,3.92156862745098,True,2026-06-12,,卫浴电器,,6.63,6.64
002555,三七互娱,18.12,-2.738,-0.51,47258910.0,875716987.0,,,,,19.13,18.04,18.62,18.63,40085746780.11678,,,,,,18.12,21.78375,-16.818729557583044,True,2026-07-17,12.432700729927008,,8.950169327527819,19.013062409288825,True,2026-07-17,40085746780.11678,,,,沿用上一版：当前数据待补齐,3.0514911366006263,5.684326710816776,True,2026-06-02,,游戏Ⅲ,,18.12,18.13
002556,辉隆股份,4.71,-0.842,-0.04,9698772.0,46050549.0,,,,,4.83,4.67,4.74,4.75,4458100157.006579,,,,,,4.71,5.817083333333334,-19.031587995129296,True,2026-07-17,26.958552631578947,,35.205811138014525,5.181598062953995,True,2026-07-17,4458100157.006579,,,,沿用上一版：当前数据待补齐,1.249802631578947,3.1847133757961785,True,2026-06-11,,农业综合Ⅲ,,4.71,4.72
002572,索菲亚,8.04,-2.19,-0.18,12182718.0,99187898.0,,,,,8.34,7.99,8.19,8.22,7742899198.222803,,,,,,8.04,11.500916666666663,-30.092528856395507,True,2026-07-17,9.104272608125822,,1.0622887493964268,1.545147271849348,True,2026-07-17,7742899198.222803,,,,沿用上一版：当前数据待补齐,1.169646133682831,9.950248756218908,True,2026-05-21,,定制家居,,8.04,8.05
002582,好想你,9.31,-2.206,-0.21,29020183.0,273531565.0,,,,,9.79,9.19,9.51,9.52,4168160465.135688,,,,,,9.31,10.755166666666666,-13.43695278238365,True,2026-07-17,2.154994298745725,,5.640535372848948,29.75206611570248,True,2026-07-17,4168160465.135688,,,,沿用上一版：当前数据待补齐,0.8598745724059295,6.444683136412459,True,2026-06-01,,零食,,9.31,9.32
002588,史丹利,8.31,-1.189,-0.1,15074045.0,126894846.0,,,,,8.58,8.28,8.36,8.41,9572222354.002436,,,,,,8.31,10.014583333333333,-17.021011025587672,True,2026-07-17,8.805968331303287,,0.5819592628516004,40.300678952473326,True,2026-07-17,9572222354.002436,,,,沿用上一版：当前数据待补齐,1.2652253349573692,3.790613718411553,True,2026-06-11,,复合肥,,8.3,8.31
002608,江苏国信,7.07,2.02,0.14,51632416.0,363213483.0,,,,,7.12,6.87,6.9,6.93,26711023507.119305,,,,,,7.07,8.0565,-12.24477130267485,True,2026-07-17,7.903536931818183,,0.9906759906759908,1.619234543670265,True,2026-07-17,26711023507.119305,,,,沿用上一版：当前数据待补齐,0.7431534090909092,3.253182461103253,True,2026-07-14,,火电,,7.07,7.08
002612,朗姿股份,11.92,-1.161,-0.14,7869300.0,95111990.0,,,,,12.47,11.79,12.07,12.06,5273948870.520071,,,,,,11.92,15.772833333333336,-24.427021143950046,True,2026-07-17,5.543944153577659,,1.026167265264238,33.365523901496864,True,2026-07-17,5273948870.520071,,,,沿用上一版：当前数据待补齐,1.8722513089005228,10.06711409395973,True,2026-05-26,,非运动服装,,11.91,11.92
002616,长青集团,4.7,-0.844,-0.04,14622370.0,69529369.0,,,,,4.82,4.66,4.72,4.74,4038316929.225669,,,,,,4.7,5.462666666666666,-13.961435196485228,True,2026-07-17,13.528097345132736,,2.5109170305676853,2.290448343079922,True,2026-07-17,4038316929.225669,,,,沿用上一版：当前数据待补齐,1.1542035398230093,8.51063829787234,True,2026-05-08,,其他能源发电,,4.7,4.71
002624,完美世界,10.55,-5.719,-0.64,69285494.0,751875564.0,,,,,11.23,10.52,11.08,11.19,20466666661.99841,,,,,,10.55,16.6415,-36.60427245140161,True,2026-07-17,38.52093949044588,,65.36614645858343,31.25302370585389,False,2026-07-17,20466666661.99841,,,,沿用上一版：当前数据待补齐,3.1162818471337586,3.1279620853080567,True,2026-06-04,,游戏Ⅲ,,10.54,10.55
002661,克明食品,7.38,-2.122,-0.16,3522060.0,26394794.0,,,,,7.67,7.32,7.53,7.54,2458556535.815899,,,,,,7.38,8.571166666666667,-13.897369086277632,True,2026-07-17,60.81037656903766,,93.32264957264957,5.084745762711865,True,2026-07-17,2458556535.815899,,,,沿用上一版：当前数据待补齐,1.101338912133892,4.065040650406504,True,2026-06-04,,预加工食品,,7.37,7.38
002690,美亚光电,14.47,-2.951,-0.44,8018643.0,118076369.0,,,,,15.09,14.45,14.91,14.91,12765852182.999998,,,,,,14.47,16.892916666666668,-14.342796537010097,True,2026-07-17,17.571433542101598,,1.9333011116481391,12.421459642339292,True,2026-07-17,12765852182.999998,,,,沿用上一版：当前数据待补齐,5.296604036186499,4.837595024187975,True,2026-05-14,,其它专用机械,,14.47,14.48
002705,新宝股份,11.28,-2.253,-0.26,7561774.0,86692795.0,,,,,11.69,11.25,11.53,11.54,9157958798.802135,,,,,,11.28,13.703333333333337,-17.68426173680371,True,2026-07-17,11.018609625668446,,12.069801260300531,0.6786233640329618,True,2026-07-17,9157958798.802135,,,,沿用上一版：当前数据待补齐,1.0857754010695186,3.98936170212766,True,2026-06-18,,厨房小家电,,11.28,11.29
002734,利民股份,14.24,-6.989,-1.07,16269461.0,239360775.0,,,,,15.51,14.15,15.32,15.31,6775956246.082724,,,,,,14.24,17.743666666666666,-19.746012661794808,True,2026-07-17,13.449337110481592,,20.81012658227848,47.71622934888241,True,2026-07-17,6775956246.082724,,,,沿用上一版：当前数据待补齐,1.7426855524079343,3.160112359550562,True,2026-05-22,,农药,,14.23,14.24
002749,国光股份,8.4,0.358,0.03,5642757.0,47299359.0,,,,,8.46,8.3,8.37,8.37,4674361003.40741,,,,,,8.4,11.620916666666664,-27.71654559666118,True,2026-07-17,15.908148148148138,,2.224371373307544,3.094777562862669,True,2026-07-17,4674361003.40741,,,,沿用上一版：当前数据待补齐,2.634074074074076,10.714285714285714,True,2026-05-22,,农药,,8.39,8.4
002758,浙农股份,7.9,-0.253,-0.02,5816573.0,46234443.0,,,,,8.05,7.84,7.89,7.92,4098539742.090113,,,,,,7.9,9.341916666666666,-15.434912535792966,True,2026-07-17,7.573717146433043,,0.5311443746982134,0.5311443746982134,True,2026-07-17,4098539742.090113,,,,沿用上一版：当前数据待补齐,0.7909887359198998,4.177215189873417,True,2026-07-10,,复合肥,,7.89,7.9
002772,众兴菌业,10.19,-3.868,-0.41,20497712.0,212619442.0,,,,,10.74,10.05,10.42,10.6,3818626410.9808,,,,,,10.19,15.379833333333332,-33.74440555272598,True,2026-07-17,8.497337228714528,,0.2060793405461102,47.40417273168365,True,2026-07-17,3818626410.9808,,,,沿用上一版：当前数据待补齐,1.0802420701168611,4.416094210009814,True,2026-05-19,,食用菌,,10.18,10.19
002773,康弘药业,22.04,-6.491,-1.53,12615139.0,283457814.0,,,,,23.48,22.01,23.32,23.57,20306032841.76108,,,,,,22.04,25.2905,-12.85265218164925,True,2026-07-17,18.968361990950225,,25.47592385218365,23.853211009174316,True,2026-07-17,20306032841.76108,,,,沿用上一版：当前数据待补齐,2.263837104072399,3.176043557168784,True,2026-06-09,,其他生物制品,,22.03,22.04
002788,鹭燕医药,11.07,-10.0,-1.23,33232639.0,378368164.0,,,,,11.95,11.07,11.8,12.3,4300880267.18644,,,,,,11.07,13.76175,-19.559649027194936,True,2026-07-17,15.500084745762711,,82.31029482841953,44.94925084581924,False,2026-07-17,4300880267.18644,,,,沿用上一版：当前数据待补齐,1.271694915254238,3.161698283649503,True,2026-07-10,,医药流通,,0.0,11.07
002811,郑中设计,9.99,-6.548,-0.7,4266250.0,43667223.0,,,,,10.67,9.92,10.61,10.69,3076620350.384348,,,,,,9.99,13.409833333333331,-25.502429808971023,True,2026-07-17,18.63352173913043,,2.215384615384615,69.00726392251816,True,2026-07-17,3076620350.384348,,,,沿用上一版：当前数据待补齐,2.1630521739130444,3.503503503503503,True,2026-05-28,,装修装饰,,9.99,10.01
002823,凯中精密,12.71,-4.436,-0.59,7194553.0,93957796.0,,,,,13.68,12.61,13.38,13.3,4173569342.228276,,,,,,12.71,15.922916666666667,-20.17794059924114,True,2026-07-17,17.618689655172414,,0.1596593932943054,5.053974484789009,True,2026-07-17,4173569342.228276,,,,沿用上一版：当前数据待补齐,2.05989655172414,3.363359559402045,True,2026-05-18,,电机,,12.7,12.71
002852,道道全,7.61,-2.561,-0.2,4879397.0,37699446.0,,,,,7.97,7.53,7.78,7.81,2617598801.518469,,,,,,7.61,9.327083333333333,-18.409649318740215,True,2026-07-17,18.06203830369358,,30.344827586206897,3.090294543698696,True,2026-07-17,2617598801.518469,,,,沿用上一版：当前数据待补齐,1.1763748290013674,3.889618922470434,True,2026-04-21,,粮油加工,,7.61,7.62
002879,长缆科技,12.62,-2.398,-0.31,5660200.0,72482802.0,,,,,13.09,12.5,12.93,12.93,2437018416.4221554,,,,,,12.62,18.54008333333333,-31.93126604069561,True,2026-07-17,18.37267964071856,,4.980657640232108,2.4177949709864603,True,2026-07-17,2437018416.4221554,,,,沿用上一版：当前数据待补齐,1.4452544910179648,3.961965134706815,True,2026-04-21,,线缆部件及其他,,12.62,12.64
002887,绿茵生态,9.36,-3.803,-0.37,5881000.0,55954988.0,,,,,9.89,9.16,9.75,9.73,2864044319.9116344,,,,,,9.36,11.429583333333332,-18.107250920491403,True,2026-07-17,21.221973490427096,,64.45872466633712,21.700444883835885,True,2026-07-17,2864044319.9116344,,,,沿用上一版：当前数据待补齐,1.1992930780559647,3.2051282051282057,True,2026-06-04,,综合环境治理,,9.35,9.36
002895,川恒股份,30.6,0.658,0.2,10284582.0,317210192.0,,,,,31.4,30.15,30.3,30.4,18540735319.999992,,,,,,30.6,36.13516666666667,-15.317949735022673,True,2026-07-17,14.869999999999996,,27.54954084098598,53.64910584823587,True,2026-07-17,18540735319.999992,,,,沿用上一版：当前数据待补齐,2.64,5.88235294117647,True,2026-05-21,,磷肥及磷化工,,30.59,30.6
002911,佛燃能源,10.34,-0.481,-0.05,9079577.0,95692875.0,,,,,10.72,10.32,10.39,10.39,13423138082.616943,,,,,,10.34,12.658749999999998,-18.317369408511887,True,2026-07-17,13.008387096774191,,0.9657170449058424,73.78078223080638,True,2026-07-17,13423138082.616943,,,,沿用上一版：当前数据待补齐,3.460564516129033,5.029013539651838,True,2026-04-24,,燃气,,10.33,10.34
002956,西麦食品,17.0,-4.009,-0.71,6416972.0,111549430.0,,,,,18.2,16.82,17.66,17.71,5313275863.0,,,,,,17.0,20.12658333333333,-15.534595621876525,True,2026-07-17,24.31000000000001,,10.618436406067678,72.2287047841307,True,2026-07-17,5313275863.0,,,,沿用上一版：当前数据待补齐,3.3271428571428587,3.167058823529412,True,2026-05-18,,烘焙食品,,16.99,17.0
002959,小熊电器,33.7,-0.384,-0.13,1407568.0,47321351.0,,,,,34.15,33.11,34.08,33.83,5251590432.592936,,,,,,33.7,40.25958333333333,-16.293222110677576,True,2026-07-17,15.343594470046083,,1.618705035971223,1.8585131894484408,True,2026-07-17,5251590432.592936,,,,沿用上一版：当前数据待补齐,1.832534562211981,3.857566765578635,True,2026-05-28,,厨房小家电,,33.7,33.73
002991,甘源食品,41.79,-2.246,-0.96,865300.0,36650535.0,,,,,43.44,41.52,42.78,42.75,3895489577.582616,,,,,,41.79,50.02441666666667,-16.460794978452185,True,2026-07-17,17.54541984732825,,13.702422145328718,1.9377162629757785,True,2026-07-17,3895489577.582616,,,,沿用上一版：当前数据待补齐,2.3050874168923894,3.811916726489591,True,2026-06-04,,零食,,41.79,41.8
002998,优彩资源,7.04,-9.395,-0.73,30722514.0,221703030.0,,,,,7.53,6.99,7.5,7.77,2497905548.615828,,,,,,7.04,8.242583333333332,-14.589883834962736,True,2026-07-17,36.42566906474819,,81.51624548736463,34.94584837545126,False,2026-07-17,2497905548.615828,,,,沿用上一版：当前数据待补齐,1.468776978417265,4.119318181818182,True,2026-05-20,,涤纶,,7.04,7.05
003006,百亚股份,13.32,-4.173,-0.58,7365400.0,99677515.0,,,,,14.03,13.22,13.91,13.9,5722908563.073135,,,,,,13.32,17.66025,-24.576379156580465,True,2026-07-17,25.88431989063566,,13.555713271823988,8.87154009936125,True,2026-07-17,5722908563.073135,,,,沿用上一版：当前数据待补齐,4.07885167464115,3.003003003003003,True,2026-05-20,,生活用纸,,13.31,13.32
003008,开普检测,17.24,-2.489,-0.44,1508440.0,26575407.0,,,,,18.09,17.13,17.81,17.68,1792959999.9999998,,,,,,17.24,21.69766666666667,-20.544451784370075,True,2026-07-17,22.71693188322839,,1.002865329512894,14.111747851002864,True,2026-07-17,1792959999.9999998,,,,沿用上一版：当前数据待补齐,1.7664338866628495,5.80046403712297,True,2026-06-03,,检测服务,,17.24,17.25
003011,海象新材,17.69,-2.909,-0.53,2943200.0,53123717.0,,,,,18.58,17.4,18.26,18.22,1816338440.0,,,,,,17.69,22.95358333333333,-22.931423198266067,True,2026-07-17,21.09041111111112,,57.45422842197036,23.254139668826493,True,2026-07-17,1816338440.0,,,,沿用上一版：当前数据待补齐,1.336577777777778,3.3917467495760314,True,2026-07-01,,瓷砖地板,,17.69,17.74
003012,东鹏控股,4.69,-1.471,-0.07,9708698.0,45947854.0,,,,,4.83,4.66,4.75,4.76,5426241631.356504,,,,,,4.69,5.925583333333334,-20.85167423741685,True,2026-07-17,16.32035874439462,,24.3485342019544,2.078853046594982,True,2026-07-17,5426241631.356504,,,,沿用上一版：当前数据待补齐,0.7466143497757847,5.330490405117271,True,2026-06-01,,瓷砖地板,,4.69,4.7
300099,尤洛卡,5.71,-3.384,-0.2,12154931.0,70440848.0,,,,,5.93,5.63,5.89,5.91,4209784606.22956,,,,,,5.71,8.144083333333333,-29.887750821148277,True,2026-07-17,22.85795597484277,,2.723735408560312,14.153696498054474,True,2026-07-17,4209784606.22956,,,,沿用上一版：当前数据待补齐,1.8315094339622644,3.3625218914185644,True,2026-04-30,,冶金矿采化工设备,,5.7,5.71
300130,新国都,17.07,-3.668,-0.65,13653956.0,239218490.0,,,,,18.04,17.05,17.62,17.72,9683903758.682688,,,,,,17.07,23.5805,-27.609677487754706,True,2026-07-17,23.10782547830146,,17.254712421459644,15.80473658772354,True,2026-07-17,9683903758.682688,,,,沿用上一版：当前数据待补齐,2.230331311245917,3.5149384885764494,True,2026-07-02,,其他计算机设备,,17.07,17.09
300144,宋城演艺,5.93,-2.627,-0.16,43421692.0,260926377.0,,,,,6.17,5.91,6.07,6.09,15564351273.501698,,,,,,5.93,7.401083333333333,-19.876594642676192,True,2026-07-17,19.94819727891156,,0.78031212484994,1.208313194780087,True,2026-07-17,15564351273.501698,,,,沿用上一版：当前数据待补齐,2.1682823129251703,4.215851602023609,True,2026-06-12,,人工景区,,5.93,5.94
300193,佳士科技,7.61,0.661,0.05,7209114.0,54999728.0,,,,,7.76,7.49,7.59,7.56,3624261015.636912,,,,,,7.61,8.672666666666665,-12.253055576908269,True,2026-07-17,20.516706875753943,,45.463367297428434,20.329936923823382,True,2026-07-17,3624261015.636912,,,,沿用上一版：当前数据待补齐,1.615633293124246,3.942181340341656,True,2026-07-06,,其它通用机械,,7.6,7.61
300219,鸿利智汇,6.62,-5.563,-0.39,23807418.0,161566584.0,,,,,6.98,6.56,6.94,7.01,4686586009.571607,,,,,,6.62,7.960750000000001,-16.842006092390804,True,2026-07-17,46.19985056039851,,73.33743842364532,10.28175976272862,True,2026-07-17,4686586009.571607,,,,沿用上一版：当前数据待补齐,1.7972104607721051,3.0211480362537766,True,2026-06-18,,LED,,6.61,6.62
300230,永利股份,4.16,0.0,0.0,10187636.0,42395733.0,,,,,4.23,4.08,4.17,4.16,3382967914.0934577,,,,,,4.16,4.863333333333332,-14.46196024674432,True,2026-07-17,18.972710280373835,,87.14524207011685,14.615007356547329,True,2026-07-17,3382967914.0934577,,,,沿用上一版：当前数据待补齐,1.0788785046728977,4.447115384615384,True,2026-06-30,,未知,所属行业批量超时,4.16,4.17
300272,开能健康,5.49,-4.687,-0.27,11653200.0,65115297.0,,,,,5.79,5.45,5.71,5.76,3356967401.483334,,,,,,5.49,7.08775,-22.54241472963916,True,2026-07-17,82.83799999999998,,90.31007751937985,34.20542635658915,False,2026-07-17,3356967401.483334,,,,沿用上一版：当前数据待补齐,2.724666666666667,3.278688524590164,True,2026-06-16,,未知,所属行业批量超时,5.48,5.49
300306,远方信息,9.0,-3.846,-0.36,3303500.0,30286069.0,,,,,9.43,8.96,9.32,9.36,2420629002.147239,,,,,,9.0,11.972833333333334,-24.82982307167616,True,2026-07-17,34.315950920245406,,46.58965896589659,18.071705426356587,True,2026-07-17,2420629002.147239,,,,沿用上一版：当前数据待补齐,1.693251533742331,4.133333333333333,True,2026-05-19,,未知,所属行业批量超时,9.0,9.04
300360,炬华科技,11.6,-0.086,-0.01,6449530.0,74950636.0,,,,,11.79,11.42,11.62,11.61,5964570661.463414,,,,,,11.6,15.332333333333334,-24.34289192773442,True,2026-07-17,12.243902439024382,,14.872042491549974,7.629164654756157,True,2026-07-17,5964570661.463414,,,,沿用上一版：当前数据待补齐,1.453658536585366,5.172413793103448,True,2026-06-03,,未知,所属行业批量超时,11.59,11.6
300413,芒果超媒,15.65,3.642,0.55,28217646.0,435889747.0,,,,,15.82,14.91,15.08,15.1,29276780755.220444,,,,,,15.65,20.304916666666667,-22.925071513878,True,2026-07-16,27.944188376753523,,23.816425120772948,1.0628019323671498,True,2026-07-16,29276780755.220444,,,,沿用上一版：当前数据待补齐,1.2440547762191054,3.067092651757189,True,2026-07-10,,视频媒体,,15.65,15.66
300470,中密控股,28.79,-0.069,-0.02,1319468.0,37927815.0,,,,,28.96,28.33,28.68,28.81,5987218408.279045,,,,,,28.79,34.59658333333333,-16.783690104273298,True,2026-07-16,16.744303236797276,,0.3868471953578337,0.4835589941972921,True,2026-07-16,5987218408.279045,,,,沿用上一版：当前数据待补齐,2.0893594548551966,3.473428273706148,True,2026-06-15,,其它通用机械,,28.78,28.79
300514,友讯达,9.34,0.647,0.06,2395400.0,22385461.0,,,,,9.48,9.08,9.18,9.28,1868000000.0,,,,,,9.34,12.419333333333332,-24.794674969134142,True,2026-07-16,64.59264488935722,,88.77600387034349,0.4837929366231253,True,2026-07-16,1868000000.0,,,,沿用上一版：当前数据待补齐,1.8306006322444688,3.211991434689508,True,2025-07-24,,电工仪器仪表,,9.31,9.34
300515,三德科技,13.03,0.54,0.07,2070400.0,26984913.0,,,,,13.18,12.75,12.9,12.96,2680981134.999999,,,,,,13.03,17.423333333333332,-25.215228620623687,True,2026-07-16,14.209229618548996,,0.2898550724637681,10.33816425120773,True,2026-07-16,2680981134.999999,,,,沿用上一版：当前数据待补齐,3.0309124906507106,3.0698388334612434,True,2026-06-04,,仪器仪表,,13.02,13.03
300533,冰川网络,14.94,1.426,0.21,10930448.0,162865110.0,,,,,15.43,14.31,14.67,14.73,4904006564.375299,,,,,,14.94,26.01833333333333,-42.57895073986291,True,2026-07-16,17.20993946731235,,14.617737003058105,73.52657004830918,True,2026-07-16,4904006564.375299,,,,沿用上一版：当前数据待补齐,3.807348668280872,13.386880856760374,True,2026-05-26,,游戏Ⅲ,,14.94,14.95
