代码,名称,最新价,买入,卖出,昨收,今开,最高,最低,成交量,成交额,涨跌幅,涨跌额,现价,半年线,半年线乖离率,价格达标,价格数据日期,市盈率,市净率,市盈率10年分位,市净率10年分位,估值分位达标,估值数据日期,总市值_估值源,价格错误,估值错误,价格估值错误,数据状态,总市值,股息率,股息率达标,股息数据日期,股息错误,所属行业,行业错误
000030,富奥股份,4.47,4.46,4.47,4.52,4.48,4.54,4.4,11570760.0,51725499.0,-1.106,-0.05,4.47,5.277166666666667,-15.29545526324102,True,2026-06-08,11.573013698630144,0.9009980430528369,29.264705882352942,0.09803921568627451,True,2026-06-08,7687554477.193729,,,,正常,7687554477.193729,3.3557046979865772,True,2025-06-30,,底盘与发动机系统,
000401,金隅冀东,3.85,3.85,3.86,3.95,3.93,3.94,3.82,9836200.0,38054032.0,-2.532,-0.1,3.85,4.656666666666666,-17.322834645669282,True,2026-06-08,105.10409836065574,0.3877049180327865,96.94485842026825,0.04897159647404505,True,2026-06-08,10234136354.344254,,,,正常,10234136354.344254,5.194805194805195,True,2026-05-29,,水泥制造,
000498,山东路桥,5.08,5.07,5.08,5.16,5.13,5.16,5.03,9364700.0,47591609.0,-1.55,-0.08,5.08,5.882000000000001,-13.634818089085353,True,2026-06-08,3.675475763016157,0.47425493716337447,8.1902893575282,0.04904364884747425,True,2026-06-08,7886402622.089766,,,,正常,7886402622.089766,4.035433070866142,True,2025-12-24,,基建市政工程,
000501,武商集团,7.22,7.22,7.23,7.27,7.2,7.4,7.16,9202459.0,66983067.0,-0.688,-0.05,7.22,9.164333333333333,-21.216309606081552,True,2026-06-08,34.43318181818182,0.5009090909090911,85.01469147894221,4.06464250734574,True,2026-06-08,5552127517.681816,,,,正常,5552127517.681816,5.54016620498615,True,2026-05-22,,百货,
000513,丽珠集团,29.88,29.88,29.89,30.66,30.44,30.9,29.71,5470205.0,164700921.0,-2.544,-0.78,29.88,34.07449999999999,-12.309791779776646,True,2026-06-08,13.508036216047463,1.828435841398688,9.705882352941178,1.3235294117647058,True,2026-06-08,26530666269.35873,,,,正常,26530666269.35873,3.6813922356091036,True,2025-06-13,,化学制剂,
000521,长虹美菱,5.5,5.5,5.51,5.74,5.64,5.71,5.48,12250841.0,68381245.0,-4.181,-0.24,5.5,6.1935,-11.197222894970537,True,2026-06-08,18.94759450171823,0.9261168384879724,42.54545454545455,55.09304603330069,False,2026-06-08,5664580432.216497,,,,正常,5664580432.216497,5.999999999999999,True,2025-06-11,,冰洗,
000528,柳 工,8.61,8.61,8.62,8.53,8.59,8.9,8.51,60046273.0,522069821.0,0.938,0.08,8.61,10.677666666666665,-19.36440545687259,True,2026-06-08,11.255827338129498,0.9202877697841724,26.29774730656219,27.913809990205678,True,2026-06-08,17537244636.949657,,,,正常,17537244636.949657,6.945184668989548,True,2026-06-04,,工程机械整机,
000563,陕国投Ａ,2.91,2.9,2.91,2.96,2.94,2.95,2.89,30546702.0,89185239.0,-1.689,-0.05,2.91,3.353666666666667,-13.229301262299964,True,2026-06-08,11.138584615384609,0.7968923076923079,0.049019607843137254,0.19607843137254902,True,2026-06-08,14881653742.227692,,,,正常,14881653742.227692,3.092783505154639,True,2026-04-28,,信托,
000568,泸州老窖,84.56,84.55,84.56,86.88,86.6,87.4,84.51,10597993.0,904597477.0,-2.67,-2.32,84.56,107.50774999999999,-21.34520534566111,True,2026-06-08,12.51103045216857,2.410302471034553,5.435847208619001,0.04897159647404505,True,2026-06-08,124467412390.94182,,,,正常,124467412390.94182,7.0364238410596025,True,2026-01-30,,白酒Ⅲ,
000581,威孚高科,18.1,18.1,18.11,18.67,18.5,18.55,17.97,9998520.0,182190011.0,-3.053,-0.57,18.1,20.8785,-13.307948367938295,True,2026-06-08,16.080840420210105,0.8601800900450227,93.13417190775681,6.419753086419753,True,2026-06-08,17498821043.236618,,,,正常,17498821043.236618,5.524861878453039,True,2025-10-15,,底盘与发动机系统,
000596,古井贡酒,86.45,86.43,86.45,88.22,87.9,89.49,85.78,2787503.0,242701847.0,-2.006,-1.77,86.45,117.84875000000001,-26.643260959492576,True,2026-06-08,16.16670270778488,1.747531966904853,12.144955925563174,0.04897159647404505,True,2026-06-08,45697470000.0,,,,正常,45697470000.0,6.940427993059571,True,2026-02-10,,白酒Ⅲ,
000612,焦作万方,10.43,10.43,10.44,11.16,10.76,10.95,10.32,39034549.0,413803206.0,-6.541,-0.73,10.43,12.232833333333334,-14.737659577366923,True,2026-06-08,8.75079365079365,1.6161375661375659,1.0955569080949483,68.9569945625309,True,2026-06-08,12434639679.719576,,,,正常,12434639679.719576,3.1160115052732507,True,2026-05-26,,铝,
000623,吉林敖东,16.52,16.52,16.54,16.97,16.8,16.96,16.41,12881515.0,214380953.0,-2.652,-0.45,16.52,18.73616666666667,-11.828282199311502,True,2026-06-08,7.200574773815861,0.6242256519425224,0.04926108374384236,5.073891625615764,True,2026-06-08,19756191793.47737,,,,正常,19756191793.47737,3.026634382566586,True,2025-10-22,,中药Ⅲ,
000625,长安汽车,7.8,7.79,7.8,8.0,7.88,7.96,7.77,75762705.0,594518492.0,-2.5,-0.2,7.8,10.504916666666668,-25.749054014390104,True,2026-06-08,25.163186221743825,0.9991388589881596,65.3503893214683,18.31537708129285,True,2026-06-08,77320808073.19696,,,,正常,77320808073.19696,4.423076923076923,True,2025-11-28,,综合乘用车,
000655,金岭矿业,6.92,6.91,6.92,7.11,7.06,7.11,6.82,7502260.0,52201643.0,-2.672,-0.19,6.92,9.201416666666665,-24.79418930056059,True,2026-06-08,16.21564593301437,1.167129186602872,17.7007299270073,23.35945151811949,True,2026-06-08,4119754391.7655487,,,,正常,4119754391.7655487,3.034682080924856,True,2025-11-27,,铁矿石,
000661,长春高新,66.13,66.13,66.15,68.43,67.77,68.2,65.58,6719123.0,448343464.0,-3.361,-2.3,66.13,89.25791666666667,-25.91133372856751,True,2026-06-08,28.12869968302153,1.2143053470377645,46.44970414201183,0.04906771344455348,True,2026-06-08,26976908792.686016,,,,正常,26976908792.686016,4.173597459549374,True,2026-05-25,,其他生物制品,
000683,博源化工,6.46,6.46,6.47,6.87,6.72,6.79,6.39,80057876.0,523783132.0,-5.968,-0.41,6.46,8.195666666666666,-21.17785821775735,True,2026-06-08,23.4678521939954,1.8425173210161672,84.80340063761955,66.84729064039409,False,2026-06-08,24010731877.89838,,,,正常,24010731877.89838,4.643962848297214,True,2025-06-17,,纯碱,
000686,东北证券,7.45,7.45,7.46,7.7,7.63,7.68,7.37,26376083.0,198527473.0,-3.247,-0.25,7.45,8.729999999999999,-14.66208476517753,True,2026-06-08,10.50951276102088,0.8469837587006959,0.24582104228121926,6.88298918387414,True,2026-06-08,17436374216.49072,,,,正常,17436374216.49072,3.3557046979865772,True,2026-05-28,,证券,
000707,双环科技,4.71,4.71,4.72,4.9,4.82,4.9,4.66,8983400.0,42895259.0,-3.878,-0.19,4.71,6.07725,-22.49784030605949,True,2026-06-08,20.764331826544677,0.998358974358974,79.64847363552266,0.05780346820809249,True,2026-06-08,2754017978.9897456,,,,正常,2754017978.9897456,3.8535031847133756,True,2025-06-17,,纯碱,
000708,中信特钢,13.29,13.28,13.29,13.57,13.53,13.6,13.14,12356942.0,164689842.0,-2.063,-0.28,13.29,15.376249999999999,-13.56800260141452,True,2026-06-08,11.07357921744708,1.500346375881976,15.970515970515969,25.012285012285012,True,2026-06-08,67076732225.66901,,,,正常,67076732225.66901,4.859258088788563,True,2026-05-21,,特钢Ⅲ,
000726,鲁 泰Ａ,5.86,5.85,5.86,5.95,5.89,5.95,5.8,5355200.0,31429861.0,-1.513,-0.09,5.86,7.0015833333333335,-16.304645377831207,True,2026-06-08,8.887666666666677,0.4883333333333328,15.098039215686274,1.5686274509803921,True,2026-06-08,4790700056.842423,,,,正常,4790700056.842423,3.4129692832764507,True,2025-10-23,,棉纺,
