代码,名称,最新价,买入,卖出,昨收,今开,最高,最低,成交量,成交额,涨跌幅,涨跌额,现价,半年线,半年线乖离率,价格达标,价格数据日期,市盈率,市净率,市盈率10年分位,市净率10年分位,估值分位达标,估值数据日期,总市值_估值源,价格错误,估值错误,价格估值错误,数据状态,总市值,股息率,股息率达标,股息数据日期,股息错误,所属行业,行业错误,振幅,换手率,市盈率-动态,量比,流通市值,市净率_x,60日涨跌幅,年初至今涨跌幅,市盈率TTM,市净率_y
000030,富奥股份,4.15,4.15,4.16,4.21,4.21,4.23,4.08,13453898.0,55454860.0,-1.425,-0.06,4.15,4.88425,-15.03301428059578,True,2026-07-22,10.752272727272727,0.8637559808612442,18.725868725868725,1.0135135135135136,True,2026-07-22,7137215006.650719,,,,正常,7137215006.650719,3.614457831325301,True,2026-06-26,,汽车零部件,,,,,,,,,,,
000157,中联重科,7.32,7.31,7.32,7.27,7.27,7.32,7.21,49660654.0,360958960.0,0.688,0.05,7.32,8.204166666666666,-10.777044184865403,True,2026-07-22,14.609457579972183,1.1198887343532684,34.07335907335907,52.7992277992278,False,2026-07-22,63307277927.68289,,,,正常,63307277927.68289,9.562841530054644,True,2026-07-22,,工程机械,,,,,,,,,,,
000411,英特集团,9.14,9.14,9.15,9.24,9.22,9.38,9.08,4706113.0,43216156.0,-1.082,-0.1,9.14,11.026583333333331,-17.109409835322197,True,2026-07-22,10.744361702127664,0.9917872340425533,5.793573515092502,0.7302823758519961,True,2026-07-22,5162721194.051063,,,,正常,5162721194.051063,3.8730853391684894,True,2026-07-10,,医药商业,,,,,,,,,,,
000419,通程控股,4.55,4.54,4.55,4.59,4.59,4.65,4.51,6654900.0,30341427.0,-0.871,-0.04,4.55,5.61225,-18.927346429685077,True,2026-07-22,17.34926470588235,0.7264705882352941,39.91312741312741,5.357142857142857,True,2026-07-22,2473301080.4411764,,,,正常,2473301080.4411764,3.296703296703297,True,2025-08-08,,一般零售,,,,,,,,,,,
000498,山东路桥,4.95,4.95,4.96,4.99,4.99,5.0,4.86,14957992.0,73470710.0,-0.802,-0.04,4.95,5.593166666666667,-11.499150749426379,True,2026-07-22,3.5848214285714293,0.4714285714285715,6.132303235152101,0.9657170449058425,True,2026-07-22,7684588018.839287,,,,正常,7684588018.839287,4.4848464646464645,True,2026-07-06,,基础建设,,,,,,,,,,,
000521,长虹美菱,4.78,4.78,4.79,4.86,4.84,4.85,4.75,9889378.0,47341065.0,-1.646,-0.08,4.78,5.8918333333333335,-18.87075330259398,True,2026-07-22,16.46866799204771,0.836262425447316,38.347205707491085,44.35872709739633,False,2026-07-22,4923035357.272366,,,,正常,4923035357.272366,4.393305439330544,True,2026-06-23,,白色家电,,,,,,,,,,,
000528,柳 工,8.39,8.39,8.4,8.33,8.3,8.41,8.21,30337107.0,252268792.0,0.72,0.06,8.39,9.583333333333334,-12.452173913043474,True,2026-07-22,10.97153846153846,0.9264392059553349,25.216972034715525,30.086788813886212,True,2026-07-22,17093150600.109182,,,,正常,17093150600.109182,3.873430274135875,True,2026-06-04,,工程机械,,,,,,,,,,,
000544,中原环保,7.24,7.24,7.25,7.3,7.29,7.3,7.17,4671800.0,33770008.0,-0.822,-0.06,7.24,8.177666666666665,-11.466188399298883,True,2026-07-22,6.632584573748309,0.7739648173207038,0.7309941520467835,3.752436647173489,True,2026-07-22,7056715692.806497,,,,正常,7056715692.806497,3.7292817679558015,True,2026-06-18,,环境治理,,,,,,,,,,,
000568,泸州老窖,86.8,86.79,86.8,85.22,84.6,86.85,83.1,17887439.0,1522625891.0,1.854,1.58,86.8,97.47883333333336,-10.955027843651555,True,2026-07-22,12.842105263157894,2.4736842105263155,7.8592092574734815,1.591128254580521,True,2026-07-22,127761046988.42105,,,,正常,127761046988.42105,6.85483870967742,True,2026-01-30,,白酒Ⅱ,,,,,,,,,,,
000581,威孚高科,16.9,16.89,16.9,17.06,16.95,17.06,16.73,9597684.0,161436916.0,-0.938,-0.16,16.9,20.080416666666665,-15.838399767601096,True,2026-07-22,15.019976076555022,0.8389354066985645,90.20618556701031,5.347593582887701,True,2026-07-22,16338678211.740429,,,,正常,16338678211.740429,4.733727810650888,True,2026-07-15,,汽车零部件,,,,,,,,,,,
